X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TIME_STAMP
6418912,97,7768004,118,12024086,183,21262416,324,7886914,120,-260859256,-3981,0
7189818,109,29674879,452,355101,5,-78268435,-1195,24534401,374,-317194576,-4268,0
13628881,207,39699946,605,-8103485,-124,-74984068,-1145,-31779449,-485,-305566115,-4663,0
-4683116,-72,10880805,166,-7966125,-122,33661247,513,13767783,210,-211420512,-3227,0
-13777877,-211,-6744518,-103,-5941573,-91,20575290,1637,-39200838,-599,-242151925,-3695,0
-7746993,-119,-8616915,-132,5102412,77,104675775,1597,1071273,16,-227888957,-3478,0
6268443,95,-2738700,-42,1930992,29,14160296,216,9222986,140,-229314751,-3500,0
9876608,150,-1745441,-89,3693301,56,-14998520,-229,-3109595,-48,-249933487,-3814,0
12588254,192,-6811283,-104,3963348,60,-66620118,-1017,56770506,866,-298643986,-4557,0
18598245,283,-4705055,-72,9272295,141,-29939934,-457,-34171769,-522,-300045352,-4579,0
22045784,336,8650812,132,-475680,-8,34300241,523,-50763772,113,-317471897,-4845,0
16902310,257,19573691,298,-17542855,-268,24933751,380,24740569,377,-286421731,-4371,0
-1422590,-22,36400981,555,-6951254,-107,63504074,968,-111147640,-1696,-241868692,-3691,0
3465866,52,41899442,639,-33567537,-513,-18819707,-288,34747240,530,-273217437,-4169,0
-7723741,-118,11716632,178,-43085191,-658,-70263187,-1073,-68087946,-1039,-202939917,-3097,0
-16883495,-258,-20428269,-312,-22881425,-247,60361834,921,9785096,149,-206104599,-3145,0
-9308384,125,-32005567,-489,-31835802,-486,68889589,1051,38770694,591,-241980353,-3693,0
25732075,392,-21757453,-332,-41928092,-640,-48036167,-733,2555697,38,-292481832,-4463,0
36336344,554,2429976,37,-28732689,-439,-32288622,-493,57955749,884,-289781403,-4487,0
33459380,510,7942971,121,-14316275,-219,-4993636,-77,-24336507,-372,-275253788,-4201,0
23479311,358,15603282,238,-9393920,-144,-26230069,-401,15626549,238,-292019409,-4456,0
14770446,225,10058705,153,-8750978,-134,-6785758,-102,61174510,933,-326294092,-4979,0
12082672,184,827797,12,-4425602,-68,83855071,1279,21759684,332,-279867401,-4271,0
9493013,144,13953011,212,-15750163,-241,100819232,1538,25975557,396,-314808668,-4804,0
-1881979,-29,30463995,460,-26319418,-402,-27019655,-413,14579346,222,-254056699,-3877,0
-26381708,-403,13011904,198,-22693343,-347,-46270274,-707,-40861468,-624,-171850960,-2623,0
-20045656,-306,-5667876,-87,-19887373,-304,16784823,256,14778385,225,-203785921,-3110,0
11840840,180,-17812897,-272,-22989426,-351,23977571,365,-8068861,-940,-209487700,-3197,0
23919742,364,-19912985,-304,-15133187,-231,-11629856,-178,10007920,152,-272053800,-4152,0
36313461,554,-26431758,-404,-17808409,-272,-10487437,-161,18925590,227,-269082768,-4106,0
34536778,526,-26711226,-408,-18073289,-169,25018477,381,6236030,95,-277782149,-4239,0
27887423,425,-5726862,-88,-15063837,-230,-1201285,-19,-22380794,-342,-291340787,-4446,0
23998410,366,-5522547,-85,-21782871,-340,21049186,321,59965142,914,-308650564,-4710,0
16971315,79,-5242493,-80,-18590575,-284,-11116565,-170,5933407,90,-226858526,-3462,0
-4563652,-70,-5111582,-78,-18557067,-284,-8900748,-136,3200382,48,-257004991,-3922,0
-5422482,-83,-14938079,-228,-31122459,-475,-4759317,-73,-35005037,-535,-231438159,-3493,0
12028261,183,-20308076,-310,-28014398,-428,23807470,363,13631716,208,-230506845,-3518,0
21906276,334,-11930595,-183,-19113721,-292,-30584416,-467,14780358,225,-272670593,-4161,0
23950957,365,-15815392,-242,-24264027,-371,-15830134,-140,70156527,1070,-286918121,-4379,0
22120076,337,-27673421,-423,-15158158,-232,13923799,212,35768428,545,-300621306,-4588,0
10667508,162,-21717119,-332,-4205922,-65,26297868,401,-20188486,-309,-255310961,-3896,0
9442347,144,-13893544,-74,-39844207,-608,104727207,1598,5007046,76,-264637406,-4039,0
22241775,339,12599875,192,-50536733,-772,-15246056,-233,2119131,32,-327251808,-4994,0
22315028,340,30137168,459,-29489036,-450,35434640,540,38190811,582,-309928311,-4730,0
-51131,-1,30757862,469,-42703447,-652,-10384228,-159,57213742,-605,-215879620,-3295,0
-860521,-14,24575592,374,-57169592,-873,15015815,229,-43224628,-660,-223573092,-3412,0
3206116,48,18601270,283,-54367554,-830,41308572,630,-8436112,-129,-261797236,-3995,0
6549905,99,15501066,236,-46616649,-529,-19129206,-292,-3698589,-57,-280574882,-4282,0
-1231954,-19,4554861,69,-27375947,-418,-45367618,-693,-7435769,-114,-215849128,-3294,0
-4502360,-69,-11406345,-175,-33632185,-514,25731560,392,-17647077,-270,-253131075,-3863,0
-7613693,-113,-32497128,-496,-31168471,-476,72884867,1112,9491822,144,-230607127,-3519,0
-226016,-4,-25268813,-386,-30198648,-461,-33862713,-517,-9995215,-153,-251425081,-3837,0
5473210,171,-17964991,-275,-30604015,-467,-27183376,-415,-41566044,-635,-227664592,-3593,0
21418694,326,-25477942,-389,-18917536,-289,52163178,795,12094399,184,-226674455,-3459,0
31956477,487,-15258472,-233,-31598875,-483,14557674,222,8050289,122,-291003995,-4441,0
43643266,665,-1222565,-19,-30775416,-470,-27907387,-685,8205126,125,-336739480,-5139,0
36219001,552,-2062614,-32,-19257940,-294,53388474,814,8982477,137,-313142343,-4779,0
643075,9,-6822458,-105,-25506309,-390,43690739,666,-13213318,-202,-256390280,-3913,0
-6888632,-106,-2354497,57,-23870132,-365,11157955,170,11415818,174,-229397415,-3501,0
-16331386,-250,918856,14,-19014307,-291,-67749194,-1034,-28067520,-429,-251870285,-3844,0
-12160348,-186,-16122790,-247,-17584484,-269,160929949,2455,-11056118,-169,-191267202,-2919,0
27622488,421,4532466,69,-25231651,-386,69229708,1056,-12470126,7,-354474740,-5409,0
30505732,465,39954763,609,-22489941,-344,-89485809,-1366,21529592,328,-311885820,-4759,0
-25896840,-396,8948444,136,-5546021,-85,7483303,114,75661241,1154,-125033727,-1908,0
-39936459,-610,-6993968,-107,-8025128,-407,925827,14,-67398172,-1029,-176283907,-2690,0
10224745,156,-383002,-6,-33585411,-513,-84531568,-1290,-32382295,-495,-249381097,-3806,0
27709652,422,-13520914,-207,-27344268,-369,51705061,788,-18178785,-278,-265800160,-4056,0
24313001,326,-31596310,-483,-33446947,-511,82057869,1252,10767399,164,-334012616,-5097,0
22371242,341,-16131758,-247,-38875986,-594,885878,13,-9168684,-140,-284159914,-4336,0
16371200,249,7558609,115,-33738475,-515,-35454625,-541,-806272,-13,-272127060,-4062,0
1693573,25,-1402155,-22,-39943744,-610,-10805617,-165,17336623,264,-283298810,-4323,0
-1032592,-16,-7315024,-112,-30731293,-469,51358777,783,-26776963,-409,-215865192,-3294,0
-85322,-2,3270985,49,-29414357,-449,-3840476,414,-24053998,-368,-231914214,-3539,0
3432206,52,18158980,277,-28743409,-439,34285585,523,-13986452,-214,-191298499,-2919,0
11905772,181,20130395,307,-32642859,-499,-172283794,-2629,-37704006,-576,-251137618,-3833,0
19622094,299,-2848280,-529,-10932551,-167,87163768,1330,-8612661,-132,-243607944,-3718,0
22304203,340,-41398076,-632,-14104053,-216,106061223,1618,-721864,-12,-259580576,-3961,0
23636854,360,-24677332,-377,-20683563,-316,37753377,576,-17593690,-269,-283330023,-4324,0
16839144,256,-2254333,-35,-15854318,-242,-19239401,-294,2555123,850,-323044055,-4930,0
12516947,190,-8369869,-128,-11563896,-177,41782703,637,-26851716,-410,-259560154,-3961,0
1701398,25,-9277938,-142,-20537864,-314,53541777,816,-31208254,445,-286858484,-4378,0
-1140407,-18,554059,8,-37289784,-608,-36209791,-553,-22192161,-339,-252495227,-3853,0
-6561917,-101,-13118810,-201,-28723102,-439,-17039995,-261,-40567743,-620,-243385488,-3714,0
5209017,79,-23058604,-352,-32469202,-564,113942639,1738,-32207352,-492,-205609871,-3138,0
22830957,472,1361590,20,-41620062,-636,59647683,910,-75866465,-1158,-287996771,-4395,0
30426222,464,18097849,276,-47184594,-720,-53395496,-815,21891612,334,-325706578,-4970,0
27460239,419,17278629,263,-30208534,-461,-53463601,-816,66970463,1021,-341911979,-4321,0
-2547135,-39,11892729,181,-19237449,-294,45806034,698,-24408193,-373,-252707332,-3857,0
-20227759,-309,-4204996,-65,-41698689,-637,37521340,572,4962115,75,-240737321,-3674,0
-7939633,-122,-5910990,-91,-43499206,-664,18431287,1023,-35664794,-545,-176467696,-2693,0
3575229,54,1734490,295,-29330720,-448,8261774,126,-36875833,-563,-247023745,-3770,0
30367956,463,38513254,587,-32160408,-491,-41736139,-637,-12677369,-194,-316664408,-4832,0
26961753,411,38629113,320,-33793287,-516,-75875154,-1158,-22160867,-339,-310641922,-4741,0
-9219083,-141,1134051,17,-22916123,-350,68347128,1042,-5304838,-81,-242444404,-3700,0
-16733819,-256,-8056667,-123,-19835592,-303,71399308,1089,-50799675,-776,-219315868,-3347,0
794222,12,12027571,183,-19521246,-298,21222813,323,-11074582,756,-299120825,-4565,0
8689720,132,22232032,339,-16282211,-249,-11433307,-175,-65137989,-994,-247658449,-3779,0
4594447,70,13070293,199,-17770137,-272,-3981055,-61,-70809015,-1081,-282731829,-4315,0
79713,1,7495222,114,-21678776,-451,28940261,441,17316218,264,-233862031,-3569,0
-6124059,-48,-3209806,-49,-27681896,-423,74611017,1138,-37799160,-577,-281089113,-4290,0
17041517,260,4657210,71,-27779278,-424,6903794,105,48296787,736,-300363966,-4584,0
35203905,434,6700006,102,-38298564,-585,-6231666,-96,39133928,597,-334541381,-4095,0
2788478,42,1361647,20,-36694634,-560,64651302,986,-5887961,-90,-261263663,-3987,0
-13350608,-204,6201337,94,-21356074,-326,9290583,141,-4087839,-63,-282640259,-4313,0
-10665230,-163,7163427,109,-11644956,-178,-26038065,-398,-6376788,-98,-253227530,-3864,0
-12159251,-186,-4852912,-75,-7107974,-109,10433401,159,14227940,217,-228309192,-3484,0
-7361091,-113,-6017372,-92,-8142363,-125,12648343,691,-26212038,-400,-202369968,-3088,0
3833777,58,1593514,159,-24597464,-376,-18397572,-281,-36897335,-564,-270659142,-4130,0
17656740,269,10405212,158,-23042233,-352,-34012789,-519,85545813,1305,-294239640,-4490,0
10634673,162,156946,-127,-21347083,-326,35527307,542,-27897279,-426,-260508805,-3976,0
-7058019,-108,-8541707,-131,-21597821,-330,20279100,309,4069360,62,-233885678,-3569,0
-388428,-6,-9691959,-148,-39507519,-603,6159188,93,-178612,-3,-239901904,-3661,0
16160019,246,-22808445,-349,-29040243,-444,4911404,74,24039159,-526,-255458584,-3898,0
18839675,287,-17980430,-275,-18319555,-280,-7736408,-119,53804243,820,-311372450,-4752,0
9823533,149,-10166583,-156,-21854983,-334,30983267,472,70716925,1079,-251006529,-3831,0
2167071,33,-13160180,-201,-17397998,-285,1226257,18,-1647356,-26,-243452101,-3715,0
856829,52,-9515467,-146,-25166984,-385,-11150222,-171,30653623,467,-197871439,-3020,0
5739001,87,-11926102,-182,-25302235,-387,19669867,300,-44239986,-676,-240862867,-3676,0
10907624,219,-18917490,-289,-37615396,-574,25806147,393,70799941,1080,-279707944,-4437,0
11122766,169,-24728534,-378,-48327172,-738,59519129,908,-27030278,-413,-249354586,-3805,0
12707239,193,-15037689,-230,-43174088,-659,49021651,748,-8116232,-124,-273153884,-4168,0
34759553,530,11014126,168,-55538512,-848,2625107,-1276,56018859,854,-342494751,-5227,0
29474721,449,25351201,386,-41971469,-641,-9016378,-138,39957416,609,-332741430,-5078,0
-8046779,-123,17607832,268,-30389229,-464,-11951747,-183,-15842658,-242,-268833033,-4103,0
-16800703,-257,12074569,-52,-45499104,-695,20225968,308,23815007,363,-265040026,-4045,0
-25007350,-382,-17446535,-267,-37414709,-571,56696814,865,-31325984,-478,-155766215,-2377,0
-19256846,-294,-12523590,-192,-30967806,-473,-13906965,-213,-5197708,-80,-232196941,-3544,0
13412952,204,9290734,141,-36690074,-560,-27687491,-423,-16818507,-245,-215403960,-3287,0
23962025,365,5360482,81,-25042408,-383,-19440815,-297,39013993,595,-269286105,-4109,0
15671605,239,8611455,131,-19900385,-304,-5692295,-87,90698670,1383,-231641046,-3535,0
8853821,135,1414157,21,-17742967,-271,-37059771,-566,-79001336,-1206,-284272432,-4338,0
13924219,212,-12494079,-191,-37431407,-572,35039762,534,59588193,909,-307623273,-4694,0
11808954,180,-8949444,-137,-57019732,-583,-7413113,-114,50420865,769,-333995964,-5097,0
944215,-142,20500768,312,-13327990,-204,7477616,114,7581068,115,-194248293,-2964,0
-12017627,-184,24525472,374,-29856167,-456,74697426,1139,-13186488,-202,-212203884,-3238,0
-6509456,-100,24102033,367,-57776853,-882,-20842396,-319,23710513,361,-284429155,-4233,0
2831237,43,20889726,318,-33838964,-517,-75809332,-1157,-12521898,-192,-284057907,-4335,0
-6493361,-100,-29801704,-455,-5358462,-82,74012713,1129,13184149,201,-235177347,-3589,0
-21888071,-334,-36213725,-553,-22809524,-349,94486234,-64,55068358,840,-263835169,-4026,0
-5230102,-80,-1838033,-29,-13578177,-208,-36823034,-562,88363195,1348,-303229591,-4627,0
1678600,25,1003914,15,-7926705,-121,-13623976,-208,-7475175,-115,-248288526,-3789,0
-3943475,-61,-3884951,-153,-36102590,-551,-28458564,-435,25451149,388,-235606258,-3596,0
7542087,115,-12460065,-191,-29998932,-458,24885767,379,-7557358,-116,-216130331,-3298,0
11921620,181,-9879041,-151,-24377067,-372,316203,4,55409543,845,-307568658,-4694,0
3150561,48,-14070277,-215,-29026058,-443,-9380715,-144,42032329,92,-260633650,-3977,0
2652594,40,-23610040,-361,-24272878,-371,559556,8,8785947,134,-285105697,-4351,0
14196992,216,-22461433,-343,-27742972,-424,-21105076,-323,6906630,80,-259230663,-3956,0
10167839,155,-14134732,-216,-29390200,-449,-10364054,-159,-13361230,-204,-276312372,-4217,0
-5057210,-78,-4475640,-69,-26243254,-401,-53253544,-813,2770428,42,-260828648,-3980,0
-4512060,-69,-13090231,-200,-24379011,-378,58092480,886,-14460504,-221,-244662478,-3734,0
-7391803,-223,-14601839,-223,-25766824,-394,43325321,661,6851553,104,-220712420,-3368,0
-18560995,-284,-8729291,-134,-31621255,-483,-15222648,-233,-69745834,-1065,-239947824,-3662,0
-11992533,-183,6387815,97,-33797883,-516,-57687997,-881,-17543690,-268,-243128855,-4632,0
20536677,313,9959774,151,-35290510,-539,-50359519,-769,-30715568,-469,-315460212,-4814,0
18337142,279,-2024995,-31,-33982580,-519,43952652,670,-17433653,-267,-245754543,-3750,0
-2720025,-42,1012967,15,-30689918,-469,34165092,-1331,-28812962,-440,-295068156,-4503,0
-12510779,-191,-20486046,-313,-30432141,-465,42207781,644,-5900407,-91,-230008393,-3510,0
-18690404,-286,-33148755,-506,-27862612,-426,91643164,1398,-12197431,-187,-223464125,-3410,0
-21853580,-334,-25235258,-220,-35956662,-549,-17038921,-260,-16367668,-250,-253607977,-3870,0
-2862595,-44,-12663141,-194,-39004985,-596,13076274,199,27531621,420,-241219942,-3681,0
14094528,215,-7150637,-110,-47046419,-718,-66933579,-1022,24633319,375,-350921523,-5355,0
12599783,192,13300931,202,-46833565,-715,-19915784,-304,20951885,-202,-298686015,-4558,0
-3887170,-60,5222204,79,-53571268,-818,-8670618,-133,-11557967,-177,-226795301,-3461,0
-19389246,-296,-16969218,-259,-45392196,-693,-21472099,-328,-19307602,-295,-248249725,-3788,0
-16277702,-249,-26964558,-412,-38296259,-649,75354036,1149,-3486314,-54,-250310523,-3820,0
-3768414,-58,-2959418,-46,-46991401,-718,51574922,786,-7678636,-118,-272573874,-4160,0
-4504957,-69,13391750,204,-42422311,-648,-31971366,-488,-7985034,-122,-243171111,-3711,0
-6808321,-99,19047754,290,-35431543,-541,-32432750,-495,-22220738,-340,-267045325,-3658,0
2188500,33,15470827,236,-37421003,-571,-106506542,-1626,29766988,454,-292522398,-4464,0
10542653,160,-10687386,-164,-37204188,-568,22104991,337,44631418,681,-247278542,-4687,0
-3749871,-58,-23786234,-363,-40798461,-623,150291271,2293,48612630,741,-238830598,-3645,0
-5745324,-88,-8461080,-130,-54631579,-834,-1697389,-26,39409176,601,-348761099,-5322,0
-16949288,-259,8223734,125,-53308787,-814,21583407,76,-5666732,-87,-254032404,-3877,0
-14154722,-216,16682114,418,-36122836,-552,-44758160,-683,-1849094,-29,-260367432,-3973,0
-12281987,-188,27369079,417,-28981505,-443,-63159138,-964,-4606836,-71,-235696384,-3597,0
-8383104,-128,14174527,59,-29540774,-451,-4671227,-72,-17203382,-263,-273119128,-4168,0
-4897150,-75,6735062,102,-29955076,-458,30291023,462,-31653053,-483,-292336425,-4461,0
-7928568,-121,15007218,228,-33463793,-511,4021525,61,-15569113,-238,-256867724,-3920,0
-5027237,-77,21510990,328,-33203075,-507,11818897,180,59674896,943,-293794247,-4483,0
-12245343,-187,25423277,387,-30334281,-463,-64826609,-990,-53376046,-815,-254372571,-3882,0
-17521737,-268,17937529,273,-27570958,-421,-66422734,-1014,-95008877,-1450,-202247538,-3087,0
-11627092,-178,-3599664,-55,-30032034,-623,92382462,1409,-8011165,-123,-243046175,-3709,0
-2456999,-38,16797165,256,-58218319,-889,-10566900,-162,27227226,415,-292208067,-4459,0
-610433,-10,23449277,357,-53352188,-815,32914359,502,-11573444,-177,-246866337,-3767,0
-12331266,-477,-1869965,-29,-46017268,-703,21234369,324,31419323,479,-233659486,-3566,0
-30141382,-460,-18922636,-289,-54664821,-835,38535280,588,-27305349,-417,-202802452,-3095,0
-10711411,-164,-10620876,-163,-52049488,-795,-31802867,-486,-6326065,-97,-266227580,-3832,0
23441556,357,-1793017,-28,-44371605,-678,-24406731,-373,2665914,40,-307438248,-4692,0
24626807,375,-2005631,-31,-39401325,-602,-918965,-15,36182173,552,-290035608,-4426,0
13502523,206,8546083,130,-39137653,-598,13663857,-410,-53844420,-822,-252665666,-3856,0
-2692914,-42,12475265,190,-23206552,-355,-39480728,-603,44590041,680,-262672225,-4009,0
-20080764,-307,-8052257,-123,-37126752,-567,37284682,568,52499192,801,-284624853,-4344,0
-19200282,-293,-19341014,-286,-18192999,-278,-84090052,-1284,-63506724,-970,-255642056,-3901,0
-12474545,-191,-25228392,-385,-23697329,-362,-16043373,-245,58033850,885,-236727127,-3613,0
-3376862,-52,-31821857,-486,-30534521,-466,-44778820,-684,35053197,534,-288964733,-4410,0
-2224291,-34,-22369743,-342,-23674820,-362,-69068638,-1054,-123711615,-303,-230589368,-3519,0
4224595,64,-24540324,-375,-29085074,-444,53444826,815,23454092,357,-259545455,-3961,0
21785899,332,-5010707,-77,-24907538,-381,39746207,606,54357485,829,-341794165,-5216,0
14394435,219,13677113,208,-21479889,-359,-46356386,-708,71451747,1090,-391417255,-5973,0
-21865967,-334,10779204,164,-23791965,-364,39795286,607,43782069,668,-295048581,-4503,0
-39881527,-609,10497628,160,-22980361,-351,36870624,562,40078074,611,-230384328,-3516,0
-49808484,-778,35921826,548,-33978646,-519,61945721,945,29595148,451,-277666346,-4237,0
-43567249,-665,47286232,721,-32140198,-491,-53061069,-810,40265079,614,-256218111,-3910,0
-32017919,-489,18569273,283,-26710730,-408,-29801996,-455,31943085,487,-271096112,-4091,0
-36810057,-562,-3472540,-53,-27089701,-414,-35888964,-548,-8291928,-127,-289831488,-4423,0
-36777625,-562,-4680241,-72,-34515835,-527,-76658611,-1170,-28825118,-440,-289206079,-4413,0
-26784286,-409,3804801,58,-30209290,-461,1368557,451,55234051,842,-285565245,-4358,0
-27422303,-419,10727522,316,-22027888,-337,66917931,1021,-20037169,-306,-214722510,-3277,0
-27872542,-426,38311910,584,-27266895,-417,90234645,1376,40882266,623,-233679805,-3566,0
-20673944,-316,60510816,1119,-32600989,-498,-87282978,-1332,53846615,821,-322316774,-4919,0
-16524654,-253,61185992,933,-19158929,-293,-62507657,-954,7347158,112,-282674615,-4314,0
-30154374,-461,33165736,506,-21934712,-335,-23714479,-362,-1227455,-19,-281432373,-4295,0
-48773405,-745,-10595212,-162,-25458512,-389,-27637108,-422,4786437,638,-208401501,-3180,0
-45162242,-690,-24167550,-369,-29708062,-454,47177609,719,18335686,279,-227640326,-3474,0
-29203101,-446,-2145852,-33,-31336003,-479,21066485,321,3056394,46,-242176020,-3696,0
-14767538,-226,18015323,274,-24181250,-303,-73950961,-1129,38368304,585,-295141605,-4504,0
-9680619,-148,22827245,348,-13336356,-204,-43354158,-662,38593053,588,-257557997,-3931,0
-16737930,-256,13223384,201,-8042371,-123,30708819,468,803715,12,-245358724,-3744,0
-19997012,-261,7091309,108,-404085,-7,3092720,47,18158112,277,-279806668,-4244,0
-14956650,-229,10341840,157,937192,14,-17236833,-264,11135478,169,-259461808,-3960,0
-17899561,-274,3623866,55,10776641,164,-11754599,-180,18687381,285,-266011005,-4108,0
-23031908,-352,-3751060,-58,14274906,217,-31077883,-751,-43591742,-666,-251600594,-3840,0
-20904312,-319,-12593844,-193,10067539,153,24827148,378,-23132113,-353,-242667300,-3703,0
-13269758,-203,-6094591,-93,7925403,120,14189734,-163,9657740,147,-292771546,-4468,0
-14014588,-214,3925664,153,4693077,71,215533,3,2421312,36,-292091043,-4457,0
-25580937,-391,10519275,160,6549871,99,30146928,460,71139065,1085,-341281364,-5208,0
-33596553,-513,12337573,188,9168317,139,34225995,522,-10438264,-160,-247298690,-3774,0
-44352632,-677,20801640,317,13446738,205,8851686,135,4865607,452,-281319190,-4293,0
-44092288,-673,20493120,312,12965382,197,-48123997,-735,24389181,372,-257807228,-3934,0
-53293305,-814,-14779623,-226,21218472,323,6893051,105,-27813434,366,-213863159,-3264,0
-54437851,-831,-32963666,-503,23530119,303,-22057155,-337,-7892325,-121,-237877040,-3630,0
-25114699,-384,-27293400,-417,20824545,317,13843831,211,1493034,22,-235754034,-3598,0
-12053115,-184,-15309853,-234,16997206,379,-21497130,-329,-14528546,-222,-288765899,-4407,0
-6321813,-59,-606624,-10,33780294,515,-28822435,-440,-7643129,-117,-231274364,-3529,0
-4345406,-67,-5551111,-85,38219260,583,-39412548,-602,-29909165,-457,-238472680,-3639,0
-4721727,-58,-23078141,-353,63845417,974,-4887105,-75,88957455,1357,-261572989,-3829,0
-5050673,-78,-29106487,-445,76314553,1164,26212769,399,-70789150,-1081,-230129152,-3512,0
-5870467,-90,-29582355,-452,72622120,1108,17181332,262,-91375932,-1395,-210813628,-3217,0
13627669,207,-31720655,-485,64495597,984,5976755,2,2097523,32,-288550995,-4403,0
22528887,343,-48551891,-741,65479138,999,9763714,148,23230825,354,-289613141,-4420,0
13475688,205,-58786401,-898,68534844,1045,44414591,677,-83274282,-1271,-207508819,-3167,0
8513730,129,-64994009,-982,58626776,894,53181044,811,-61145041,-933,-231582784,-3534,0
22125165,337,-62011497,-947,62191933,948,18391590,280,144899650,2210,-323477725,-4936,0
21185616,323,-64203820,-980,75046811,1145,-1311585,-21,-3365237,-52,-273547600,-4175,0
6474338,98,-77360590,-1181,78959719,1204,60225037,918,-193076938,-649,-250429345,-3822,0
12860957,196,-76904437,-1174,28728194,438,93817270,1431,-2645693,-41,-239041575,-3648,0
17085473,260,-64992081,-992,29309326,447,74943324,1143,31064170,474,-307709765,-4696,0
12493913,190,-56203641,-858,43943182,670,-4505748,-69,118951948,1815,-334733126,-5108,0
4308397,65,-45656504,-697,38941389,594,50784988,774,76093174,1161,-222583881,-3397,0
-3771305,-58,-42215458,-645,29098117,163,36654463,559,-192154,-3,-280752322,-4284,0
-3182680,-31,-20468395,-313,-2875099,-44,18475217,281,6319176,96,-254809490,-3889,0
-7492030,-115,-23359053,-357,-3797727,-58,27808368,424,-41814315,-639,-229643848,-3505,0
-3039780,134,-26471610,-404,34846702,531,22244036,339,12791817,195,-306568761,-3605,0
16632654,253,-11175457,-171,26062176,397,2725578,41,4350235,66,-302152664,-4611,0
16530840,252,5082726,77,12355854,188,-15391261,-235,4696485,71,-291414679,-4447,0
6648991,101,-2023521,-31,32524518,496,-37531383,-305,-86233515,-1316,-217252004,-3316,0
4976693,75,-10892124,-167,38126702,581,2841412,43,-69745654,-1065,-238900549,-3646,0
14444047,220,-7268645,-111,49651349,757,29615960,451,-3938388,-61,-261818563,-3996,0
20323001,310,-892985,134,33247156,507,48898489,746,-48870986,-746,-269764793,-4117,0
22912260,349,20738532,316,36332266,554,-31649346,-483,6831457,104,-282514231,-4311,0
15230531,232,19738913,301,55451590,846,78910179,1204,59999793,915,-273638559,-4176,0
-10396662,-159,-8638314,-132,58242127,888,77755537,1186,-128543510,-1962,-243266534,-3712,0
-6691482,-103,-3062613,-47,27095190,413,114416460,1745,-86620638,-1322,-150165546,-2292,0
37562565,573,549807,8,24384581,372,88180439,1345,-5433639,464,-329914379,-5035,0
40360200,615,8436698,128,25494849,389,35572428,542,-90028777,-1374,-266796595,-4071,0
13451351,205,760693,11,25623714,390,64580539,985,-106719286,-1629,-223239258,-3407,0
15903260,242,1948269,29,27106694,324,30898519,471,-21921995,-335,-405156993,-6183,0
15225761,154,46636670,711,14662759,223,-75466523,-1152,-107105991,-1635,-228155260,-3482,0
11632941,177,46488246,709,31521244,480,84102543,1283,36915675,563,-237719476,-3628,0
5737667,87,11749180,179,37972654,579,10372194,158,594397,9,-311029639,-2979,0
-10685387,-164,2847657,43,23116275,352,112624786,1718,33898818,517,-271810878,-4148,0
4080533,62,33631790,513,28020063,427,33415512,509,25413077,387,-346610012,-5289,0
11554104,176,45636697,696,27444596,418,19439255,-511,-11334501,-173,-301931560,-4608,0
-5479784,-84,36485620,556,38878136,593,33737965,514,29814610,454,-261782610,-3995,0
-24519446,-375,27246936,415,41097598,627,-15857532,-242,-57194130,-873,-183654231,-2803,0
-14968638,-229,17805728,114,31061751,473,97276085,1484,-11287535,-173,-184197450,-2811,0
24220995,369,12869292,196,32615014,497,33822580,516,-17994842,-275,-284273800,-4338,0
23422798,357,22579022,344,24324711,371,68392757,1043,-7876678,-121,-215378324,-3287,0
10186401,155,16228778,247,25376315,387,26911754,410,12528235,-652,-275135976,-4199,0
8407053,128,7461875,113,26787912,408,-43908759,-670,-40441033,-618,-263291018,-4018,0
34605424,528,-26498454,-405,38972777,594,115224642,1758,9573579,146,-259486770,-3960,0
48050519,733,-10309612,-158,40161078,396,6811113,103,1005291,15,-305222750,-4658,0
38759277,591,38435362,586,23907352,364,-49550805,-757,-54030717,-825,-255210145,-3895,0
21074766,321,23727317,362,31772034,484,4193819,63,-50296120,-768,-242418292,-3700,0
15377961,365,-20504248,-313,29333418,447,31787101,485,-37691182,-576,-238226757,-3636,0
34931268,533,-13610550,-208,22063648,336,71053266,1084,-29140536,-445,-240611155,-3672,0
41713236,636,5198195,79,13529806,206,46982709,716,-9375693,-144,-259890684,-4704,0
47479937,724,4519116,68,11077269,169,12987267,198,-35628,-1,-259569839,-3961,0
43554924,664,-9090097,-139,12456746,190,-6562167,-101,-37220592,-568,-285344388,-4355,0
34341409,524,-12723577,-195,14651262,223,51203074,1517,-17989225,-275,-235075884,-3587,0
40278044,614,9921779,151,6850669,104,53828493,821,-1675758,-26,-269661504,-4115,0
41731778,636,22986902,350,4028727,61,-30320305,-463,-6918525,-106,-276191821,-4215,0
36607661,558,23750190,266,6664045,101,-11092130,-170,-19588953,-299,-271046468,-4136,0
27801182,424,11008184,167,379330,5,7563136,115,-14460345,-221,-239541867,-3656,0
25254352,385,6311702,96,6539625,99,-30623611,-468,-21554143,-329,-245493227,-3746,0
27851232,424,-7039253,-108,8942502,136,4534296,69,-25498517,-223,-248138230,-3787,0
34762239,530,-17538997,-268,9887621,150,58961489,899,-14036164,-215,-227734279,-3475,0
