X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TIME_STAMP
-639955,-10,805049,12,-260571,-4,2187195,33,2041416,31,262988499,4012,0
-181488,-3,1007102,15,-397246,-7,2296714,35,2114116,29,262915537,4011,0
-574539,-9,873108,13,-62815,-1,2498562,38,2166679,33,263012473,4013,0
-578374,-9,865114,13,-395702,-7,2256252,34,2314965,35,263113793,4014,0
-512759,-8,864016,13,-531914,-10,2239969,34,2053119,31,263091927,4014,0
-775838,-12,929463,14,-735212,-12,2312946,35,2130292,32,262818507,4010,0
-643695,-10,795935,12,-599213,-10,2272270,34,2159471,32,262965311,4012,0
-446938,-7,867519,13,-124193,-2,2376995,36,2184027,33,262649361,4007,0
-447415,-7,869254,13,79782,1,2288453,34,2155279,32,262981141,4012,0
-446940,-8,728764,11,-599434,-10,2322806,35,1907954,29,262602009,4011,0
-905835,-14,794590,12,-734284,-12,2262101,34,2434092,37,262565574,4006,0
-971616,-15,800775,12,-56193,-1,2352617,35,2155636,32,262829962,4010,0
-119815,-2,1000887,15,-329780,-6,2385488,34,2189423,33,262571860,4006,0
-377661,-6,868749,13,-870207,-14,2373349,36,2421101,36,262668418,4008,0
-902223,-14,804785,12,-326038,-5,2325603,35,2168250,33,262814257,4010,0
-245977,-4,603884,9,-667797,-11,2357314,35,2294048,35,262862421,4010,0
-508466,-8,670394,10,-326935,-5,2369714,36,2076533,31,262853308,4010,0
-705456,-11,805034,12,-530698,-9,2204829,33,2444840,37,263006793,4013,0
-770959,-12,738672,11,-190275,-3,2409782,36,2244763,36,262958351,4012,0
-706692,-11,1145878,17,279111,4,2350035,35,2424086,36,262974510,4012,0
-443511,-7,938330,14,-532082,-9,2244130,34,2167646,33,262929854,4011,0
-443125,-7,803569,12,-138394,-3,2300202,35,2274523,34,262687586,4008,0
-247620,-4,1210888,18,-193751,-3,2119639,32,2474306,37,262874248,4011,0
-377798,-6,870987,13,-532074,-9,2253512,34,2620464,39,262872611,4011,0
-770881,-13,805400,12,-258274,-4,2414122,36,2490058,37,262917004,4011,0
-772013,-12,1076119,16,-123464,-2,2434362,37,2530889,38,262684828,4008,0
-772738,-12,1275063,19,-532806,-9,2358094,35,2567407,39,262796518,4014,0
-574751,-9,938715,14,-463634,-8,2177254,33,2336217,35,262640544,4007,0
-509193,-8,874443,13,-55904,-1,2284610,34,2380315,36,262751852,4009,0
-574515,-9,806803,12,-123204,-2,2365722,38,2375041,36,262858529,4010,0
-705202,-11,604643,9,-599568,-10,2091678,31,2600793,39,262861462,4010,0
-127003,-2,850262,12,-601873,-10,2382175,36,2444571,37,262899379,4011,0
3674,0,986869,15,-466133,-8,2330148,35,2464549,37,263102459,4014,0
-323838,-5,916900,13,-669416,-11,2245172,34,2522404,38,263023435,4013,0
-454478,-7,716326,10,-463687,-8,2305774,35,2641011,40,262793278,4009,0
-574909,-9,941005,14,-191667,-3,2337050,35,2601339,37,262815472,4010,0
-374809,-6,1146632,17,-535170,-9,2341789,35,2342556,35,262965714,4012,0
-170156,-3,1030410,15,-56369,-1,2176236,33,2384115,36,262803084,4010,0
-169155,-3,691763,10,-259165,-10,2418183,36,2432864,37,262723472,4008,0
-234771,-4,892123,13,-463620,-8,2233477,34,2583654,39,262895745,4011,0
-496914,-8,627499,9,150162,2,2322572,35,2595295,39,262971099,4012,0
-628080,-8,758271,11,-326252,-5,2389382,36,2302612,35,262633376,4007,0
-301259,-5,1029728,15,-123905,-2,2402030,36,2183827,33,262821312,4010,0
-235313,-4,758325,11,-326480,-5,2169153,33,2309139,35,263323459,4008,0
-628047,-10,625619,9,-53357,-1,2402260,36,2525776,38,262990438,4012,0
-693882,-11,825705,12,81844,1,2447167,37,2329398,35,263116385,4014,0
-571021,-9,881994,13,12847,0,2391193,35,2588103,39,262717168,4008,0
-640638,-10,1140949,17,-56004,-1,2332202,35,2274762,34,262608184,4007,0
-779029,-12,861023,13,-55362,-1,2265449,34,2375560,36,263054479,4013,0
-515688,-8,522673,8,-395974,-7,2035292,31,2363327,36,263173967,4015,0
-385106,-6,723802,11,-396218,-7,2353440,35,2445271,37,262899808,4011,0
-582701,-9,1059397,16,-395792,-7,2146702,32,2193114,33,262814981,4010,0
-712581,-11,590473,9,-190630,-3,2158905,32,2274851,37,262800876,4010,0
-384657,-6,587913,8,-138513,-3,2148132,32,2375522,36,263082351,4014,0
-844340,-13,794162,12,13093,0,2272803,34,2437182,37,263103391,4014,0
-844368,-13,792420,12,-190881,-3,1917794,29,2556710,39,262805838,4010,0
-582258,-9,1070125,16,-56452,-1,1994640,30,2482639,37,262781263,4009,0
-575293,-9,1078101,16,79827,1,2244152,34,2200375,33,262941627,4012,0
-574789,-9,941585,14,-123676,-2,2140706,32,2354336,35,263280627,4013,0
-509496,-8,1074187,16,-396342,-7,1900711,29,2271051,34,262867364,4011,0
-640037,-10,806887,12,-123204,-2,1885090,28,2266702,34,262970758,4012,0
-640130,-10,872451,13,-327187,-5,1986897,31,2216907,33,263049501,4013,0
-902307,-14,803982,12,-598461,-10,2063323,31,2371842,36,263034531,4013,0
-311922,-5,739182,11,-191871,-3,1869048,28,2486781,37,263015905,4013,0
15882,0,739475,16,-397711,-7,1791704,27,2325020,35,262724947,4008,0
-313339,-5,1277730,19,-261751,-4,1679265,25,2214030,33,262930357,4011,0
-705838,-11,940393,14,-326723,-5,1981968,30,2368794,36,262836007,4010,0
-446657,-7,664283,10,-259468,-4,1824302,27,2357231,32,262851510,4010,0
-778667,-12,793770,12,-448342,-7,1941445,29,2180593,33,263085829,4014,0
-587010,-9,1255365,19,-465708,-8,1860982,28,2315621,35,262971196,4012,0
-586996,-9,1193159,18,146451,-1,1877672,28,2228859,34,263312810,4017,0
-323654,-5,649740,9,-396506,-7,1864375,28,2234536,34,263034608,4013,0
-257870,-4,785145,11,-329214,-6,1844943,28,2118960,32,263300305,4017,0
-257742,-5,919287,14,-397450,-7,1715385,26,2357355,35,262962247,4012,0
-389788,-6,991741,15,214466,3,1634980,24,2152413,32,263265272,4017,0
-323363,-5,449017,6,-190911,-3,1736757,26,2290223,34,263381100,4016,0
-650715,-10,583175,8,-259147,-4,1702705,25,1994208,30,263009816,4013,0
-389063,-6,982389,14,-533205,-9,1791268,27,2108393,32,262910908,4011,0
-717307,-11,921180,14,-124116,-2,1900582,24,2018461,30,263161259,4015,0
-848206,-13,854860,13,283841,4,1549415,23,2116848,32,263046694,4013,0
-389285,-6,854112,13,-125020,-2,1796059,27,2271013,34,262951427,4012,0
-455116,-7,922561,16,-126184,-2,1754874,26,2149532,32,262843687,4010,0
-323377,-5,783938,11,-464969,-8,1828591,27,2115165,32,262883375,4011,0
-781748,-12,581375,8,-735567,-12,1630631,24,2300262,35,262980037,4012,0
-258312,-4,985637,15,-533897,-9,1702371,25,2100585,30,262994042,4012,0
-323346,-5,785148,11,-66842,-2,1767711,26,2336920,35,262864661,4010,0
-585841,-9,786588,12,-124100,-2,1609644,24,2112991,32,263114384,4014,0
-455006,-7,920860,14,-193019,-2,1472851,22,2071861,31,263153920,4015,0
-848589,-13,987854,15,-191886,-3,1768431,26,2315511,35,262938169,4012,0
-712878,-11,724704,11,-259094,-4,1704597,26,2290258,34,263380856,4018,0
-511659,-9,535111,8,-394226,-7,1674947,25,2173450,33,263026363,4010,0
-569956,-9,612095,9,-54201,-1,1581236,24,2173609,33,263066197,4014,0
-504683,-8,605278,9,-870329,-14,1522339,23,2340850,35,263083238,4014,0
-635780,-10,742770,11,-530387,-9,1940930,29,2029703,30,263064396,4014,0
-112141,-2,1146717,17,-329425,-6,1464089,22,1929682,29,262993466,4012,0
-571828,-9,1285363,19,-124553,-2,1412689,23,2312539,35,263031429,4013,0
-834352,-13,1353033,14,-258216,-4,1521250,23,2035141,31,263081392,4014,0
-700979,-11,609096,9,-393703,-7,1577943,24,2120714,32,262807417,4010,0
-438833,-7,675027,10,-462859,-8,1278108,19,2078037,31,262736513,4009,0
-964274,-15,946904,14,-257987,-4,1762569,26,2150226,32,262779140,4009,0
-902644,-14,1006478,15,-394737,-7,1533274,23,2211188,33,262888016,4011,0
-775493,-12,1003757,15,80451,1,1546931,23,2270561,31,263109278,4014,0
-447869,-7,1072637,16,-47087,-1,1638175,24,2055332,31,263045773,4013,0
-578839,-9,1066193,16,-532393,-9,1840841,28,2156024,32,263141295,4015,0
-709676,-11,999296,15,-463710,-2,1690259,25,2072065,31,262886774,4011,0
-643883,-9,864046,13,-531685,-9,1848535,28,2144208,32,262873015,4011,0
-315664,-5,796394,12,-600354,-10,1658493,25,2108328,32,263026169,4013,0
12728,0,528367,8,-394751,-7,1625975,24,2104620,32,262958668,4015,0
-1167628,-18,597393,9,-120740,-2,1463025,22,2052272,31,262930935,4012,0
-906149,-14,1062833,16,-600157,-10,1646400,25,2132920,32,263002508,4013,0
-644728,-10,1203269,18,-260671,-4,1693203,27,1993594,30,263036855,4013,0
-837809,-13,1276666,15,-326746,-5,1965468,29,2070372,31,263076671,4014,0
-639643,-10,738930,11,-190731,-3,1843358,28,1954081,29,262794433,4009,0
-311930,-5,805518,12,-192563,-3,1791436,27,2214799,33,262767996,4009,0
19584,0,813637,12,-192945,-3,1799869,27,2042377,31,262890121,4011,0
-373632,-6,809274,12,-258208,-4,1807576,27,2014170,30,262981184,4012,0
-899389,-14,1151379,17,13043,0,1944389,29,2010235,32,262921919,4011,0
-833960,-13,1217093,18,-453540,-7,1788318,27,2287397,34,262966993,4012,0
-702810,-11,1015092,15,-191144,-3,1791766,27,2067016,31,263172471,4015,0
-439811,-7,949093,14,-55837,2,1851449,28,2018819,30,262790338,4009,0
-308390,-6,749258,11,216610,3,1764794,26,2122750,32,262882898,4011,0
-374202,-6,948619,14,-124057,-2,1863486,28,1990156,30,262822092,4010,0
-574393,-11,662919,10,-394538,-7,1835774,28,2120519,32,262878750,4018,0
-449809,-7,519984,7,-599256,-10,1979580,30,2176724,33,262966265,4012,0
-318960,-5,724228,11,-327314,-5,1891679,28,2223459,33,262565434,4006,0
-582264,-9,928205,14,-124274,-2,2022974,30,2204112,33,263280430,4017,0
-187778,-3,391955,5,-531705,-9,1880592,28,1964174,29,263227580,4016,0
-253564,-4,655517,10,-532421,-9,1855920,31,1899442,28,262948571,4012,0
-58268,-1,1129109,17,77624,1,2017940,30,2172484,33,262994020,4012,0
-647494,-10,855552,13,-735734,-12,2061809,31,1988748,30,262857566,4010,0
-908888,-14,583478,8,-121719,-2,1904088,29,2100182,32,262815031,4010,0
-777167,-12,255251,3,14752,0,1988730,30,2210722,33,263029448,4013,0
-646659,-10,520301,7,-530580,-9,2005387,30,2029831,30,262993023,4012,0
-509341,-8,1007374,15,-328115,-6,1970126,30,2356196,36,262534220,4005,0
-640770,-10,1076354,16,-58384,-1,2243644,34,2225606,33,262739097,4009,0
-639878,-10,469863,7,-121796,-2,2280079,34,2180313,33,262750991,4009,0
-245287,-4,400055,6,-462886,-11,2319851,35,2107262,32,262706391,4008,0
-507885,-14,878912,13,-325972,-5,2381115,36,2036598,31,262872640,4011,0
-832749,-13,747084,11,14231,0,2231327,34,2152262,32,262734544,4009,0
-504925,-7,1082661,16,-192292,-3,2340398,35,2082220,31,262833200,4009,0
-505496,-8,1012375,15,-531787,-9,2125151,32,2250072,34,262814835,4010,0
-570895,-9,1079243,16,-600242,-10,2147644,32,2171581,33,263088578,4014,0
-439856,-7,947908,14,-191820,-3,2106599,34,2241764,34,262754884,4009,0
-635861,-10,613188,9,-121737,-2,2129433,32,1883565,28,262737149,4009,0
-438962,-7,676112,10,-462843,-8,2069841,31,2188852,33,262910057,4011,0
-110927,-2,608459,11,-396000,-7,2449361,37,2180208,33,262694417,4008,0
-308458,-5,879531,13,-328024,-6,2053768,31,2287888,34,262867045,4011,0
-702637,-11,1148666,17,-462670,-8,2155801,32,2236972,34,263037291,4013,0
-569873,-9,608016,9,-530143,-9,2110712,32,2098758,32,262913117,4011,0
-307278,-5,474060,7,-397055,-7,2224306,33,2195959,33,263040838,4013,0
-308255,-5,746403,11,-123577,-2,2184158,33,2441494,37,262623905,4007,0
-505218,-8,879307,13,-786092,-12,2277082,34,2473885,37,262799965,4010,0
-898822,-14,941180,14,-938133,-15,2163231,33,2344259,35,262776195,4009,0
-570893,-9,944322,14,-599314,-7,2408693,36,2283036,34,262496599,4005,0
-377686,-10,867332,13,-123508,-2,2320798,35,2146929,32,262546103,4006,0
-709917,-11,1000343,15,-327727,-6,2328796,35,2232997,34,262874207,4011,0
-316350,-5,799143,12,-260396,-4,2243498,34,2250316,34,262683766,4010,0
-643299,-10,661174,10,-598741,-10,2242210,34,2111040,32,262821896,4010,0
-511976,-8,861842,13,-804337,-13,2301832,35,2509863,38,262983254,4012,0
-382213,-6,1067477,16,-397095,-7,2090991,31,2270260,34,262938633,4012,0
-184935,-3,603376,9,-531654,-9,2453657,37,2302597,35,262683549,4008,0
-512023,-8,594471,9,-530970,-9,2345584,35,2371325,36,263066151,4014,0
-577938,-9,729190,12,-55280,-1,2351633,35,2144637,32,262507989,4005,0
-643822,-10,798814,12,-259255,-4,2295911,35,2401774,36,262930801,4012,0
-512339,-8,664712,10,-598901,-10,2360363,36,2213423,33,262623475,4007,0
-635774,-10,740434,11,-802354,-13,2403996,36,2120174,36,262910680,4011,0
-636816,-10,1014457,15,133852,2,2293048,34,2445399,37,262771932,4009,0
-505386,-8,880933,13,-123365,-2,2322419,35,2562618,35,262767320,4009,0
-374094,-6,879420,13,-327796,-2,2390169,36,2448890,37,262839267,4010,0
-243460,-4,817818,12,351900,5,2261240,34,2440765,37,263092895,4014,0
-438882,-7,544052,8,-122413,-9,2325636,35,2207407,33,263155902,4015,0
-373242,-4,731815,11,-260388,-4,2215723,33,2221106,33,262820808,4010,0
-250674,-4,867112,13,-192868,-3,2306019,35,2722594,41,262777877,4009,0
-513381,-8,870639,13,284670,4,2429968,37,2519018,38,262605439,4009,0
-512225,-8,535062,8,421148,6,2278554,34,2405627,36,262553495,4006,0
-315597,-5,860393,13,-736345,-12,2001898,30,2377209,36,262760657,4009,0
-381966,-6,998361,15,-600834,-10,2156044,33,2420189,36,263050470,4013,0
-448018,-7,1134755,17,-464638,-8,2188286,33,2662394,40,262634740,4007,0
-841376,-13,1135009,17,-327743,-6,2178770,33,2452541,37,263086340,4014,0
-774970,-12,798639,13,-259263,-4,2333378,35,2494358,38,262744631,4009,0
-644434,-10,1001506,15,-191971,-3,2413685,36,2248957,34,262775068,4009,0
-512745,-8,864048,13,-667890,-11,2308603,35,2458300,37,262601402,4006,0
-447446,-7,932613,14,-396395,-7,2308931,35,2330924,37,262947097,4012,0
-710563,-11,1203007,18,-457051,-7,2353423,35,2252876,34,262985544,4012,0
-708757,-11,594866,9,-462294,-8,2352834,35,2380583,36,263008423,4013,0
-774540,-12,598162,9,-54116,1,2227246,33,2356973,35,262521513,4005,0
-447215,-7,930454,14,147236,2,2357405,35,2306110,35,262926407,4011,0
-586855,-9,1123384,17,-125279,-2,2479847,37,2652032,40,262976043,4012,0
-783586,-14,920331,14,-191422,-3,2337016,35,2437431,37,262724731,4009,0
-913220,-14,585139,8,13732,0,2374949,36,2266029,34,262751439,4009,0
-585557,-9,716871,10,-396058,-7,2368625,36,2262136,34,262699741,4008,0
-782247,-12,714896,10,-599120,-10,2477038,37,2644545,40,262844973,4010,0
-848658,-13,789838,12,-56108,-1,2316615,35,2171592,33,262973545,4012,0
-454727,-7,785427,11,-260539,-4,2261256,33,2433228,37,262872074,4011,0
-192409,-3,784560,10,-328978,-6,2377682,36,2383680,36,262887241,4011,0
-782673,-12,850786,12,-463609,-8,2365733,36,2596516,39,262936133,4012,0
-1110263,-17,780776,11,-667812,-11,2466927,37,2382854,36,263026109,4013,0
-319687,-5,790695,12,-464673,-8,2296660,35,2355681,35,262748349,4009,0
-384698,-6,589652,8,-589899,-10,2316706,35,2302622,35,262799148,4009,0
-312427,-5,937859,14,-600529,-10,2200290,33,2506932,38,262784952,4009,0
-312783,-5,1009248,15,-124824,-2,2014681,30,2339484,35,263010612,4013,0
-509080,-8,603043,9,-326699,-5,2067256,31,2376053,36,262863406,4010,0
-442474,-7,535727,8,-326691,-9,2231806,34,2319475,35,262719823,4008,0
-901600,-14,1005779,15,-462729,-8,2197081,33,2694238,41,262620957,4007,0
-837060,-13,939051,14,-394729,-7,2074654,31,2401483,36,262732641,4008,0
-508343,-9,615032,9,-529829,-9,2143760,32,2486768,37,262736584,4013,0
-763536,-12,886657,13,-258122,-4,2007923,30,2254818,34,262755403,4009,0
-698336,-11,748652,11,-666057,-11,1957744,29,2197010,33,262993624,4012,0
-636001,-10,808356,12,-734598,-12,1970911,31,2493979,38,263098928,4014,0
-837187,-13,1071982,16,488621,7,1981248,30,2054373,31,262993236,4012,0
-714151,-11,1067297,16,419643,6,2086424,31,2506479,38,263043678,4013,0
-451428,-7,993863,16,-669819,-11,2050355,31,2245945,34,262942717,4012,0
-517229,-8,1061744,16,-260957,-4,2192545,33,2449091,37,262919836,4011,0
-647286,-10,658444,10,-463061,-8,1986005,30,2254013,34,263022413,4013,0
-712755,-11,659024,10,-54883,-1,2053990,31,2078552,38,263043929,4013,0
-910218,-14,926611,14,-521261,-8,2725804,41,599474,9,261178422,3985,0
656571,10,2417154,36,614107,9,4088961,62,9843109,314,268102965,4090,0
2292585,34,3718910,56,6847794,104,-43328899,-662,25961164,396,267163713,4076,0
3146526,48,3739266,57,12771680,194,-57420713,-877,33701301,514,272865518,4163,0
4587332,69,4544086,69,19427555,391,-66997356,-1023,45524812,694,280158851,4274,0
7270659,186,8689617,132,30061704,458,-70302010,-1073,49085445,748,285483402,4356,0
18727064,285,11884117,181,32543722,496,-66342453,-1013,43121633,657,284858632,4346,0
25402565,387,20853983,318,31854336,486,-61858631,-944,40580503,619,282802813,4366,0
38622113,589,25152767,383,29504251,450,-45231530,-691,34001997,518,285964446,4363,0
45167178,689,33373569,509,22291395,340,-38262049,-584,30815063,470,285552672,4357,0
58062930,885,37612896,573,18513950,282,-33629742,-440,23708434,361,281438693,4294,0
64150541,978,41629906,684,11377644,173,-24725449,-378,23319123,355,280312386,4277,0
74363377,1134,47657041,727,8970918,136,-22544963,-345,18693192,285,272647712,4160,0
77897631,1188,50210710,800,6824753,104,-19422278,-297,20314428,309,269430968,4111,0
82213365,1254,54187335,826,7220864,110,-18726947,-286,19234651,293,263806961,4025,0
82994671,1266,55682652,849,10682130,162,-17412604,-266,20857692,318,259372675,3957,0
80570498,1229,54166988,826,13074085,199,-16062877,-246,22231809,414,256705487,3917,0
77164754,1177,52095596,794,18888207,288,-22759637,-348,21870518,333,233204704,3558,0
53981143,823,29377132,448,24744585,377,-2720532,-42,1788451,27,203726475,3108,0
34981368,533,11405020,174,29905122,481,6318126,96,11095969,169,211711614,3230,0
20570946,151,9044278,138,32516207,496,4385550,66,4605674,70,229914401,3508,0
2151419,32,5770534,88,36838388,562,80211912,1223,-26157365,-400,241493156,3684,0
-2750349,-112,-9929131,-152,55556627,847,93151991,1421,-17186101,-263,242127086,3732,0
-12521932,-192,-5865516,-90,58416137,891,76689920,1170,-23539025,-360,262895781,4011,0
-16400090,-251,-2390043,-37,63519215,969,64674699,986,-19991616,-306,279162593,4259,0
-14375859,-220,-2746700,-42,63306050,965,53290995,685,1564234,23,288245532,4398,0
-9333924,-143,-62566,-1,53672383,818,39369213,600,14069477,214,285827482,4361,0
620168,9,1561260,23,46715626,712,32789951,392,40196195,613,265561127,4052,0
4027634,61,2581169,45,31192414,475,18322932,279,53276726,812,258565256,3945,0
4030668,61,2724615,41,24329866,371,10935655,166,60340851,920,258121200,3938,0
2395126,36,2615548,39,15297500,233,-351510,-6,56285124,858,262290982,4002,0
829827,12,2418082,36,11831329,180,-5953655,-91,44553210,679,268940997,4103,0
1618477,24,2741090,41,8965778,136,-11824444,-181,37747603,575,270855705,4132,0
4702122,71,3686228,56,9433688,143,-16207529,-248,30969000,341,270687419,4130,0
6800581,103,4304894,65,11754856,179,-20476006,-313,13351860,203,267797203,4086,0
9423309,143,5150294,78,14103717,215,-23806087,-364,6019848,91,269211174,4107,0
10278388,156,5103778,77,16344704,280,-25659348,-392,-11470419,-176,268943709,4103,0
11070481,181,5156755,78,20623105,314,-24111115,-368,-15080768,-231,268030416,4089,0
13175077,201,5385087,82,22726109,346,-23718627,-362,-16575688,-253,267103482,4075,0
14156534,216,5488038,83,26800576,408,-24160226,-369,-15815055,-242,262741592,4002,0
14680311,224,4964848,75,28773762,439,-23457367,-358,-8425578,-129,259394520,3958,0
14350860,218,5241959,79,32448248,495,-22390466,-342,-4536545,-70,258533044,3944,0
12707201,193,5009311,76,34559887,527,-23988176,-383,8511966,129,256790469,3918,0
11461574,174,4087456,62,37360882,570,-22463417,-343,12141872,185,258335834,3941,0
8837884,134,3825922,58,38725078,590,-22511990,-344,15503264,236,255970205,3905,0
8051588,122,3290654,40,40505317,618,-16951938,-259,17394331,265,254184526,3878,0
4577220,69,2563994,39,41532041,633,-15690813,-240,12651589,193,254193793,3878,0
2680310,40,2168837,33,42978159,655,-8542902,-131,10998358,167,256643798,3916,0
-200533,-4,490016,7,43188144,658,-4719698,-73,6998526,35,256034262,3906,0
-1773497,-28,355475,5,43332529,661,3180459,48,3436610,52,259191280,3954,0
-4328930,-67,-1200778,-19,43072429,657,6083439,92,598422,9,262164082,4000,0
-4589120,-71,-933524,-15,42800432,648,11713114,178,-3765940,-58,265377460,4049,0
-4198361,-61,-64997,-1,41911193,639,13058893,199,-4572973,-70,265719918,4054,0
-3870211,-60,-344138,-6,40824043,622,14683423,224,-2914543,-45,266881285,4072,0
-3214152,-34,-282699,-5,39865994,608,15554132,237,-6232467,-96,265787428,4055,0
-1838621,-29,-18205,-1,39319977,599,15862996,242,1801676,27,265674831,4053,0
-1708505,-27,39610,0,38230507,583,17021167,259,3418428,52,264958380,4039,0
-791579,-13,508197,7,37750632,576,13910180,212,4100630,62,265137424,4045,0
-337549,-6,580518,8,37814999,577,14963744,228,5746116,87,265657598,4053,0
307726,4,409667,6,37201743,567,15845628,267,4790046,73,268133709,4091,0
959090,14,599114,13,35697561,544,13982148,213,4027982,61,267947326,4088,0
3646712,55,1266365,19,35282950,538,16848415,257,2087158,31,268250253,4093,0
4891266,74,1736447,26,33844756,516,17229643,262,4019530,61,267128408,4076,0
6528652,99,2261098,34,33093650,504,17980447,274,2990122,45,267285716,4078,0
7185897,109,2118998,32,31088931,474,17919789,273,3484393,53,266606887,4068,0
9283683,141,2646953,40,30430991,464,16814599,256,906774,-89,265998988,4058,0
9677720,147,2773088,42,27637353,421,23201281,354,-5521395,-85,269479680,4111,0
11650890,177,3637526,55,26136419,398,19554637,298,-2612398,-40,265159142,4046,0
13090528,199,4575973,69,25380191,378,18619313,284,-582190,-9,264156177,4030,0
14339214,218,5253545,80,24014315,366,15536778,237,3881826,59,256007808,3906,0
14081564,214,5526903,84,23742639,362,14251296,217,3990422,60,256353443,3911,0
12838297,168,4036948,61,23146399,353,17387385,265,-1145260,-18,266229834,3986,0
10743159,163,3356513,51,22605967,344,13191669,201,14066839,214,252804407,3857,0
11135375,169,5160409,78,20561672,313,12668160,193,8655413,132,249522081,3807,0
7727927,117,4688722,71,20707974,315,11076065,147,17766044,271,243392738,3713,0
4713819,71,1282084,19,17817348,271,16239505,247,-15082654,-231,258354531,3942,0
-326826,-5,1413341,21,16939828,258,12246712,186,-5638036,-87,261850607,3995,0
-1308904,-20,1948361,24,15853991,241,8364562,127,-21008437,-321,273567720,4174,0
135449,2,1267399,19,15442888,235,7030268,107,-9680979,-148,277122788,4228,0
1578864,24,1667759,41,14404963,219,5633877,85,-5892202,-90,270220775,4123,0
5829696,88,3607954,55,13986342,213,9683693,147,-2138269,-33,259802326,3964,0
6346760,96,3659335,55,12216622,186,7276777,111,-11416978,-175,256218307,3909,0
5368588,81,3992741,60,12218415,186,8016058,122,-26069964,-182,243997895,3723,0
3335446,50,3111778,47,11172610,170,6471171,98,-18791070,-287,249363771,3804,0
-2820224,-44,802221,12,10490470,160,4760945,72,-22334666,-341,266830008,4071,0
-4260916,-66,463090,7,10564431,157,2744622,41,-14496078,-222,269139091,4106,0
-3802029,-36,792232,12,9400553,143,2010597,30,-13802949,-211,264446094,4035,0
-1247468,-20,1329885,20,9123049,139,-835221,-13,-11444008,-175,266130329,4060,0
-920016,-15,1610341,24,10207232,155,-1075414,-17,-15454227,-236,266146394,4032,0
326593,4,1344028,20,10545395,160,-38178,-1,-11023508,-169,264211340,4031,0
915971,13,1680179,25,10337504,157,-912485,-14,-13159253,-201,263854848,4026,0
1571500,23,1480346,22,10608581,161,-826563,11,-8416681,-129,262949314,4012,0
1964144,29,1611730,24,11219120,171,2232230,34,-9020779,-138,264022960,4028,0
1436669,21,2093095,31,11490803,175,3753475,57,-2690247,-42,260608157,3976,0
