X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TIME_STAMP
-255130,-4,1183802,18,-483623,-8,2010147,30,2175022,33,262804118,4010,0
-517245,-8,787878,12,-479705,-8,1794475,27,1988937,30,262636670,4007,0
-1101673,-17,446638,6,-681727,-11,1852682,28,2049124,31,262695829,4008,0
-835743,-13,521706,16,-412897,-7,1936558,29,2229273,34,262526005,4005,0
-702255,-11,1067211,16,-684627,-11,1845203,28,2047389,31,262994140,4012,0
-569853,-9,597897,9,-547908,-9,1650726,25,2085749,31,263002764,4013,0
-177286,-3,868382,13,-345797,-6,2029708,30,2269554,33,262498119,4005,0
-112381,-2,1073503,16,320895,4,1815341,27,2233863,34,262498517,4005,0
-504219,-8,532865,8,-139507,-3,1778967,27,2148017,33,262800034,4010,0
-503597,-8,392345,5,-818930,-7,1985910,30,2297559,35,262748847,4009,0
-373261,-6,671706,10,335491,5,1897576,28,2207103,33,262644996,4007,0
-111205,-2,668574,10,-73359,-7,1945011,29,2294173,35,262626047,4007,0
-446444,-15,452489,6,-2289,-1,1968168,30,2078436,31,262521353,4005,0
-1098574,-17,659094,10,-274201,-12,2105551,32,2032930,31,262552207,4006,0
-964168,-12,1003193,15,-276226,-5,2021117,30,2032727,31,262679596,4008,0
-570477,-9,736652,11,63981,0,1779362,27,2301889,35,262844715,4010,0
-897870,-14,798448,12,-546563,-9,1942094,29,2161783,32,263117742,4014,0
-898245,-14,798022,12,-615008,-10,1837048,29,2207426,33,262899413,4011,0
-635463,-10,400621,6,-274330,-5,2046470,31,2063939,31,263025475,4013,0
-701491,-11,734260,11,-207521,-4,1892477,28,2223792,33,262843762,4010,0
-505168,-8,868628,12,-479487,-8,2037771,31,1954206,29,262945349,4012,0
-898915,-14,1065907,16,-819921,-13,1820059,27,2216607,33,262887675,4011,0
-964754,-15,1134358,17,-277146,-5,2046123,31,2158590,32,262791572,4009,0
-374364,-6,1003561,15,-277594,-5,1840683,28,2207763,36,262626148,4007,0
-639789,-10,726299,11,-81879,-2,1876267,28,2376434,36,262495570,4005,0
-384921,-6,711357,10,-549503,-9,1811907,27,2204264,33,262665671,4007,0
-323800,-5,904832,13,-295968,-5,2020600,30,2069984,31,262581318,4006,0
-525234,-9,1037144,15,-210889,-4,1972364,30,2209096,33,262811339,4010,0
-327236,-5,699215,10,-346372,3,1916280,29,2012116,30,262883270,4011,0
654,-5,973443,14,196370,2,1803088,27,2119138,32,262975458,4012,0
-787134,-13,1034611,15,-481933,-8,2005079,30,2147023,32,262705023,4008,0
-655285,-10,768248,11,-142412,-3,1996883,30,2343779,35,262428038,4006,0
-459249,-8,971548,14,-6913,-1,1890234,28,2089522,31,262939502,4012,0
-655840,-11,706344,10,-277242,-5,2093987,31,2077013,31,262811678,4010,0
-654386,-10,429899,6,-276298,-5,1940785,24,2360064,36,262794788,4009,0
-916690,-14,493645,11,-616512,-10,1807410,27,2323528,35,262563522,4006,0
-721612,-12,1034627,15,-482161,-8,2143232,32,2273257,34,262629959,4007,0
-393473,-7,901872,10,-209937,-4,1891579,28,2102912,32,262613635,4007,0
-720596,-11,634916,9,63169,0,1887018,28,2431315,37,262758789,4009,0
-720686,-11,634269,9,-211093,-4,1602171,24,2298715,35,262838111,4010,0
-196892,-4,971843,14,-7826,-1,1532383,23,2120234,28,262580872,4006,0
-589520,-9,700759,10,-272564,-5,1899760,28,2037222,31,262728469,4008,0
-852271,-14,835227,12,-141051,-3,1859882,28,2089945,31,262629546,4007,0
-852928,-14,1038537,15,-5780,-2,1907363,29,1972289,30,262644601,4007,0
-590477,-10,834362,12,-277942,-5,1742469,26,2156260,32,262850687,4010,0
-721288,-12,966754,14,-549914,-9,1899982,28,2012419,30,262807646,4010,0
-717466,-14,849035,12,-140214,-3,1921054,29,2134127,32,262738687,4009,0
-1037741,-16,924713,14,64276,0,1951939,29,2154894,32,262803919,4010,0
-1033814,-16,993953,15,-548024,-9,1860183,28,2269979,34,262621985,4011,0
-377680,-6,859093,13,-617366,-10,1987932,30,2308887,35,262967573,4012,0
-180842,-3,792421,12,-208053,-4,1775643,27,2319057,35,262654287,4007,0
-836580,-13,792396,12,-479554,-8,1949203,29,2202698,33,263074389,4014,0
-640076,-10,991597,15,130730,1,1993939,30,2244307,34,262820200,4010,0
-509446,-8,998914,15,-5477,-1,1891616,28,2244453,34,262943860,4012,0
-443060,-7,791639,11,-413154,-7,2095020,31,2260181,34,262843884,4010,0
-246638,-4,860906,13,-413854,-7,1857469,28,1875034,28,262718943,4008,0
-377722,-6,861425,13,-72584,-2,2037408,31,2020100,30,262791072,4009,0
-777886,-12,446515,6,64713,0,1715568,26,2371743,34,262944533,4012,0
-782146,-12,573107,8,-203122,-4,1819531,27,2085992,31,262828166,4010,0
-717063,-11,579089,8,-207945,-4,1864445,28,2216316,33,262749704,4009,0
-516053,-8,646077,9,-276854,-7,1783448,27,2241472,34,262701815,4008,0
-583034,-12,1317509,20,-550259,-9,1908623,29,2089539,31,262944956,4012,0
-779131,-12,979359,14,-685058,-11,1948573,29,2192342,33,262609691,4007,0
-516883,-8,916380,13,-210265,-4,1807685,27,2290518,34,262646409,4009,0
-319561,-5,715390,10,-73807,-2,1872592,28,2118743,32,262728643,4008,0
-188403,-3,984474,15,-142968,-3,1787550,27,2237273,34,262729597,4008,0
-319741,-5,783379,11,-6054,-1,1912107,30,2224120,33,262760705,4009,0
-319011,-5,904282,13,-345477,-6,1819017,27,2086787,31,262601266,4006,0
-447487,-7,925350,14,62223,0,1633542,24,2044921,31,262919032,4011,0
-512851,-8,857295,11,-72592,-2,1958341,29,2153306,32,263209372,4016,0
-643288,-10,587570,8,-3902,-1,2017380,30,1974895,30,262986157,4012,0
-511948,-8,584874,8,-617884,-10,1631512,24,2285117,34,263143437,4015,0
11995,0,852670,13,-619032,-10,1767698,26,2089529,31,262640828,4007,0
-315891,-5,852372,13,-683428,-11,1955776,29,2013315,30,262505094,4005,0
-970793,-15,449122,6,-410226,-7,1793894,27,1944698,29,262744692,4009,0
-643536,-10,656109,10,131840,-3,1759837,26,2281753,34,262841052,4010,0
-512999,-8,1123427,17,-414183,-7,1655209,25,2351258,35,262750410,4009,0
-382312,-6,1187570,18,-822812,-13,2020886,30,2151692,32,262505767,4005,0
-185207,-1,792060,12,197305,3,1778743,27,2226023,33,262471061,4010,0
-53882,-1,858297,13,61090,0,1890555,28,1980858,30,262512859,4005,0
-247160,-4,1061942,16,-550313,-9,1980463,30,1910307,29,262758598,4009,0
-246890,-4,931200,14,-74143,-2,1940518,28,2097700,32,262903117,4011,0
-377358,-6,466021,7,-411305,-7,1638282,24,2004257,30,263014383,4013,0
-508338,-8,722501,11,-820406,-13,1687096,25,2141786,32,263070210,4014,0
-443240,-7,859026,13,-480474,-8,1727110,26,2126841,32,262859907,4010,0
-836886,-13,863229,13,-71854,-2,1735528,26,2019868,30,262803375,4010,0
-705814,-11,865664,13,-481159,-8,1887888,28,1951174,29,262814719,4010,0
-640431,-10,1059926,16,-753140,-12,1759030,26,2037143,34,262757121,4009,0
-640206,-10,863404,13,-203610,-4,1903366,29,1972470,30,262560457,4006,0
-314798,-5,448568,6,-548486,-9,1759321,26,2196422,33,262900897,4011,0
-249308,-4,449740,6,-412736,-1,1731044,26,2118715,32,262860006,4010,0
-511603,-8,586039,8,-208327,-4,1790602,27,2013356,30,262970184,4012,0
-774768,-12,785070,11,-548069,-9,1835411,28,2110998,32,262653038,4007,0
-709573,-7,921887,14,-345713,-6,1896077,28,2229431,34,262804466,4010,0
-578287,-9,853803,13,-413011,-7,1802698,27,2181254,33,262430989,4004,0
-644228,-10,921406,14,-413932,-7,1783270,27,2008322,30,262898950,4007,0
-381276,-6,784922,11,-617428,-10,1759683,26,2246599,34,262467347,4004,0
-447096,-7,1057094,16,-277740,-5,1916898,29,2294073,35,262677785,4008,0
-709648,-11,857660,13,63371,0,2036959,28,2110011,32,262911352,4011,0
-577475,-9,519683,7,-752621,-12,2022142,30,2105054,32,262966329,4012,0
-311339,-5,652984,9,-1092812,-17,1893506,28,2245580,34,262582291,4006,0
-383702,-6,304717,5,-343899,-6,2133978,32,1991498,30,262731203,4008,0
-647283,-10,712817,10,-344623,-6,2121517,32,2123085,32,262891558,4011,0
-517168,-8,1051612,16,-143219,-3,1957340,29,2129985,32,262919282,4011,0
-516987,-8,983645,15,-210045,-4,2028908,30,2094339,31,262644303,4007,0
-648194,-10,984651,15,-466826,-8,1920065,29,2200939,33,262518407,4005,0
-384358,-6,509186,7,-548795,-9,1867773,28,2180371,33,262677180,4008,0
-515658,-8,511891,7,-208393,-3,2046467,31,2309504,35,262800912,4010,0
-516498,-8,983649,15,-210045,-4,1871804,28,2249989,34,262765163,4009,0
-582199,-9,847009,12,-413313,-6,1935927,29,1922777,29,262755135,4009,0
-515921,-8,792184,12,266891,4,1931756,29,2045883,31,262733753,4008,0
-512952,-8,858415,13,130676,1,2059346,31,2333102,35,263007519,4013,0
-512589,-8,917496,13,-890313,-14,1961881,29,2080238,31,263125463,4010,0
-381738,-6,919631,14,-617900,-10,1935375,29,2074156,31,262584946,4006,0
-447505,-7,988153,15,-142740,-3,1977314,30,2220294,33,262736962,4009,0
-385748,-6,918655,14,61693,0,1944641,31,2097483,32,262775683,4009,0
-384869,-6,646218,8,-208857,-4,1840237,28,2212274,33,262824692,4010,0
-385423,-6,848982,12,-210029,-4,1764079,26,2134562,32,262788156,4009,0
-253892,-4,713751,11,-74499,-2,2057287,31,2040854,31,262684006,4008,0
-319908,-5,850198,12,-74279,-2,1904227,29,1954839,29,263188590,4015,0
-647566,-10,846467,12,-548142,-9,1953444,29,2252675,34,262820678,4010,0
-1044673,-16,639667,9,-139362,-3,1900234,28,2343813,33,262395828,4003,0
-1048700,-17,701408,10,-397132,-7,2000262,30,2295485,35,262260819,4001,0
-196913,-4,698710,10,-414589,-7,2085163,31,2270496,34,262562475,4006,0
-589449,-9,631520,9,-345224,-6,1992698,30,2135124,32,262629473,4007,0
-655469,-11,769130,11,-5521,-1,1864274,28,2445765,37,263052636,4013,0
-195760,-3,565678,8,-210378,-4,1997385,30,2494655,38,262417027,4004,0
-326733,-8,561990,8,-617173,-10,1956070,29,2078281,31,262601399,4006,0
-392793,-6,634603,9,-5961,-1,2041266,31,2347671,35,262407995,4004,0
-262279,-5,766364,11,-345696,-6,1823683,27,2364266,36,262555777,4006,0
-720219,-11,561772,8,-616488,-10,1960837,26,2241232,34,262821510,4010,0
-851526,-13,762258,11,-208120,-4,1917852,29,2243511,34,263139021,4015,0
-1045437,-16,973185,14,-548478,-9,1913796,29,2163177,33,262784591,4009,0
-980226,-15,1044658,15,-209223,-4,1880364,28,2101837,32,262895672,4011,0
-651675,-10,840508,12,-345407,-6,2110195,32,2003212,30,262814999,4010,0
-454876,-7,776165,11,-73670,-2,2166682,33,2248814,34,262581868,4006,0
-717124,-11,773613,11,-276953,-5,2053811,31,2253032,32,262856116,4010,0
-717371,-11,906709,13,-415857,-7,1960311,29,2180439,33,262522366,4005,0
-782660,-12,772393,11,-412704,-7,2219231,33,2187145,33,262766937,4009,0
-1045245,-16,842990,12,-4091,-5,2185876,33,2069855,31,262457537,4004,0
-586384,-9,774890,11,-141431,-3,2037240,31,2270012,34,263007257,4013,0
-323014,-5,571256,8,-345604,-6,1896736,28,2269401,34,262769465,4009,0
-519962,-10,909643,13,-141675,-3,1988574,30,1991962,30,262747684,4009,0
-577995,-9,719555,10,-344549,-6,1926191,29,2272031,34,263094761,4014,0
-573887,-9,793848,12,-344716,-6,2109972,32,2155214,32,262561040,4011,0
-706369,-11,1065493,16,-73018,-2,1826668,27,2297099,35,263031602,4013,0
-574529,-9,470079,7,-72491,-2,1981889,30,2391689,36,262666125,4007,0
-639789,-10,728054,11,-140055,-3,1960847,30,2256632,34,262788462,4009,0
-837372,-13,998540,12,-276567,-5,1856512,28,2105819,32,262894848,4011,0
-172424,-3,538357,8,-344297,-6,1889163,28,2449276,37,262892716,4011,0
-107462,-2,677148,10,-73984,-2,1922971,29,2545491,38,262992724,4012,0
-173675,-3,1008365,15,-549917,-9,2031106,30,2243231,34,262733162,4008,0
-435864,-7,1007032,15,-422840,-7,1881643,28,2194663,33,263094035,4014,0
-303466,-5,537112,8,-479820,-8,1852626,28,2208016,33,262792702,4009,0
-45304,-1,662381,10,-559327,-9,1849379,28,2460839,37,262813770,4010,0
-308284,-5,732914,11,-412857,-7,1772077,27,2375841,36,262752357,4009,0
-242212,-4,664418,10,-548829,-4,2006572,30,2386975,36,262801000,4010,0
-570240,-9,802903,12,-72234,-2,1828034,27,2380499,36,262846926,4010,0
-1095364,-17,868049,13,-274613,-5,2101778,32,2167736,33,262481497,4005,0
-898768,-7,802448,12,-140679,-3,2045954,31,2138327,32,262759653,4009,0
-439253,-7,798466,12,-616605,-10,1887830,28,2074390,31,262576895,4006,0
-570547,-9,937425,14,-71565,-2,1621581,24,2193469,33,262574278,4006,0
-964793,-15,1007555,15,268375,4,1787562,27,1991529,30,262989895,4012,0
-571274,-9,1006398,15,-142072,-3,1847982,28,2245603,34,262597863,4006,0
-374538,-6,1070399,16,-345820,-6,1815809,27,2163957,33,262629291,4007,0
-640108,-10,861713,11,-276034,-5,1873504,28,2366648,36,262916628,4011,0
-574422,-9,860089,13,-480703,-8,1847228,28,2250664,34,262669689,4008,0
-705149,-11,660037,10,63212,0,1763852,26,2314582,35,262769543,4009,0
-312447,-5,865990,13,198279,3,2013502,30,2130384,34,262832556,4010,0
-639359,-10,528129,8,-326141,-5,1937894,29,2268429,34,262959585,4012,0
-574292,-9,792631,12,-480467,-8,1901615,29,2276659,34,263229051,4016,0
-377492,-6,727090,11,-276947,-1,2062534,31,2154043,32,262910885,4011,0
-377344,-6,861945,13,-277419,-5,1900467,28,2315011,35,262469183,4004,0
-574335,-9,795572,12,-140520,-3,1686167,25,2328374,35,262428040,4004,0
-639737,-7,861312,13,-345180,-6,1820089,27,2351639,35,262884723,4011,0
-640841,-10,1066699,16,62733,0,1904253,29,2333779,35,262947992,4012,0
-767638,-12,534189,8,-819540,-13,1973532,30,2224310,33,262720402,4008,0
-168692,-3,610286,9,-616194,-10,1705706,26,2065705,31,262831195,4010,0
-496794,-8,746390,11,-70697,-2,1901205,29,2293750,34,262736745,4009,0
-694244,-11,884492,13,-3407,-1,1817036,26,2403852,36,262888890,4011,0
-563022,-9,819507,12,-206912,-4,1882106,28,2390683,36,262991731,4012,0
-563136,-9,949164,14,-344047,-6,2042473,31,2076312,31,262981373,4012,0
-366133,-6,816852,9,-208189,-4,1753017,26,2378531,36,263103633,4014,0
-373631,-6,734564,11,-208661,-4,1892883,28,2351334,35,262685880,4008,0
-636906,-10,1007277,15,-72029,-2,1958020,29,2252119,34,262931461,4012,0
-833181,-13,935132,14,-343751,-6,1781177,27,2304866,34,262892265,4011,0
-701746,-11,802782,12,386974,5,1888036,28,2114792,32,262668662,4008,0
-705429,-11,857647,13,63371,0,1892713,28,2130278,32,262804130,4010,0
-975365,-15,779299,11,-411708,-7,1794898,27,2074315,31,262704956,4008,0
-716785,-10,707458,10,-140967,-3,1771679,27,2171368,33,262932133,4012,0
-783079,-12,972898,14,-617380,-10,1779782,27,2302366,35,262781887,4009,0
-782653,-9,707518,10,-141195,-3,1851669,28,2294963,35,262519358,4005,0
-782309,-12,639377,9,-208264,-4,1873722,28,2233648,34,262542774,4006,0
-979278,-15,1177464,17,-346359,-6,1750557,26,2131701,32,262661702,4007,0
-258567,-4,975714,14,-347248,-6,1751020,26,2297576,35,263032416,4013,0
-323553,-5,576266,8,-480441,-8,1748675,26,2374622,36,263104314,4014,0
-584946,-9,436228,6,-344219,-6,1743748,26,2192395,33,262773324,4009,0
-586010,-9,776061,13,-74370,-2,1641349,25,2021715,30,262736822,4009,0
-258213,-4,842076,12,-210797,-4,1606096,24,2094328,31,262812410,4010,0
-192287,-3,771326,11,-550516,-9,1719945,26,2244269,34,263103598,4014,0
-520669,-8,843473,12,-5916,-1,1820882,27,2334050,35,262873452,4011,0
-586089,-9,776589,11,62537,0,1763822,26,2400448,36,262730855,4008,0
-520507,-8,777244,11,130298,1,1920721,29,2134492,33,262804883,4010,0
-651809,-10,843953,12,-265151,-5,1601092,24,2185503,33,262582920,4006,0
-979395,-15,773426,11,-276040,-5,1677883,25,2209736,33,262529650,4005,0
-1044863,-16,772811,11,-343802,-6,1706802,26,2208788,33,262797401,4009,0
-651441,-8,837845,12,-685809,-11,1565436,23,2283024,34,262895461,4011,0
-389678,-6,975010,14,-414781,-7,1828848,27,2309594,35,262980517,4012,0
-586105,-12,921726,14,470997,7,1682137,25,2172651,33,262665886,4011,0
-513549,-8,1125736,17,-142225,-3,1875198,28,2143240,32,262724567,4008,0
-50813,-1,1059246,16,-890716,-14,1794975,27,1898299,28,262866299,4011,0
-442706,-7,656850,10,-616430,-10,1917019,27,2220345,33,262880211,4011,0
-639725,-10,792451,12,-412478,-7,1730970,26,2041055,31,262903094,4011,0
-639422,-10,658992,10,-343787,-6,1550067,23,2188859,33,262829050,4010,0
-639339,-10,593318,14,-73687,-2,1775267,27,2213067,33,262653646,4007,0
-312407,-5,930003,14,-209894,-4,1783468,27,1926184,29,262648202,4007,0
-639494,-10,660153,10,-3612,-1,1569565,23,2074196,31,262907678,4011,0
-504961,-8,801833,12,-208441,-4,1691724,25,2281387,32,263011339,4013,0
-439193,-7,799084,12,-548616,-9,1807995,27,2110084,32,262895212,4011,0
-247826,-4,1268187,19,-75323,-2,1706370,26,2070291,31,262956125,4012,0
-644271,-10,988500,15,-413255,-8,1913053,29,2138216,32,262931204,4012,0
-1037647,-16,855113,13,-207446,-4,1794148,27,2005799,30,262458535,4004,0
-840263,-13,657117,10,268503,4,1718343,26,2127712,32,262649460,4007,0
-512292,-5,788388,12,-209720,-4,1747025,26,2135268,32,262780582,4009,0
-250536,-4,856397,13,-142194,-3,1907758,29,2109878,32,262863427,4010,0
-513057,-8,518972,7,-139417,-3,1932951,29,2158994,32,262808074,4011,0
-708183,-11,383050,5,-274923,-5,1750816,26,2045058,31,262923119,4011,0
-578168,-9,1048722,16,-74457,-2,1900615,29,2241056,34,262697377,4008,0
-381691,-6,794061,12,470402,7,1741488,25,2175867,33,262896284,4011,0
-447067,-7,789398,14,-480324,-8,1811614,27,2016323,30,262914825,4011,0
-967998,-15,861943,13,-207377,-4,1897100,28,2224079,33,262974829,4012,0
-701731,-11,802195,12,-548404,-9,1926411,29,2382371,36,263011812,4013,0
-439521,-7,867584,13,-412873,-7,1956695,29,1844256,28,262571697,4006,0
-307972,-5,734113,11,-473486,-8,1711135,26,2098046,32,262931151,4012,0
-832515,-13,731282,11,-547011,-9,1932700,29,2110284,32,262490094,4005,0
-898124,-14,732394,11,-279732,-5,1783062,27,2041458,31,262739864,4009,0
-635895,-10,598361,9,-343256,-6,2122557,32,2195563,33,262934468,4012,0
-766690,-12,598808,9,-274810,-6,1645662,25,2164914,33,262558146,4006,0
-898323,-14,801494,12,-207072,-4,1730570,26,2082582,31,262692555,4008,0
-570810,-9,935464,14,-344664,-6,1755003,26,2135476,32,262696788,4008,0
-374494,-6,930470,14,-141676,-3,1925323,29,2146203,32,262950930,4011,0
-377069,-6,656938,10,-616658,-10,1748268,26,2129517,32,263201630,4016,0
-246272,-4,1000705,15,198035,3,1808701,27,2309778,35,262920422,4011,0
-443876,-7,1062942,16,-413878,-7,1956594,31,2228825,34,262553691,4006,0
-246543,-4,727574,11,-209642,-4,1968189,30,2254555,34,262291753,4002,0
-443262,-7,795044,12,-208966,-4,1864942,28,2137905,32,262946784,4012,0
-771461,-12,928944,12,-411565,-7,1981852,30,2203359,33,262879597,4011,0
-901733,-14,657576,10,-478854,-8,1791676,27,2196313,33,262871722,4011,0
-705133,-11,659440,10,-73215,-2,2126651,32,2093042,31,262814973,4010,0
-574647,-9,863451,13,-72767,-2,2029791,30,2158821,32,262958902,4012,0
-837650,-13,1132793,17,-334942,-6,1828461,27,2220181,33,262880090,4011,0
-254848,-4,1114697,17,-687355,-11,1771927,27,2224358,33,263006977,4013,0
-188955,-3,980509,14,-160370,-3,1867932,28,2057304,31,262815736,4010,0
-909847,-14,645151,9,-343474,-6,1980926,30,2212649,33,262800172,4010,0
-844371,-13,846843,12,-412400,-9,1888537,28,2064891,31,262946879,4012,0
-516431,-9,309616,4,-207457,-4,2038287,31,2182708,33,263116000,4014,0
-581155,-9,446684,6,64029,0,1868235,28,2089674,31,262879520,4011,0
-647885,-10,846941,12,-412857,-7,1977297,30,2228511,34,262721115,4008,0
-647512,-10,780787,11,-276870,-5,1927550,29,2388123,36,262567115,4006,0
-384945,-6,646776,9,-72658,-2,2102579,32,2055951,31,262962179,4012,0
-713450,-11,913741,13,-481082,-8,1956780,29,1894976,28,262576170,4006,0
-582437,-9,916955,13,-549071,-9,1710897,26,2176010,33,262828777,4010,0
-840319,-13,783890,11,-683820,-11,1662248,29,2530039,38,262762428,4009,0
-836720,-13,793484,12,-412021,-7,2134394,32,2130312,32,262656210,4007,0
-509212,-8,994347,15,-549393,-9,1884205,28,2417650,36,262869087,4011,0
-509359,-8,1059412,16,-615753,-10,2010361,30,2379051,36,262749438,4009,0
-705452,-11,728526,11,-71838,-2,2263204,34,2105840,29,262809634,4010,0
-443792,-7,997234,15,-275210,-5,1969387,30,2097378,32,262886936,4011,0
-312315,-5,863126,13,-141668,-3,1889483,28,2268529,32,262982256,4012,0
-376731,-6,522121,7,-747258,-12,1795570,27,2090000,31,262839639,4010,0
-770084,-12,590207,9,-479074,-8,2252611,34,2447911,37,262705131,4008,0
-443082,-7,727057,11,-276719,-9,1989490,30,2142472,32,262803696,4010,0
-508485,-8,592271,9,-276019,-5,1912332,29,2028619,30,262664182,4007,0
-442792,-7,659736,10,-276483,-5,2089591,31,2020380,30,262659631,4007,0
-442957,-7,930928,14,-73231,-2,1856531,28,2109763,32,262946909,4011,0
-641158,-10,1201520,18,62261,0,1927556,29,2280859,34,262904013,4011,0
-902556,-14,588530,8,-683043,-11,2171621,33,2243711,34,262819745,4010,0
-443051,-7,662466,10,63464,0,2241266,31,2048141,31,262866467,4011,0
-508731,-8,729869,11,-412470,-7,1932105,29,2209294,33,262434644,4004,0
-246409,-4,793553,12,-413618,-7,1968889,30,2297231,35,262932062,4012,0
-311971,-5,728908,17,-209461,-4,1916627,29,2187997,33,262688906,4008,0
-772299,-12,1199081,18,-209241,-4,2146265,32,2060951,31,262663791,4007,0
-640215,-10,863396,13,-141448,-3,2086779,31,2121185,32,262954343,4012,0
-574805,-9,866883,13,335170,5,1968874,30,2167664,31,262775931,4009,0
-643544,-10,720093,10,-1128300,-18,2120049,32,2443259,37,262940635,4012,0
-581663,-9,837735,12,-685581,-11,1973132,30,2138529,32,262978360,4012,0
-1110356,-17,705832,10,-275348,-5,2093119,31,2033149,31,262544982,4006,0
-651364,-10,637181,9,-480677,-8,1901313,29,2289164,34,262776629,4009,0
-782561,-12,706697,10,-208500,-4,2114835,32,2166238,33,262903413,4011,0
-716705,-8,772615,11,-413616,-7,2216497,33,2238696,34,263120150,4014,0
-258790,-4,1043632,15,-279494,-5,1964796,29,2122504,32,262744559,4009,0
-192875,-3,841258,12,-277873,-5,1815047,27,2045633,31,262724602,4008,0
-848197,-13,772947,11,-344487,-6,2191760,33,2207169,33,262792189,4009,0
-913648,-14,770972,11,-684433,-11,1997409,30,2076954,31,262903171,4011,0
-782189,-12,699888,10,-1024372,-16,2170866,29,2293601,34,262793146,4009,0
-843968,-13,710311,10,-207960,-4,1905642,29,2378937,36,262893099,4011,0
-582038,-9,781943,11,-141119,-3,2082272,31,2203615,33,262911264,4011,0
-385914,-6,984283,15,-278262,-5,1875989,28,2012254,30,262863134,4010,0
-581577,-9,646030,9,-276626,-5,1909148,29,2170748,35,262713870,4008,0
-647012,-10,515155,7,538538,8,2223427,33,2219753,33,262660824,4007,0
-451331,-7,981410,14,-482230,-8,1969170,30,2273652,35,262590901,4006,0
-581994,-9,844225,12,33173,0,1909287,29,2186948,33,262991282,4012,0
-319615,-5,512620,7,-141088,-3,1997844,30,2260734,34,263077688,4014,0
-122140,-2,510517,7,-413730,-4,2099424,32,2431591,37,262809467,4010,0
-385169,-8,712902,10,-345079,-6,1969350,30,2383989,36,262447930,4004,0
-777780,-12,444260,6,-207245,-4,1948415,29,2041073,31,262715913,4008,0
-773886,-12,592756,9,-207802,-4,1964554,29,2315476,35,262355718,4008,0
-636039,-10,800003,12,-411953,-7,2104024,32,2288745,34,262768224,4009,0
-570330,-9,863114,13,-73611,-2,1978051,30,2256351,34,262871818,4011,0
-374242,-6,937325,14,-141379,-3,1791577,27,2185156,33,262450555,4004,0
-570513,-9,801232,12,-616377,-10,1755164,26,2036976,31,262871055,4011,0
-111670,-2,932467,14,-754197,-12,1799355,27,2277468,34,262772856,4009,0
-176905,-3,734175,8,-751640,-12,1837197,28,2399539,36,262865093,4011,0
-438662,-7,595125,9,-751876,-12,2086779,31,2104835,32,262895236,4011,0
-438956,-7,665969,10,-683439,-11,1900257,28,1963141,29,262862292,4010,0
-767140,-12,798722,12,-547476,-9,1768354,26,2289449,35,262853021,4010,0
-702487,-11,1071193,16,-208701,-4,1815567,27,2028753,30,262847168,4010,0
-906118,-14,851171,12,-683827,-11,1969532,30,2273245,34,262824162,4010,0
-643811,-10,852601,13,-548761,-3,1993214,30,1979000,30,262918110,4011,0
-381288,-6,787122,12,-345470,-6,2126743,32,2191163,33,262621066,4007,0
-579058,-9,1057038,16,-277740,-5,1860847,28,2457442,37,262647122,4007,0
-513158,-9,722479,11,-4602,-1,1746333,26,1915019,29,262811044,4007,0
-577816,-9,716747,10,-684496,-11,1940824,29,2321817,35,262860693,4010,0
-512672,-8,721906,11,-72820,-2,1905050,29,2150423,32,262943217,4012,0
-447005,-7,787705,12,-277252,-5,1726202,25,2214038,33,262475159,4005,0
-250926,-4,727511,11,-686557,-11,1691298,25,2322797,35,262829550,4010,0
-184584,-3,719921,10,-345918,-6,1917257,29,2171699,33,262669013,4008,0
-381385,-6,722611,9,-276552,-5,1936950,29,2118080,32,262843585,4010,0
-512433,-8,721379,11,-140809,-3,1597931,24,2196775,33,262609734,4007,0
-512627,-8,788186,12,-413011,-7,1770320,27,2095453,31,262510036,4005,0
-447034,-7,851645,12,-685424,-11,1872414,28,2122300,33,262697290,4008,0
-577779,-9,652774,9,-79716,-2,1811823,27,2237191,34,262721423,4008,0
-446655,-7,715703,10,-820931,-13,1772019,27,2424967,37,262879692,4011,0
-513008,-8,922949,14,-209507,3,1848203,28,2232933,34,262737204,4009,0
-906785,-14,1124190,17,-276835,-5,1594852,24,2330704,35,262649997,4007,0
-906417,-14,921440,14,-344116,-6,1958152,29,2264131,34,263011335,4013,0
-905841,-9,922303,14,-277268,-5,1897298,28,2211460,33,262651696,4007,0
-316890,-5,1125900,17,-142910,-3,1873234,28,2053750,31,262688429,4008,0
-775415,-12,577021,8,-410544,-7,1972165,30,2119374,32,262482015,4003,0
-1040441,-16,642799,9,-614976,-10,1892001,28,2236673,34,262840739,4010,0
-713278,-11,1053068,16,62589,0,1936559,29,2020249,30,262851108,4010,0
-1107754,-17,1185787,18,-140710,-3,1962138,27,2163596,33,262816608,4010,0
-976144,-15,787892,12,-209117,-4,2001809,30,2301775,35,262729444,4008,0
-516316,-8,780345,11,-345315,-6,1779401,27,1946864,29,262866600,4011,0
-582178,-9,849955,10,-277318,-5,1807401,27,2020593,30,262875280,4011,0
-385077,-6,778762,11,-549739,-9,1751450,26,2450089,37,262381641,4003,0
