X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TIME_STAMP
-57638183,-880,-14670680,-224,-64805467,-989,-25696793,-396,-234025527,-3571,133827958,2042,0
-57308954,-875,-13911430,-199,-63044644,-962,-26012218,-397,-233943555,-3570,133768749,2041,0
-56654607,-865,-12142146,-186,-62369392,-952,-26047796,-398,-234015858,-3571,133978308,2044,0
-56132542,-857,-11456387,-175,-59793377,-913,-26119508,-399,-233909662,-3570,133776483,2041,0
-54824798,-837,-10492337,-161,-58709901,-896,-26241081,-401,-233861713,-3565,134346573,2049,0
-54171045,-827,-10009257,-153,-57421995,-863,-26264621,-401,-233612577,-3565,134258779,2048,0
-53713577,-813,-9116415,-140,-55524495,-848,-26369810,-403,-233474497,-3563,134382823,2050,0
-52275791,-798,-8294927,-127,-54102927,-826,-26397854,-403,-233167331,-3558,134392124,2050,0
-51490368,-774,-7340364,-113,-52955848,-809,-26349233,-403,-233042081,-3556,134432219,2053,0
-49986552,-763,-6718397,-103,-51192702,-782,-26040250,-406,-233263832,-3560,134442884,2051,0
-49463915,-755,-5776417,-89,-49431869,-755,-26573382,-406,-233027956,-3556,134420311,2051,0
-48155209,-735,-5480892,-84,-48483676,-740,-26504969,-405,-232867308,-3554,134479957,2052,0
-47038585,-718,-4989343,-77,-46182541,-705,-26556685,-406,-232566858,-3549,134612805,2054,0
-45600189,-696,-3824147,-59,-44894414,-686,-26808612,-410,-232831912,-3552,134608200,2053,0
-44748893,-683,-3611500,-56,-43742231,-653,-26696507,-408,-232666367,-3551,134444964,2051,0
-43832155,-658,-2852799,-44,-41846767,-639,-26574726,-406,-232611661,-3550,135029157,2060,0
-42393668,-647,-2170837,-34,-40967744,-626,-26890193,-411,-232621866,-3550,134997598,2059,0
-41415845,-632,-1539848,-24,-37440742,-572,-26952117,-412,-232560806,-3549,134755492,2054,0
-39779292,-607,-1196965,-19,-36832964,-563,-26868156,-412,-232461150,-3548,134986161,2059,0
-38993098,-595,-1120884,-16,-34459207,-526,-26726473,-408,-232626132,-3550,135067876,2060,0
-37421807,-572,-627148,-10,-33443488,-511,-26965242,-412,-232556222,-3549,134801897,2056,0
-36374774,-556,-76798,-2,-31279307,-478,-26837160,-410,-232479982,-3548,134714664,2055,0
-34613118,-529,1281570,19,-30332592,-463,-26550673,-406,-232617339,-3551,134955003,2059,0
-33958742,-519,1562561,23,-29043980,-429,-26518719,-405,-232496381,-3548,134928045,2058,0
-32976803,-491,2591634,39,-27082154,-414,-26479007,-405,-232750530,-3552,135039541,2060,0
-31144446,-476,2940361,44,-25794918,-394,-26358847,-403,-232826190,-3553,135294803,2064,0
-30162484,-461,4204951,64,-23766044,-363,-26438429,-404,-232635164,-3550,135323741,2064,0
-28393169,-434,4861806,74,-22819177,-349,-26396199,-401,-232713492,-3551,135159287,2062,0
-27345489,-418,5142531,84,-20584432,-315,-26235415,-401,-233051784,-3557,135025974,2060,0
-25709914,-393,6172622,94,-19501429,-298,-26396622,-403,-233023682,-3556,135125097,2061,0
-24465914,-374,6589487,100,-16967701,-259,-26179095,-400,-232869841,-3554,134943055,2059,0
-22698733,-347,7954849,121,-16254465,-249,-26033585,-398,-233333647,-3561,135503155,2067,0
-22177415,-339,8564701,130,-15918456,-219,-26172541,-400,-233561289,-3564,135355940,2065,0
-21261817,-309,9669259,147,-13005439,-199,-26022833,-398,-233538238,-3564,135216647,2063,0
-18970960,-290,10348329,157,-12536193,-192,-25879682,-395,-233925592,-3570,135193702,2062,0
-17662006,-270,11850120,180,-10509623,-161,-25802618,-394,-233938989,-3570,135344392,2065,0
-15831134,-242,12599038,192,-9699285,-148,-25851417,-395,-234033242,-3572,135371657,2065,0
-14915358,-228,13215500,216,-7739118,-119,-25872889,-395,-234326315,-3576,135238834,2063,0
-13085568,-200,15120617,230,-6657980,-102,-25747684,-393,-234511244,-3579,135002606,2059,0
-12038314,-184,15603604,238,-4784073,-73,-25453502,-389,-234503468,-3579,135200926,2063,0
-10469861,-160,17232568,262,-4226725,-65,-25401042,-388,-234331569,-3576,134871420,2057,0
-9160042,-140,17647907,269,-3076847,-31,-25644719,-392,-234832758,-3584,135016618,2060,0
-7851180,-109,19081526,291,-1117119,-18,-25524475,-390,-235040761,-3587,134723113,2055,0
-6544617,-100,19833050,302,34088,0,-25644964,-392,-235106447,-3588,135138413,2062,0
-5760876,-88,21834303,333,1925431,29,-25565408,-391,-235187139,-3589,134732620,2055,0
-4265725,-66,22337618,340,2736413,41,-25311826,-387,-235570893,-3595,134527105,2052,0
-3218151,-50,22815504,358,3951000,60,-25373454,-388,-235467835,-3593,134313461,2049,0
-2240062,-35,24515949,374,5101490,77,-25446398,-389,-235720692,-3597,134296233,2049,0
-1324954,-21,25399667,387,6894166,105,-25132000,-384,-235924973,-3600,134290588,2049,0
246246,3,26563344,405,7873391,120,-25323244,-387,-235999854,-3602,133987408,2044,0
766159,11,27516361,419,8956126,136,-25121027,-384,-236184138,-3604,133899917,2043,0
1091551,22,28807675,439,10172978,155,-25323329,-387,-236268596,-3606,133792718,2044,0
1940771,29,29220397,445,11121845,169,-25214637,-385,-236296489,-3606,133573867,2038,0
2134969,32,30887310,471,12609933,192,-25197879,-385,-236366038,-3607,133665053,2039,0
2719353,41,31804086,485,13761807,209,-25038084,-383,-237004556,-3617,133160118,2031,0
3110538,47,32421788,494,16269748,248,-24966208,-381,-237205345,-3620,133421505,2035,0
4153169,63,33171691,506,16743376,255,-25047184,-383,-237360059,-3623,133408574,2035,0
4217054,64,33714260,514,17935639,273,-25343122,-387,-237692189,-3627,133241036,2033,0
5198020,79,34740921,530,18910022,288,-25396000,-388,-237539353,-3625,132977668,2029,0
5457233,83,35357340,539,20062838,306,-25375996,-388,-238233673,-3636,133281930,2033,0
5586415,85,36383630,555,21824794,333,-25070543,-383,-238461447,-3639,132942084,2029,0
6369936,97,36865270,562,22978083,350,-25046001,-384,-238757801,-3644,132916740,2028,0
6635074,101,37342340,569,24130554,368,-24978569,-382,-238900439,-3646,132796245,2026,0
7354350,112,37632997,574,25216104,384,-25136624,-384,-239423650,-3654,132440002,2020,0
7680824,117,37979986,579,26841416,409,-25081058,-383,-239374751,-3653,132432318,2020,0
8727086,133,38802172,592,27858967,425,-25072883,-383,-239808060,-3660,132652299,2024,0
8988721,137,38879527,593,29931178,456,-25021077,-382,-239858382,-3660,132361742,2019,0
9581505,146,39714922,606,30505257,465,-25038532,-383,-240330280,-3668,132501516,2021,0
10045559,153,39995649,610,30978972,472,-25110329,-384,-240497008,-3670,132505202,2021,0
10700245,163,40284597,614,33149652,505,-24950359,-381,-240748375,-3674,132129755,2020,0
11551345,176,40360802,615,34168148,521,-24815977,-379,-240747286,-3674,131922853,2012,0
12075150,184,40502941,621,36271057,553,-24724532,-378,-241060909,-3679,131936742,2013,0
12991812,198,40723130,621,37017595,564,-24881518,-380,-241206980,-3681,132007687,2014,0
13450311,205,40796082,625,38169085,582,-24806726,-379,-241883812,-3691,132134840,2016,0
14169832,216,41280580,629,39051348,595,-24804079,-379,-241938263,-3692,131585809,2007,0
14299915,218,41427972,632,41332666,630,-24589249,-376,-241970339,-3693,131506048,2006,0
15544837,237,41575309,634,41901259,639,-24539826,-375,-241930010,-3692,131511688,2006,0
16068999,245,41579787,634,42375374,646,-24467692,-374,-242034000,-3694,131374214,2004,0
16138018,246,41879627,639,44345706,676,-24613783,-376,-242329509,-3698,131213793,2001,0
16861266,257,42020551,641,45023555,687,-24304042,-371,-242744790,-3704,131059538,1999,0
17189063,262,41960183,640,47198155,720,-24145557,-369,-242597635,-3702,130976616,1998,0
17646297,269,42246793,644,47807766,729,-24225995,-370,-242690066,-3704,130972603,1998,0
17973889,274,42252827,644,49098712,749,-24064307,-368,-242677898,-3703,130876694,1997,0
18235737,278,42133652,642,50321876,767,-24083630,-368,-242665094,-3707,130711953,1994,0
18168743,277,42544179,649,51134132,780,-23983966,-366,-243149630,-3711,130814222,1996,0
18233574,278,42888574,654,51951080,792,-23946661,-366,-242797719,-3705,130628128,1993,0
18428963,281,42967541,655,53309993,822,-23703749,-362,-242849946,-3706,130437813,1990,0
18297712,279,42910792,654,54602526,833,-23534014,-360,-242731014,-3704,130203626,1986,0
18296936,279,42919319,654,55622400,848,-23387104,-357,-242901489,-3707,130154416,1985,0
17771420,271,43130089,658,57121159,871,-23334822,-357,-242676704,-3703,130032495,1984,0
17180298,262,43340777,661,57800595,881,-23238304,-355,-243129099,-3710,129897733,1982,0
17179225,262,43616573,665,59024406,900,-23024980,-352,-243389923,-3714,130023526,1984,0
16588117,253,43827822,668,59704762,911,-23087133,-353,-243092905,-3708,130093282,1985,0
16390712,250,43968078,670,60384890,937,-22949337,-351,-243283555,-3713,130262542,1987,0
16520680,252,44720871,682,61741671,942,-22728457,-347,-243466281,-3716,130143741,1985,0
16255853,248,45059742,687,62013371,946,-22557334,-345,-243532650,-3717,130212627,1986,0
15926905,243,45662502,696,63236919,964,-22437720,-343,-243784904,-3720,129885228,1986,0
15261672,232,45936250,700,63780820,973,-22257598,-336,-243406730,-3715,130021719,1983,0
15326027,233,46213788,710,65343186,997,-22035659,-337,-243752572,-3720,129972052,1983,0
14734151,224,46694585,712,65887787,1005,-21864368,-334,-243856117,-3721,130193447,1986,0
14730546,224,46621638,711,66361505,1012,-21493389,-328,-244094242,-3725,130453769,1990,0
14857402,226,47979114,732,67174352,1024,-21415713,-327,-244085659,-3730,130459968,1990,0
14790074,225,48461033,739,68789991,1049,-21450932,-328,-244304768,-3728,130520440,1991,0
15116665,230,49139765,749,68937207,1051,-21350740,-326,-244340469,-3729,130371647,1989,0
15245528,232,49548731,756,69479267,1060,-21266761,-325,-244866574,-3737,130306322,1988,0
15244731,232,50431765,769,70291413,1072,-21195018,-324,-244475745,-3731,130559074,1992,0
15634959,238,50774592,774,70969464,1082,-20993563,-319,-244891221,-3737,130416838,1990,0
15896292,242,51047806,788,71779100,1095,-20663357,-316,-245237811,-3743,130390684,1989,0
17007636,259,52133331,795,72115810,1100,-20718704,-317,-245246327,-3743,130617467,1993,0
17334016,264,52607611,802,72654386,1108,-20634812,-315,-245530259,-3747,130325847,1988,0
17921733,273,53356295,814,73196233,1116,-20464687,-313,-245550732,-3746,130488986,1991,0
18768334,286,53959562,823,73530728,1126,-20225838,-309,-245648654,-3749,130257504,1987,0
19552964,305,55044120,839,74134541,1131,-20265861,-310,-245901880,-3753,130522521,1991,0
20469262,312,55183880,842,74676405,1139,-20061620,-307,-246068824,-3755,130501394,1991,0
20927213,319,56065539,855,75213392,1147,-20051580,-306,-245985750,-3754,130204105,1988,0
21973410,335,56471367,861,75346589,1149,-20063029,-306,-246164839,-3757,130246954,1987,0
22431695,342,56676835,871,75884519,1157,-19764977,-302,-246426400,-3761,130300650,1988,0
23673498,361,58029775,885,76151128,1161,-19870230,-304,-246395596,-3760,129713677,1979,0
24064603,367,58775387,896,77081856,1176,-19744363,-302,-246508828,-3762,129820106,1980,0
25441512,388,58712740,895,77026498,1175,-19474924,-298,-246627080,-3765,129782769,1980,0
25964918,396,59118148,902,77091250,1181,-19393683,-296,-246712039,-3765,129548380,1976,0
26290679,401,60133798,917,77630501,1184,-19453569,-297,-246765273,-3766,129842354,1981,0
26617089,406,60268844,919,77628889,1184,-19058476,-291,-247063152,-3770,129577631,1977,0
27402827,418,61199238,933,77825690,1187,-19106890,-292,-247050635,-3770,129570234,1969,0
27990073,427,61621978,940,78095318,1191,-19164827,-287,-247233159,-3773,129230761,1971,0
28185916,430,62025423,946,78704231,1200,-18697558,-286,-247697120,-3780,129025257,1968,0
28577737,436,62435174,952,78566375,1198,-18850354,-288,-247513026,-3777,128987851,1968,0
28773178,439,62905355,959,78358900,1195,-18601904,-284,-248039376,-3785,128860519,1966,0
28903794,441,63108284,962,78426892,1196,-18828275,-288,-247894829,-3784,128344300,1958,0
29297173,447,63108075,962,78357531,1191,-18526024,-283,-248054666,-3786,128546678,1961,0
29885893,454,63916617,975,78285111,1194,-18410271,-281,-248318881,-3790,128479182,1960,0
29557661,451,63782245,973,78354259,1195,-18421431,-282,-248664858,-3795,128264443,1957,0
29823440,455,64327172,981,78146265,1192,-18403895,-281,-248717203,-3796,128089478,1953,0
30608800,467,64525081,984,77600485,1184,-18206888,-281,-249006533,-3800,127980517,1952,0
30608411,467,64661614,984,77873363,1188,-18490742,-283,-249066753,-3801,127845252,1950,0
30282225,462,64121728,978,77739024,1186,-18351625,-281,-249638357,-3810,127757865,1949,0
30610461,467,64051267,977,77526779,1182,-18354227,-281,-249913893,-3814,127458096,1944,0
30151499,460,63988056,976,77875934,1188,-18374409,-281,-249786277,-3819,127161671,1940,0
30481019,465,63447637,968,77345027,1180,-18401488,-281,-250377917,-3821,127327895,1942,0
30941321,469,63037453,961,76925305,1173,-18735104,-286,-250517722,-3823,126697982,1933,0
30285918,462,63038185,961,77062884,1175,-18765277,-287,-251144265,-3833,126596657,1931,0
30155396,460,62368970,951,77608948,1184,-18325890,-280,-251334061,-3836,126800905,1934,0
30551494,466,61830126,943,77610152,1184,-18689558,-284,-251385541,-3836,126665704,1932,0
30618744,467,61224296,922,77885776,1188,-18689721,-286,-251652066,-3840,126060206,1923,0
30419000,464,59596908,909,78093617,1191,-18675503,-285,-251912640,-3844,126014274,1922,0
30158825,460,58855406,898,78228198,1193,-18701736,-286,-252266877,-3850,125813381,1919,0
30160768,460,58183947,887,78371451,1195,-18868131,-288,-252433185,-3856,125754779,1918,0
29638717,452,57308021,874,78444335,1204,-18914173,-289,-252673024,-3856,125695294,1917,0
29312798,442,55965449,853,79131250,1207,-18928512,-289,-252846350,-3859,125606339,1916,0
28727462,438,54886454,837,79067947,1206,-19012031,-291,-253098925,-3862,125298549,1911,0
28664489,437,53158887,811,79618005,1214,-19132787,-292,-253290204,-3865,125356963,1912,0
28406810,433,52265615,797,79962179,1220,-19053544,-296,-253609561,-3870,125001068,1907,0
28278980,431,51056604,760,80446842,1227,-19112229,-292,-253601721,-3870,124880914,1905,0
27891645,425,48835910,745,80859928,1233,-19117233,-292,-254284467,-3881,124657137,1902,0
27237671,415,48168330,734,81877073,1249,-19078744,-292,-254383179,-3882,124862952,1905,0
26785341,408,45896613,700,82438714,1257,-19058855,-291,-254324743,-3881,124551941,1900,0
26405753,402,44890501,684,82239990,1254,-18884170,-289,-254633053,-3886,124251464,1895,0
25883511,389,42882964,654,84017816,1282,-18883659,-289,-254824248,-3889,124567787,1900,0
25168095,384,41741037,636,84499136,1289,-18928824,-289,-254935527,-3891,124868576,1905,0
24909029,380,39809344,607,85188405,1299,-18706519,-286,-255012159,-3892,124589116,1901,0
24126104,368,39055401,595,85804065,1309,-18629483,-285,-255324382,-3896,124654499,1902,0
23932829,365,37716679,575,87377970,1333,-18585367,-284,-255411071,-3898,124827908,1904,0
23478636,358,35967033,548,87245023,1331,-18493320,-283,-255496982,-3903,124797103,1904,0
23087265,352,35163732,536,89239860,1361,-18459684,-282,-255561214,-3900,124925235,1906,0
22500232,343,33156367,505,89706052,1368,-18418947,-282,-255335860,-3897,124648956,1901,0
22240796,339,32754641,499,90048338,1374,-18270168,-279,-255760006,-3903,124780183,1903,0
21910299,334,31530877,481,91277632,1392,-17905477,-274,-255673172,-3902,125105782,1910,0
21247438,324,30650159,467,91553429,1396,-17884852,-269,-255845209,-3904,125167307,1909,0
21183302,323,29852705,455,93053211,1419,-17270858,-264,-255886401,-3905,125201950,1910,0
20528461,313,29521485,450,93667682,1429,-17057078,-261,-255939006,-3906,125109101,1909,0
20070928,306,28920246,441,95101086,1451,-16901230,-258,-255767618,-3903,125217247,1910,0
19940117,304,28594478,436,95712780,1460,-16544538,-253,-255932893,-3904,125724379,1918,0
19940250,304,28463650,434,96189192,1478,-16277459,-249,-255804920,-3904,125302806,1911,0
19677860,294,28338425,432,97415789,1486,-16053307,-245,-255737514,-3903,125862869,1920,0
19153111,292,28341142,432,97756202,1491,-15792252,-241,-255665572,-3902,126140987,1924,0
19217026,293,29226318,445,98840312,1508,-15383731,-235,-255584569,-3900,126057076,1926,0
19542468,298,29500013,450,99314623,1515,-15305833,-231,-255703740,-3902,126317900,1927,0
19479818,297,29776687,464,99856216,1523,-14983870,-229,-255398810,-3898,126661237,1932,0
19610261,299,31140805,475,100533314,1534,-14582646,-223,-255092863,-3893,126809130,1934,0
19674202,300,31681050,483,101412955,1547,-14204838,-217,-255176258,-3894,126859715,1935,0
19865867,303,33243576,507,102156883,1558,-14195261,-217,-255118530,-3893,127252904,1941,0
20452939,312,34320524,523,101947079,1560,-13756794,-210,-255097007,-3893,127384435,1943,0
20777967,321,36148413,551,102890536,1569,-13433060,-205,-255019121,-3892,127243199,1941,0
21230789,323,37295248,569,103021822,1571,-13128854,-201,-254563725,-3885,127383089,1943,0
21554429,328,39729554,606,103963154,1586,-13064065,-200,-254420728,-3883,127435680,1945,0
21875522,333,40944209,624,104162652,1589,-12719896,-193,-254340669,-3881,127487250,1945,0
21937982,334,42022979,657,104290400,1591,-12437071,-190,-253841038,-3874,127839932,1950,0
22187925,338,44918495,685,104759157,1598,-12294675,-188,-253554278,-3869,127480259,1945,0
22510794,343,46605672,711,104893011,1600,-11827426,-181,-253499766,-3869,127738838,1949,0
23289475,355,49499921,755,104535259,1595,-11697269,-179,-253198201,-3860,127548713,1946,0
23481631,358,51053395,779,105395847,1608,-11562872,-177,-252758504,-3857,127891281,1951,0
23870740,369,54022305,824,105332152,1607,-11419828,-175,-252375218,-3851,127669319,1948,0
24386294,372,55638594,848,105189821,1605,-11219752,-172,-252254714,-3850,127875493,1951,0
24709158,377,59146140,902,105514770,1610,-11006956,-168,-251845922,-3843,127659556,1949,0
25551882,389,60698118,926,105711947,1613,-11368188,-171,-251421822,-3837,127560400,1946,0
25547973,389,62173147,971,105021194,1602,-11045082,-169,-250921611,-3829,127849939,1950,0
26128934,398,65342459,997,105013698,1602,-11096822,-170,-250752828,-3827,127363722,1943,0
26255304,400,67090632,1023,104390472,1592,-10860673,-166,-250566521,-3824,127428505,1944,0
26380139,402,69312721,1057,104318949,1591,-11102277,-170,-250287360,-3815,127110891,1939,0
26380073,402,70665328,1078,104110612,1587,-11058334,-169,-249911970,-3814,127112624,1939,0
26707038,411,73839737,1126,104097864,1588,-10857946,-166,-249725777,-3811,127124040,1939,0
27100815,413,74797583,1141,104230830,1590,-10974396,-168,-249276231,-3804,127336441,1942,0
27556844,420,77119073,1176,103199968,1574,-10970873,-168,-248974919,-3800,127211708,1941,0
28140612,429,78223771,1193,102855314,1569,-11203384,-171,-248313198,-3789,127137881,1939,0
28334144,432,79239815,1225,103730293,1582,-11231094,-172,-248112928,-3786,127159738,1940,0
29115743,444,81123935,1237,103045720,1572,-11215770,-172,-247498208,-3777,126945585,1937,0
29508218,450,81521130,1243,102156953,1558,-11319290,-173,-247468380,-3777,126739657,1933,0
30029279,458,82670568,1261,102561159,1564,-11143714,-171,-247248288,-3768,126657188,1932,0
30485775,465,83547037,1274,102556494,1560,-11427367,-175,-246697100,-3765,126773895,1934,0
31205516,482,84485773,1289,101869396,1554,-11496680,-176,-246626823,-3764,126230482,1926,0
31725318,484,84477591,1289,101664579,1551,-11443236,-175,-245971181,-3754,126246514,1926,0
32114574,490,84932224,1295,101114825,1542,-11506830,-176,-245431978,-3745,125960328,1923,0
33155741,505,84724413,1292,101181574,1543,-11639021,-180,-245179161,-3742,126149438,1924,0
33484229,510,84521453,1287,100500786,1533,-11759775,-180,-244599935,-3733,125886584,1920,0
34074827,519,84380900,1287,100295671,1530,-11896334,-182,-244068405,-3725,125715650,1918,0
34535226,526,83970191,1281,98758697,1506,-12079555,-185,-243747050,-3720,125570448,1916,0
35913793,548,82955489,1265,98866419,1508,-12000828,-184,-243246142,-3712,125479845,1914,0
36243824,553,82553760,1259,99138661,1500,-12260985,-188,-242917798,-3707,125293250,1911,0
36705230,564,81063986,1236,98189463,1498,-12349284,-189,-242481115,-3700,125158717,1909,0
37037992,565,80050358,1221,97852818,1493,-12484299,-191,-241827305,-3690,124734780,1903,0
37434180,571,78120897,1192,97312527,1484,-12406459,-190,-241408170,-3684,124891817,1905,0
38492981,587,77018630,1175,96974882,1479,-12642004,-193,-240826437,-3675,124457766,1899,0
38892453,593,76214256,1162,96163824,1467,-12516749,-191,-240497059,-3670,124542292,1900,0
39300853,599,73592916,1122,95829448,1462,-12703233,-194,-239940386,-3662,124631971,1901,0
39505937,602,71915109,1097,95310726,1454,-12643925,-193,-239713405,-3658,124421902,1898,0
40427790,616,69273712,1057,94141232,1436,-12767211,-195,-239505151,-3655,124432217,1898,0
40764167,622,67653231,1032,93737805,1430,-12870486,-197,-238413188,-3638,124412780,1898,0
41490450,633,64481496,983,93065102,1420,-12823931,-196,-238262192,-3636,124170689,1894,0
42089613,642,62726812,957,92730595,1414,-12984808,-199,-237738765,-3628,123807347,1889,0
42422791,647,58938095,899,92333122,1408,-13134231,-201,-237628091,-3626,123768011,1888,0
43551520,664,57136032,871,92065624,1404,-12963303,-198,-236560171,-3610,123709394,1887,0
43950719,670,55110274,840,90786108,1385,-13082616,-200,-236311627,-3606,123587141,1885,0
44154836,673,51255472,782,90655898,1383,-13026512,-199,-236153682,-3594,123857472,1889,0
44418441,677,49427793,754,89539530,1366,-12829332,-196,-235417971,-3593,123662246,1886,0
44813337,683,45706202,697,89380402,1363,-12897456,-197,-235080183,-3588,123749911,1888,0
45348839,691,43818215,668,89181210,1360,-13106976,-200,-234161779,-3574,123689022,1887,0
45682508,697,39493562,602,88513997,1350,-12990797,-199,-233983315,-3571,123661617,1886,0
46084461,703,37465214,571,87704722,1338,-12889860,-197,-233063502,-3557,123642222,1886,0
46352749,707,35371333,510,86697403,1322,-12833827,-196,-232868016,-3554,123551468,1885,0
46559629,710,31794890,485,86499100,1319,-12720462,-195,-232268828,-3545,123550323,1885,0
46958949,716,29640036,452,86306783,1316,-12595756,-193,-231660558,-3535,124197136,1895,0
47493866,724,25993002,396,85632311,1306,-12415624,-190,-231415458,-3529,123892232,1890,0
47499319,724,24102183,367,84573153,1290,-12480263,-191,-230947900,-3524,123870458,1890,0
47439897,723,20113695,306,84496832,1289,-12342058,-189,-230660058,-3520,124159960,1894,0
47573210,725,18553704,283,84093510,1283,-12107517,-185,-230176593,-3513,124021181,1892,0
48033232,732,15040435,229,83763855,1278,-11993569,-184,-229781736,-3507,124015149,1897,0
47780894,729,13287479,202,83702912,1277,-11898437,-180,-229205384,-3498,124192552,1895,0
47784983,729,11932332,161,82419603,1257,-11442237,-175,-228819518,-3492,124217927,1895,0
48644744,742,9238176,140,82898209,1264,-11694903,-179,-228420000,-3486,124347667,1897,0
48976870,747,7751969,118,81751118,1247,-11366074,-174,-227834719,-3477,124549624,1900,0
48655826,742,5385020,82,81483841,1243,-11152266,-171,-227684441,-3470,124693855,1902,0
