X_GYRO_LOW,X_GYRO_OUT,Y_GYRO_LOW,Y_GYRO_OUT,Z_GYRO_LOW,Z_GYRO_OUT,X_ACCL_LOW,X_ACCL_OUT,Y_ACCL_LOW,Y_ACCL_OUT,Z_ACCL_LOW,Z_ACCL_OUT,TIME_STAMP
-966601,-15,938911,14,189931,2,10925178,166,-40499105,-618,259272705,3956,0
-832541,-13,1216970,18,392827,-8,10986947,167,-40904955,-625,259208496,3955,0
-831568,-14,803003,12,-761489,-12,11028731,168,-40665372,-621,259203989,3955,0
-699474,-11,605095,9,-285483,-5,11262324,171,-40808745,-623,259383238,3957,0
-568384,-9,873484,13,-422878,-7,11311667,172,-40662682,-621,259511170,3958,0
-766011,-12,1006968,15,-558660,-9,11089590,169,-40808405,-623,259435306,3958,0
-1093274,-17,740611,11,-148590,-3,11091710,169,-40872298,-624,259101127,3953,0
-1027648,-16,805189,12,-489042,-8,10999671,169,-40640251,-621,259150168,3954,0
-1093588,-17,807614,12,-285050,-5,10962379,167,-40945368,-625,259140753,3954,0
-960980,-15,401629,6,-419857,-7,11051605,168,-40827374,-623,259217043,3955,0
-895058,-14,330345,6,-828527,-13,10877813,165,-40924887,-625,259188779,3954,0
-830092,-13,470874,7,-216556,-4,10994354,167,-41067834,-627,259283299,3956,0
-699634,-11,674246,10,-355100,-6,10966914,167,-41048391,-627,259434199,3958,0
-634391,-10,806160,12,-422414,-7,10978887,167,-40913141,-627,259318959,3956,0
-831445,-13,942431,14,-87136,-2,11010375,168,-41305239,-631,259420614,3958,0
-700415,-11,943082,14,-150667,-3,11024265,168,-40975967,-626,259676523,3962,0
-766025,-12,943558,14,-82442,-3,11127971,169,-41175301,-629,259440971,3958,0
-699820,-11,672503,10,-285719,-5,11011598,168,-41151255,-628,259660534,3962,0
-766045,-12,1008100,15,-422665,-6,11174370,170,-40784992,-623,259645900,3961,0
-570267,-10,1073351,16,-695347,-11,11156193,170,-41187620,-629,259244220,3955,0
-568424,-9,734303,11,-966386,-15,11081252,169,-40853943,-624,259641740,3961,0
-633962,-10,675206,10,54497,0,11218652,171,-40821835,-623,259649535,3959,0
-634391,-10,804960,12,-558409,-9,11076103,169,-41261060,-630,259480172,3959,0
-502946,-8,671118,10,-557709,-9,11201435,170,-41004622,-626,259505404,3959,0
-765105,-12,606130,9,-149259,-3,11242590,173,-40992149,-626,259278497,3956,0
-700054,-11,743801,13,-489506,-8,11265598,171,-40955148,-625,259298890,3956,0
-1093860,-17,1008334,15,-353526,-6,11346201,173,-41072420,-627,259119523,3953,0
-963175,-15,1144954,15,-422208,-7,11228845,171,-41007703,-626,259219183,3955,0
-896204,-14,670564,10,-489026,-8,11309720,172,-41192479,-629,259364652,3957,0
-699770,-11,675311,10,-286191,-5,11309274,172,-41118118,-628,259246127,3955,0
-437555,-7,738392,11,-490859,-8,11333515,172,-41142789,-626,259453657,3958,0
-110042,-2,742088,11,178130,2,11209510,171,-40902301,-625,259382805,3957,0
-561219,-9,753397,11,-285805,-5,11231938,171,-40895731,-625,259131264,3954,0
-562277,-9,1091887,16,-82991,0,11230191,171,-40951923,-625,259572884,3960,0
-234604,-4,618360,9,-354471,-6,11423190,174,-41066203,-627,259378993,3957,0
-233730,-4,820422,12,-355179,-6,11379502,173,-40813140,-623,259382590,3957,0
-366148,-6,1089219,16,-423664,-7,11274553,172,-40788242,-623,259359161,3957,0
-233194,-4,620060,9,-150478,-3,11210543,171,-40885353,-624,259207648,3955,0
-233339,-4,1091729,16,-152585,-3,11243174,171,-40723822,-622,259594102,3956,0
-103002,-2,955299,14,-356106,-6,11273478,172,-40705568,-622,259053654,3952,0
-102081,-2,944577,14,-423420,-7,11339270,173,-40694456,-621,259288029,3956,0
-431359,-7,1158209,17,-219679,-4,11443948,173,-40891503,-624,259648439,3961,0
-365172,-6,627926,9,-286017,-5,11364248,173,-40838825,-624,259720268,3963,0
-233387,-4,686241,10,-286709,-5,11340075,173,-40891741,-624,259660216,3962,0
93484,1,958889,13,-84564,-2,11473785,175,-40659744,-621,259685309,3962,0
-103174,-2,958107,14,-16118,-1,11380489,173,-40646568,-621,259733448,3963,0
-365228,-6,955567,14,-693776,-11,11535428,176,-40685927,-621,260086377,3968,0
-494692,-8,413054,6,-692840,-11,11361662,173,-40414900,-622,259573433,3960,0
-363824,-6,418327,6,-212388,-4,11344677,173,-40577528,-620,259614599,3961,0
-36782,-1,887383,13,-424097,-7,11368565,173,-40609924,-620,259295861,3956,0
-168387,-3,887848,13,-355643,-5,11321658,172,-40357924,-616,259759056,3963,0
93701,0,890273,13,-84336,-2,11337067,172,-40533066,-619,259587144,3960,0
-299883,-5,1022417,15,-355658,-6,11352453,173,-40278284,-615,259151422,3954,0
-299481,-4,682822,10,-694696,-11,11411998,174,-40490071,-618,259062557,3958,0
-37308,-1,888553,13,-288101,-5,11611995,177,-40472546,-618,259598563,3961,0
-38182,-1,1289710,19,-629049,-10,11498042,175,-40406019,-617,259388729,3957,0
-103598,-2,1155043,17,-628805,-10,11533844,175,-40274873,-615,259170875,3954,0
-234624,-4,1024278,15,52556,0,11247944,171,-40192546,-614,259203871,3955,0
-430983,-7,957743,14,-14978,-1,11610624,177,-40409028,-617,259094587,3953,0
-431087,-7,1023423,13,-763857,-12,11663456,177,-40369596,-616,259309045,3956,0
94659,1,614589,9,-831595,-13,11465817,174,-40328192,-616,259134797,3954,0
-102098,-2,616686,9,-559620,-9,11583248,176,-40153030,-613,259231077,3955,0
-37185,-1,817610,12,-695852,-11,11741593,179,-40068751,-618,259348526,3957,0
-299222,-5,754075,11,-218720,-4,11513962,175,-40401696,-617,259309229,3956,0
159265,2,885768,13,-628774,-10,11692428,178,-40182288,-614,259317376,3956,0
28058,0,952466,14,-237799,-4,11575654,176,-39985765,-611,259192370,3954,0
-103291,-2,1158390,17,-220819,-4,11620264,177,-40080343,-612,259468701,3959,0
-431889,-7,1292243,19,-288148,-6,11474501,175,-40079291,-612,259227829,3955,0
-366127,-1,1157369,17,-357042,-6,11465781,174,-40168498,-613,259378178,3957,0
16697,0,932327,14,-697458,-11,11531353,175,-40112999,-613,259438595,3958,0
17329,0,734303,11,-220995,-4,11462391,174,-40202409,-614,259434254,3958,0
82122,1,998037,15,-901914,-14,11554754,176,-40138328,-613,259629087,3961,0
-49326,-1,872657,13,-288097,-5,11455220,174,-39994751,-611,259491169,3959,0
-244958,-4,729934,11,-695838,-11,11693272,176,-39962416,-610,259443336,3958,0
-48314,-1,730136,12,-356998,-6,11606847,177,-40263168,-615,259206998,3955,0
213272,3,933075,14,-630144,-10,11620042,177,-40292688,-615,259708239,3962,0
278479,4,1069635,13,-357690,-6,11623799,177,-40280645,-615,259500932,3959,0
-52379,-1,793071,12,-425070,-7,11745471,179,-40122213,-613,259307138,3956,0
-383798,-6,721563,11,255751,3,11494769,175,-40067728,-612,259335964,3957,0
-187166,-3,657776,10,323527,4,11632475,177,-40048301,-612,259351503,3957,0
9585,0,719669,10,-357366,-6,11575382,176,-40170187,-613,259414620,3958,0
-56336,-1,854923,13,-289613,-5,11478561,175,-40169952,-613,259160808,3954,0
-122389,-2,991294,15,-85865,1,11457338,174,-40238134,-614,259168114,3954,0
-318802,-5,318627,4,53173,0,11324450,172,-40348673,-616,259156004,3954,0
-514330,-8,583901,8,-423069,-7,11554595,176,-40226642,-614,259275242,3956,0
-254324,-1,1388168,21,-971475,-15,11378088,173,-40051451,-612,259316565,3956,0
75358,1,651814,9,-425357,-7,11312118,172,-39871756,-609,259441037,3958,0
74721,1,1130592,17,-358479,-6,11462309,174,-40050918,-612,259240608,3957,0
-246075,-4,1070780,16,-221035,-4,11477031,175,-40055025,-612,259244351,3955,0
-245913,-4,807973,12,-288089,-5,11665581,178,-40061532,-612,259716755,3962,0
-572184,-9,529240,8,-489997,-8,11660527,173,-39887907,-609,259321105,3956,0
-507538,-8,1127735,17,-493261,-8,11269783,171,-39830701,-608,259385333,3957,0
-246447,-4,1206703,18,-85512,-2,11502174,175,-40043462,-612,259375443,3957,0
-246381,-4,1204387,14,-356786,-6,11208968,171,-40145420,-613,259677663,3962,0
17101,0,734810,11,-152770,-3,11265438,171,-39948970,-610,259225663,3955,0
-114205,-2,865438,13,-221035,-4,11370676,173,-40027524,-611,259610409,3961,0
-246458,-4,1205493,18,-221507,-4,11524512,175,-39938520,-611,259200912,3955,0
-311444,-5,1067911,16,-167579,-3,11346692,173,-39949964,-610,259599016,3961,0
-442127,-7,932040,14,119806,1,11358057,173,-40207076,-614,259559651,3960,0
-380885,-6,1063978,16,-220880,-1,11305394,172,-40083836,-612,259463356,3959,0
-249673,-4,860845,13,-356624,-6,11366510,173,-39867774,-609,259261902,3956,0
-253266,-4,987188,15,-561390,-9,11199558,170,-40123393,-613,259233050,3955,0
-122761,-4,991178,15,-85409,-2,11185199,170,-39990564,-611,259682964,3961,0
-580670,-9,791048,12,188429,2,11255524,171,-40103974,-612,259459617,3959,0
-711698,-11,922434,14,-220027,-4,11282999,172,-40351217,-616,259052623,3955,0
-450052,-7,1055571,16,-424948,-7,11077290,169,-40257600,-615,259216507,3955,0
-581528,-9,1256299,19,-84985,-2,11099505,169,-40136473,-613,259547181,3960,0
-646413,-10,922330,14,-219799,-4,11087314,170,-40062792,-612,259376493,3957,0
-646182,-10,853813,14,-16035,-1,11286214,172,-40064715,-612,259801482,3964,0
-577199,-9,931356,14,52265,0,11064157,168,-39949168,-610,259643791,3961,0
-835506,-13,936115,14,-695445,-11,11163146,170,-40327654,-616,259414390,3958,0
-700811,-11,1010323,15,-150902,-3,11176027,170,-40177089,-614,259459080,3959,0
-504115,-8,946014,14,118336,1,10905451,166,-40307100,-616,259605758,3961,0
-307603,-5,1011854,15,-16275,-1,11083072,169,-40172578,-617,259608317,3961,0
-700370,-11,875037,13,-415037,-7,10937939,166,-40311551,-616,259677182,3962,0
-961856,-15,604709,9,-284570,-5,11224941,171,-40218834,-614,259789054,3964,0
-765505,-12,675699,10,122495,-3,10832460,165,-40478395,-618,259704257,3962,0
-634376,-10,874576,13,-286655,-5,10893219,166,-40458389,-618,259354724,3957,0
-438151,-7,875929,13,-151343,-3,11066989,168,-40295432,-615,259609394,3961,0
-700967,-16,1077474,16,-149997,-3,10912195,166,-40673872,-621,259595574,3960,0
-1096877,-17,668181,10,55336,0,11147325,170,-40631204,-620,259901280,3965,0
-834745,-13,935868,14,-219422,-4,11219075,171,-40761076,-622,259737497,3963,0
-834958,-13,800302,12,-286036,-5,11142783,168,-40605882,-620,259814405,3964,0
-1227468,-19,596565,9,-283961,-5,11058668,168,-40565408,-619,259870237,3965,0
-1031496,-16,800169,12,-285352,-5,10695136,169,-40606152,-620,259842101,3964,0
-1162669,-18,736600,11,55784,0,10921558,166,-40499632,-618,259843166,3964,0
-1294491,-20,1068747,16,-353381,-6,11086937,169,-40508163,-619,259766243,3963,0
-967008,-15,1136404,17,-218022,-4,11227130,171,-40933039,-625,259939115,3966,0
-703077,-11,530991,8,-285549,-5,10944859,167,-40584499,-621,259698704,3962,0
-769265,-12,798113,12,-623790,-10,11089225,169,-40911257,-625,259693203,3962,0
-835286,-13,935057,14,-286508,-5,11134421,169,-40797799,-622,259945149,3966,0
-773420,-12,926713,14,-556567,-9,11135761,169,-40537619,-619,259985621,3967,0
-969714,-15,526290,8,-12949,-1,11062405,168,-40733006,-622,259712951,3962,0
-772316,-12,460293,7,122598,-7,11085931,169,-40879575,-624,259928037,3966,0
-641205,-12,589340,8,-557849,-9,11036765,168,-40894848,-625,259898154,3965,0
-969662,-15,791809,12,-489875,-8,11021998,168,-40573144,-620,259783016,3963,0
-839201,-13,790916,12,-626782,-10,11161856,170,-40850156,-624,259625992,3967,0
-773499,-12,928417,14,-287039,-5,11111636,169,-40786035,-623,259932446,3966,0
-774093,-12,795469,12,-82802,-2,11077904,169,-40928741,-625,260003268,3967,0
-773040,-12,791984,12,-490559,-8,11130044,171,-40944561,-625,259708610,3962,0
-838647,-13,793059,12,-13893,-1,10883931,166,-40985153,-626,260007395,3967,0
-1100947,-17,797416,12,190556,2,10871465,165,-40919868,-625,259720704,3963,0
-1031527,-16,736766,11,53577,0,11183231,170,-40749206,-622,259872614,3965,0
-302554,-5,678973,10,-354781,-6,10976601,167,-40915331,-625,259891717,3965,0
-630324,-10,679784,10,-353673,-6,11106168,169,-40875285,-624,259883808,3965,0
-1089937,-17,1076713,16,-1033437,-16,11061424,168,-40932001,-620,260024033,3967,0
-1155712,-18,1015452,15,173752,2,11175618,170,-40749667,-622,260011563,3967,0
-629776,-10,477105,7,-284937,-5,11198044,170,-40853862,-624,259851818,3965,0
-564863,-9,743758,11,-626096,-6,11210255,171,-40714828,-622,259391724,3958,0
-564811,-9,815710,12,-82351,-2,11182433,170,-40969144,-626,259829605,3964,0
-631489,-10,1082798,16,-355057,-6,11089582,169,-40870566,-624,259728890,3963,0
-893714,-13,676732,10,-556950,-9,11142109,170,-40838049,-624,259639570,3961,0
-760853,-12,540943,8,-692702,-11,11101789,169,-40981389,-626,259915130,3965,0
-830293,-13,739792,11,-285955,-5,11126259,169,-40797553,-623,259777088,3967,0
-634987,-10,944216,14,-14900,-1,11268974,171,-41074721,-627,259675743,3962,0
-700272,-11,941799,14,-354660,-6,11089825,169,-40809580,-623,259757238,3963,0
-503677,-8,939197,14,-627334,-10,11264323,170,-40630349,-620,259682536,3962,0
-306561,-5,607364,9,-217713,-4,11424829,174,-40831090,-624,259756257,3963,0
-634758,-10,874548,13,-286655,-5,11292100,172,-40631431,-620,259841134,3964,0
-307371,-5,1008441,10,-149951,-3,11239204,171,-40781437,-623,259725235,3963,0
-764985,-12,539313,8,-81026,-2,11327367,172,-40404105,-617,259401610,3958,0
-699306,-11,535353,8,-559321,-9,11436195,174,-40887475,-624,259569104,3960,0
-307199,-5,1006819,15,-628253,-10,11225819,171,-40927124,-623,259398912,3958,0
-504341,-8,1143045,17,-161905,-3,11421076,174,-40430211,-617,259369232,3957,0
-306603,-5,674426,10,-83094,-2,11377867,173,-40493040,-618,259547842,3960,0
20935,0,741550,11,-152467,-5,11248065,171,-40557308,-619,259722595,3963,0
-240550,-4,334795,5,-422130,-7,11446441,174,-40439974,-618,259836026,3964,0
-175076,-3,538097,8,-287071,-5,11497681,175,-40639146,-621,259586347,3960,0
-175801,-4,943423,14,-152263,-3,11348450,173,-40552848,-619,259531612,3960,0
-438696,-7,1075671,16,-424041,-7,11534730,176,-40394532,-617,259532101,3960,0
-570266,-9,1142221,17,-561640,-9,11656147,177,-40370782,-617,259607443,3959,0
347786,5,1013023,15,49442,0,11672518,178,-40456330,-618,259587023,3960,0
-110553,-2,1006621,15,-492714,-8,11542959,176,-40366113,-616,259552121,3960,0
-241567,-4,874302,13,-356020,-6,11518505,175,-40346271,-616,259703285,3962,0
-307156,-5,743713,11,-15863,-1,11385028,173,-40393722,-617,259441240,3958,0
-248545,-4,659379,10,-287919,-5,11284699,172,-40150236,-613,259649559,3961,0
-252364,-4,715432,10,-290281,-5,11570893,176,-40398863,-617,259536444,3960,0
271578,4,723919,11,117704,1,11562883,176,-40288432,-615,259219418,3955,0
-318272,-5,786765,12,-560014,-9,11445805,174,-40296160,-615,259434058,3958,0
-121517,-2,720715,10,-220915,-4,11526079,175,-40263075,-609,259630725,3961,0
-252799,-4,721608,11,-346609,-6,11652532,177,-40003160,-611,259363774,3957,0
-187679,-3,1121417,17,-630088,-10,11502620,175,-40112492,-613,259254913,3955,0
74813,1,852746,13,-562058,-3,11591505,176,-40137458,-613,259367088,3957,0
75442,1,721983,11,-85605,-2,11559543,176,-39826624,-608,259355700,3957,0
-187877,-3,990668,15,-153634,-6,11598914,176,-40263532,-615,259290801,3956,0
-253704,-1,995814,15,-357780,-6,11743243,179,-40397716,-617,259352896,3957,0
-179705,-3,800831,12,-288317,-5,11766303,179,-39897731,-609,259431192,3958,0
-241606,-4,874398,13,-356704,-6,11769909,179,-39950406,-610,259347407,3959,0
20331,0,941285,14,-425166,-7,11461405,174,-39924211,-610,259177499,3954,0
-45261,-1,680247,10,-220001,-4,11559491,176,-40080077,-612,259339206,3957,0
-44771,-1,741396,11,-152239,-3,11708924,176,-39852495,-609,259511481,3959,0
85520,1,1011544,19,-291034,-5,11829541,180,-40096792,-612,259207279,3955,0
19215,0,1346114,20,-358583,-6,11490132,175,-39935504,-610,259129512,3954,0
-241810,-4,940495,14,-83558,-2,11574965,176,-40013745,-611,259029590,3952,0
-45141,-1,876144,13,-152711,-3,11455168,174,-39863563,-609,259240861,3955,0
-103361,-2,1020800,15,-356570,-6,11931970,182,-39931017,-610,259481908,3959,0
293084,4,1229953,18,-562110,-9,11730041,178,-39934221,-611,259112347,3953,0
161965,2,1231004,18,164166,2,11697066,178,-39867728,-609,259133001,3954,0
-165485,-3,1030249,15,-219817,-4,11826741,180,-39999815,-611,259334948,3957,0
-33942,-1,961304,14,-424030,-3,11684430,178,-39899759,-609,258993746,3951,0
228129,6,1028559,15,-493861,-8,11874307,181,-40043867,-612,259276504,3956,0
490908,7,825405,12,-629376,-10,11492143,175,-39782310,-608,259360561,3957,0
424993,6,1231274,18,-426571,-7,11483459,175,-40121307,-613,259561212,3957,0
358342,5,1300857,19,-154587,-3,11549862,176,-39884239,-609,259300130,3956,0
31769,0,957855,14,-831788,-13,11765366,179,-40092705,-612,259290431,3956,0
31066,0,1164083,17,-356968,-6,11696599,182,-39807941,-608,259259889,3955,0
30829,0,1100741,16,-16287,-1,11604377,177,-40015018,-611,259366816,3957,0
-100229,-2,1168536,17,187470,2,11494694,175,-39688314,-606,259233796,3955,0
-34477,-1,1098890,12,-287790,-5,11786568,179,-39881208,-609,259383060,3957,0
162838,2,895289,13,-288482,-5,11624681,177,-39941577,-610,259244179,3955,0
-34130,-1,1029272,15,-424714,-7,11713702,178,-39852039,-609,259280096,3956,0
97240,1,896361,13,-152259,-3,11612785,177,-39868092,-608,259184649,3954,0
-34033,-1,962432,14,-615714,-10,11653247,177,-39909282,-609,259383229,3957,0
31618,0,961374,14,-424258,-7,11617315,177,-39864651,-608,259412738,3958,0
-164835,-3,894995,13,-287342,-5,11568524,176,-39855852,-609,259340051,3957,0
-361100,-6,692622,10,-285950,-5,11771118,179,-39697823,-606,259506472,3959,0
-295718,-5,826321,12,-422646,-3,11761951,179,-40015717,-611,259410128,3958,0
31325,3,1035213,15,322796,4,11564190,176,-39802223,-608,259501156,3959,0
100898,1,968115,14,-424184,-7,11607954,177,-39952793,-610,259096618,3953,0
-157194,-3,1108210,16,-559439,-9,11600620,177,-39953738,-610,259350974,3957,0
-158379,-3,1248083,19,52071,0,11534169,175,-39741774,-607,259400118,3958,0
-288624,-5,584542,8,-217562,-4,11511916,175,-39986345,-611,259430481,3958,0
170813,2,772229,11,-491401,-8,11766296,174,-39944903,-610,259339585,3957,0
301229,4,1175112,17,256763,3,11686682,178,-39816496,-608,259621826,3961,0
-420439,-7,1246134,19,-151011,-3,11483264,175,-40083823,-612,259386302,3957,0
-354284,-6,1043536,12,-14284,-1,11580253,176,-40023042,-611,259374449,3957,0
-288242,-5,842633,12,-82054,-2,11535508,176,-40153497,-613,259318167,3956,0
-484873,-8,842441,12,-625817,-10,11826214,180,-40174961,-614,259452389,3958,0
-92011,-2,1040925,15,-559431,-9,11471398,175,-39936880,-613,259469514,3959,0
-226396,-4,898824,13,-495729,-8,11527471,175,-40063629,-612,259358767,3957,0
-33120,-1,685782,10,-355391,-6,11518755,175,-40173417,-613,259374550,3957,0
-37702,-1,956964,14,-152341,-4,11438254,174,-40067003,-612,259243890,3955,0
-431138,-7,755626,11,-14271,-1,11486078,175,-40135963,-613,259443858,3958,0
-496343,-8,889720,13,-82512,-2,11269535,171,-40149404,-613,259629308,3961,0
-628273,-9,1027230,15,257233,3,11402319,173,-40112434,-613,259303391,3956,0
-495589,-8,685401,10,-353795,-6,11418667,174,-40251959,-615,259672021,3962,0
-626733,-10,825602,12,326394,4,11321076,172,-40193394,-614,259362644,3962,0
-766254,-12,1007962,15,-422665,-7,11440549,174,-40210225,-614,259382457,3957,0
-963261,-15,1469037,22,-152326,-3,11194961,170,-40228770,-614,259112714,3953,0
-436555,-7,1623621,24,-153635,-3,11066104,173,-40514657,-619,259134244,3954,0
-435427,-7,1283375,15,-83059,-2,11323698,172,-40457799,-618,259218134,3955,0
-435086,-7,1021265,15,324471,4,11199925,170,-40383703,-617,259103558,3953,0
-630877,-10,814463,11,-625184,-10,10976814,167,-40317818,-616,259156275,3954,0
-762061,-12,879968,13,-421891,-7,11163632,170,-40541067,-619,259237647,3955,0
-893659,-14,1017447,15,-217670,-4,11029887,168,-40486630,-618,259560477,3960,0
-433859,-7,679302,10,-286328,-5,11337109,172,-40361274,-617,259203022,3955,0
-302736,-5,743448,11,-498397,-8,11323409,172,-40621190,-620,259316497,3956,0
-499792,-8,816327,12,-14581,-1,11306843,172,-40763893,-623,259229618,3955,0
-433870,-7,681082,10,-82335,-2,10956661,167,-40506128,-619,259393633,3958,0
-959277,-15,1218383,18,-218394,-4,10972729,167,-40440565,-618,259548835,3960,0
-828483,-13,1216786,18,-422843,-7,11113923,169,-40571924,-620,259408732,3958,0
-631592,-8,747247,11,-218338,-4,11057628,168,-40510619,-619,259347682,3957,0
-433795,-7,679952,10,-218330,-4,11165494,170,-40677432,-621,259229086,3955,0
-761257,-12,545217,8,-147809,-3,11105683,169,-40633100,-621,259428253,3958,0
-1089547,-17,748944,11,55705,0,11171691,170,-40690389,-621,259439686,3958,0
-958774,-15,1012171,15,-422135,-7,11221980,171,-40738925,-622,259288225,3956,0
-761736,-12,812696,12,-421655,-7,11016421,170,-40808796,-623,259478658,3959,0
-630566,-10,810522,15,-353909,-6,11092770,169,-40853096,-624,259419007,3958,0
-1089781,-17,883209,13,-12765,-1,10777601,164,-40745224,-622,259181907,3954,0
-826707,-13,547182,8,-81415,-2,11158577,170,-40613342,-620,259543486,3960,0
-696438,-11,881264,13,-286124,-5,11076838,169,-40513365,-619,259250333,3955,0
-566066,-9,1085180,16,-422819,-7,10907758,166,-40693699,-621,259464154,3959,0
-631242,-10,1015498,15,-354821,-6,11116769,169,-40889737,-624,259359874,3957,0
-500210,-8,1017359,15,-675572,-11,11048596,168,-40881914,-624,259534190,3960,0
-957625,-15,606389,9,-896246,-14,11121820,169,-40723202,-622,259280597,3956,0
-1286711,-20,1015443,15,-284544,1,10951130,167,-40876737,-624,259331793,3957,0
-1024862,-12,749387,11,54565,0,10845325,165,-40973556,-626,259426703,3958,0
-826842,-13,678531,10,-352957,-6,11064921,168,-40845351,-624,259550268,3960,0
-827303,-13,1082769,16,-354601,-6,10943304,166,-41003955,-626,259569488,3958,0
-696756,-11,1079418,16,-762815,-12,11081059,169,-41093596,-628,259417509,3958,0
-696491,-11,884059,13,54093,0,11024092,168,-40836428,-624,259383513,3957,0
-1089590,-17,816990,12,123466,1,10982917,167,-41003788,-626,259470168,3959,0
-1093779,-17,617319,9,-80880,-2,10983501,167,-41008181,-626,259553790,3960,0
-1030558,-16,464526,7,-148178,-3,10894348,168,-41019748,-626,259323061,3956,0
-900497,-14,802616,15,-286972,-5,11055530,168,-40995309,-626,259319214,3956,0
-769751,-12,1000281,15,-558962,-9,11108112,169,-41085686,-627,259358504,3957,0
-769215,-12,798753,12,-81328,-2,11109241,169,-40845607,-624,259558428,3960,0
-768216,-12,463135,7,-353082,-6,10739779,163,-41210132,-623,259292867,3956,0
-703157,-11,597278,9,-290708,-5,11060627,168,-40906634,-625,259574080,3960,0
-834988,-13,866598,13,-422267,-7,11008428,167,-40919105,-630,259468356,3959,0
-769498,-12,868986,13,-150505,-1,11035766,168,-41057205,-627,259537465,3960,0
-639264,-10,935903,14,-219194,-4,11099638,169,-41154747,-628,259489770,3959,0
-506781,-8,667122,10,-150709,-6,11152661,170,-41168021,-629,259628063,3961,0
-641559,-13,859872,13,-422570,-7,11113711,169,-40952738,-625,259393266,3958,0
-511235,-8,928183,14,-355948,-6,10931233,166,-41155789,-628,259823429,3964,0
-248468,-4,864159,13,52501,0,11212416,171,-41118051,-628,259294391,3961,0
-839315,-13,1063190,16,-287282,-5,11201884,170,-41094223,-628,259505295,3959,0
-773047,-12,521526,7,-626066,-10,11177670,170,-41009451,-626,259704467,3962,0
-509954,-8,521131,7,-694519,-11,11127883,171,-40972291,-626,259541654,3960,0
-641864,-10,858115,13,-219033,-4,10897977,166,-41064354,-627,259386917,3957,0
-904745,-14,995109,15,-354816,-6,11222203,171,-41003125,-626,259459100,3959,0
-970172,-15,994562,12,-423018,-7,11113097,169,-40865961,-624,259538590,3960,0
-772437,-12,590507,9,-421854,-7,11076135,169,-41012385,-626,259497896,3959,0
-838419,-13,662355,10,393256,6,11080258,169,-40901885,-625,259379326,3957,0
-311385,-5,1072052,16,-84812,-2,11361897,173,-41044890,-623,259602198,3961,0
-507346,-8,867454,13,-420945,-7,11187041,170,-40597543,-620,259631267,3961,0
-571726,-9,526586,8,-829985,-13,11169507,170,-40935498,-625,259641633,3961,0
-440688,-7,526673,8,-830441,-7,11173532,170,-40964163,-626,259597289,3961,0
-637603,-10,736023,11,53504,0,11205585,170,-40898446,-625,259500203,3959,0
-507119,-8,798943,12,-491168,-14,11047834,168,-40840191,-624,259260560,3956,0
-245307,-5,865341,13,-628084,-10,11315187,172,-40727635,-622,259431449,3958,0
-572196,-9,599061,9,-218243,-4,11194018,170,-40886830,-624,259605653,3961,0
-572422,-9,931361,14,-763402,-12,11237373,171,-40869222,-624,259224136,3959,0
-506994,-8,796676,12,-763158,-12,11133500,169,-40902244,-625,259418909,3958,0
-310098,-5,730535,11,-84390,-2,11037284,168,-40686723,-621,259627296,3961,0
-314843,-5,994525,15,-492863,-8,11149993,174,-40898503,-625,259231559,3955,0
-510701,-8,724301,5,-421520,-7,11334804,172,-40833419,-624,259367171,3957,0
-244052,-4,462320,7,-490902,-8,11355964,173,-40809903,-623,259526032,3960,0
17110,0,801126,12,-357682,-6,11157298,170,-40656931,-621,259197805,3955,0
17658,0,599613,9,-220296,-4,11218367,171,-40670089,-621,259436080,3958,0
-441718,-7,801270,12,-355645,-6,11174779,170,-40585021,-620,259563815,3960,0
-114731,-2,1070483,16,-289489,-5,11186432,170,-40641786,-618,259253631,3955,0
82560,1,864527,13,-1027591,-16,11477091,175,-40581329,-620,259396157,3958,0
-114797,-2,1069848,16,-357486,-6,11433402,174,-40451107,-618,259476949,3959,0
343978,5,1071448,16,-223087,-4,11446234,174,-40263758,-615,259505458,3959,0
-441416,-7,591250,9,-354996,-6,11473478,175,-40373182,-617,259375695,3957,0
-313985,-5,658810,10,-355688,-6,11375616,173,-40715502,-622,259391791,3958,0
-117955,-6,1062849,16,-356875,-6,11526612,175,-40181773,-614,259299264,3954,0
-577771,-9,1197453,18,-356663,-6,11162332,170,-40376343,-617,259310828,3956,0
-379830,-6,659761,10,-289288,-5,11581888,176,-40454665,-618,259206064,3954,0
12834,0,929108,14,-289775,-5,11439752,174,-40592926,-620,259269030,3956,0
-311262,-5,937928,14,-84568,-2,11421335,174,-40250511,-615,259259209,3955,0
-49115,-1,939721,14,186738,2,11288891,174,-40357651,-616,259532669,3960,0
147861,2,805736,9,-493654,-8,11509946,175,-40361085,-616,259321898,3956,0
214128,3,663673,10,-629200,-10,11489662,175,-40385482,-617,259250193,3955,0
-179620,-3,800307,13,-220099,-4,11450590,174,-40043098,-612,259347819,3957,0
-180301,-3,1003506,15,-221027,-4,11542972,176,-40284411,-615,259076586,3953,0
-180639,-3,1138879,17,-356566,-6,11280562,172,-40267091,-615,259458170,3959,0
-310556,-5,732775,11,-355622,-6,11559113,176,-40243460,-612,259212188,3955,0
-310448,-5,665959,10,-352925,-6,11539137,176,-40210911,-614,259457853,3959,0
