accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temp,dataCNT,pad,magX,magY,magZ,pad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.899999618530273,-15.300000190734863,-56.099998474121094,2779096485
0.5050205680847167,0.45574011306762696,11.107067635345459,-0.06742239664264404,-0.1158001090131395,-0.17783633562504333,18.5,1484,0,21.899999618530273,-15.300000190734863,-56.099998474121094,2779096485
0.6901415901184081,0.5183940704345703,9.942304415893554,-0.021900724784549408,-0.14316545389570098,-0.16992783248000137,18.700000762939453,1485,0,21.600000381469727,-14.850000381469727,-57.29999923706055,2779096485
0.6634226608276367,0.6963188529968262,10.097296411895751,-0.017901642224336396,-0.14685803990606583,-0.1636766277857318,18.799999237060547,1486,0,21.600000381469727,-14.850000381469727,-57.29999923706055,2779096485
0.8099811180114745,0.936491527557373,8.533462825012206,-0.050209035081503144,-0.14732060435262284,-0.16148038542886384,18.799999237060547,1487,0,21.600000381469727,-14.850000381469727,-57.29999923706055,2779096485
0.49073665237426756,0.6431167381286621,10.744687602996827,-0.08662788923820923,-0.15127501238585678,-0.15455100676766617,18.799999237060547,1488,0,21.600000381469727,-14.850000381469727,-57.29999923706055,2779096485
0.7615595237731934,0.9482876853942871,9.540367777252197,-0.06269367452779083,-0.16880931814566025,-0.14316809042516204,18.600000381469727,1489,0,21.0,-14.850000381469727,-56.70000076293945,2779096485
0.6890780891418457,1.0358806434631347,9.799152840423584,-0.06123042730851349,-0.19248765634030227,-0.1417319874751088,18.600000381469727,1490,0,21.0,-14.850000381469727,-56.70000076293945,2779096485
0.7343432746887206,1.0779599243164062,10.099471676635742,-0.05468478352614822,-0.1952607793327333,-0.1393013869439244,18.600000381469727,1491,0,21.0,-14.850000381469727,-56.70000076293945,2779096485
0.7569342590332031,1.2007017242431641,9.61495240020752,-0.06523337811018326,-0.2066127763751941,-0.14013150756580275,18.5,1492,0,21.0,-14.850000381469727,-56.70000076293945,2779096485
0.8468541862487793,1.3175484733581542,9.690698918914794,-0.07783095555962234,-0.2287326992896588,-0.14381254877292146,18.5,1493,0,21.75,-15.149999618530273,-56.849998474121094,2779096485
0.7191273376464844,1.3546438270568848,9.643702927398682,-0.09098191790606873,-0.2377899369893039,-0.1532408646784053,18.600000381469727,1494,0,21.75,-15.149999618530273,-56.849998474121094,2779096485
0.8633136657714844,1.5237118087768555,9.3712497756958,-0.1108992401666066,-0.2563897734939255,-0.16867678593492325,18.600000381469727,1495,0,21.75,-15.149999618530273,-56.849998474121094,2779096485
0.7707376777648925,1.399593977355957,10.208504975891113,-0.13468132180079972,-0.27379586136392825,-0.1868212551857843,18.600000381469727,1496,0,20.399999618530273,-15.300000190734863,-56.54999923706055,2779096485
1.0063771644592285,1.3091182991027832,12.158417118835448,-0.11870477884671098,-0.26966394032945495,-0.20970633090778137,18.600000381469727,1497,0,20.399999618530273,-15.300000190734863,-56.54999923706055,2779096485
0.43681265182495116,1.89068316116333,9.963085788726806,-0.10107093078394715,-0.2751931886887764,-0.22369280677727646,18.5,1498,0,20.399999618530273,-15.300000190734863,-56.54999923706055,2779096485
1.0199681671142578,1.6010788505554199,8.243837990570068,-0.09049633708994888,-0.3056540388694102,-0.2509644017322087,18.5,1499,0,20.399999618530273,-15.300000190734863,-56.54999923706055,2779096485
0.23299090270996092,1.811617650604248,11.492145719909667,-0.10596903660086808,-0.3267243234527527,-0.2789932731958035,18.5,1500,0,21.149999618530273,-15.600000381469727,-56.849998474121094,2779096485
0.709442667388916,1.842306689453125,9.22196071395874,-0.12681793926221635,-0.3455956625707393,-0.3001267945387953,18.700000762939453,1501,0,21.149999618530273,-15.600000381469727,-56.849998474121094,2779096485
0.07919067230224609,1.9898696182250977,9.715894000244141,-0.14782623877161316,-0.3446376902437076,-0.3184334769305383,18.799999237060547,1502,0,21.149999618530273,-15.600000381469727,-56.849998474121094,2779096485
0.5412720893859864,1.6827710006713867,9.211311124420165,-0.1968601673459999,-0.3559704792369382,-0.33705474522388507,18.799999237060547,1503,0,21.149999618530273,-15.600000381469727,-56.849998474121094,2779096485
-0.0839269302368164,1.8141788681030273,11.291221046447754,-0.23009886097206453,-0.3458785834871996,-0.34304299605183,18.700000762939453,1504,0,20.700000762939453,-14.850000381469727,-56.099998474121094,2779096485
0.09416503372192382,1.7249052360534667,9.297612052917481,-0.2670265719726578,-0.3338333256703391,-0.34784949578578445,18.5,1505,0,20.700000762939453,-14.850000381469727,-56.099998474121094,2779096485
0.08725123062133788,1.7756441917419432,9.883848461151123,-0.29626654922315676,-0.33723507451795776,-0.354073429710679,18.5,1506,0,20.700000762939453,-14.850000381469727,-56.099998474121094,2779096485
-0.033707276153564454,1.5232740417480468,10.423610160827636,-0.33513380714281205,-0.3330039107861447,-0.3585705300492171,18.5,1507,0,20.700000762939453,-14.850000381469727,-56.099998474121094,2779096485
-0.09548719482421875,1.6258002388000488,9.11771971130371,-0.35243179730491137,-0.3293732033232826,-0.3623256603973526,18.5,1508,0,20.700000762939453,-14.550000190734863,-56.70000076293945,2779096485
-0.016975790405273437,1.3204710075378419,10.052987771606444,-0.3764907145325157,-0.3431781781078334,-0.3683500037157228,18.5,1509,0,20.700000762939453,-14.550000190734863,-56.70000076293945,2779096485
-0.2409040184020996,1.3546412101745604,10.388317353057861,-0.3844328534018942,-0.3423880847968639,-0.37058817088576324,18.600000381469727,1510,0,20.700000762939453,-14.550000190734863,-56.70000076293945,2779096485
-0.014222194671630859,1.2645263999938965,9.957103595733642,-0.37541368558977023,-0.34378570506942996,-0.37142787222959733,18.600000381469727,1511,0,20.700000762939453,-14.550000190734863,-56.70000076293945,2779096485
0.09105991592407227,1.1492183403015137,10.248767317962646,-0.38695558599035673,-0.3689397673929706,-0.3732006786339554,18.600000381469727,1512,0,21.0,-13.800000190734863,-56.70000076293945,2779096485
0.00012886276245117187,1.2247094886779786,10.131399098968506,-0.3809982278308444,-0.37542552999863693,-0.3768200410306517,18.600000381469727,1513,0,21.0,-13.800000190734863,-56.70000076293945,2779096485
-0.06116442794799804,1.1560520294189454,10.142311386108398,-0.3705247743364496,-0.3738792054697255,-0.37559436775268495,18.600000381469727,1514,0,21.0,-13.800000190734863,-56.70000076293945,2779096485
0.07589463424682617,0.9394317817687988,10.837994523620605,-0.3700889080796371,-0.3762630675241002,-0.36988414428273086,18.600000381469727,1515,0,21.0,-13.800000190734863,-56.70000076293945,2779096485
0.10609465255737305,0.8557051177978515,10.931373445892334,-0.36513790522592804,-0.37567963551230055,-0.36076085353060305,18.600000381469727,1516,0,20.700000762939453,-14.399999618530273,-56.54999923706055,2779096485
0.05432064514160156,0.8472563636779785,10.882840559387207,-0.35165166421635025,-0.36013360586126997,-0.3491832001926279,18.600000381469727,1517,0,20.700000762939453,-14.399999618530273,-56.54999923706055,2779096485
0.15378550109863282,0.7440488800048828,11.091421295928955,-0.343152265550605,-0.3415192950762233,-0.334973444898875,18.600000381469727,1518,0,20.700000762939453,-14.399999618530273,-56.54999923706055,2779096485
0.27982588119506835,0.6694904258728027,11.421224732208252,-0.33901563737893736,-0.3238202461725197,-0.32237496197467147,18.600000381469727,1519,0,20.700000762939453,-14.399999618530273,-56.54999923706055,2779096485
0.3467671516418457,0.6433641456604003,11.370526749420165,-0.3321748687445004,-0.2993723276650635,-0.311166416103342,18.700000762939453,1520,0,20.25,-13.5,-57.0,2779096485
0.38757343139648437,0.6390950759887695,11.390511692810058,-0.32273616651083664,-0.26909871102358096,-0.3000782784019702,18.700000762939453,1521,0,20.25,-13.5,-57.0,2779096485
0.4728738510131836,0.5585648963928223,11.611716045379639,-0.3182763371114981,-0.24173258050850327,-0.2905025432153581,18.700000762939453,1522,0,20.25,-13.5,-57.0,2779096485
0.4898557350158691,0.5239897872924805,11.647747673797607,-0.3131235265696724,-0.21625847280316177,-0.2797464151469022,18.700000762939453,1523,0,20.25,-13.5,-57.0,2779096485
0.47202770080566403,0.5105020393371582,11.587869929504395,-0.3072092184088853,-0.18355026754678985,-0.2721875051557524,18.600000381469727,1524,0,20.700000762939453,-13.949999809265137,-56.70000076293945,2779096485
0.4716808891296387,0.4830034660339355,11.605591194915771,-0.30249254043997925,-0.15241184261046906,-0.26334979182325396,18.600000381469727,1525,0,20.700000762939453,-13.949999809265137,-56.70000076293945,2779096485
0.4643982925415039,0.42630201873779294,11.702190041351319,-0.2987199264394075,-0.12194183781365098,-0.251698608608087,18.600000381469727,1526,0,20.700000762939453,-13.949999809265137,-56.70000076293945,2779096485
0.39625957412719726,0.3923053153991699,11.653722203063964,-0.2954181992637421,-0.08691867313773392,-0.23852429699694383,18.600000381469727,1527,0,20.700000762939453,-13.949999809265137,-56.70000076293945,2779096485
0.3075520484924316,0.36410485687255856,11.606233078765868,-0.291779848528604,-0.048253316116832735,-0.219116976739554,18.600000381469727,1528,0,20.25,-13.949999809265137,-57.599998474121094,2779096485
0.25671451110839844,0.2940752540588379,11.632027276611328,-0.2856923683191246,-0.010855577160778809,-0.2013433593258406,18.600000381469727,1529,0,20.25,-13.949999809265137,-57.599998474121094,2779096485
0.2249514289855957,0.24525503387451172,11.650056922912597,-0.28511910958261916,0.030188541961044618,-0.1761394426270363,18.600000381469727,1530,0,20.25,-13.949999809265137,-57.599998474121094,2779096485
0.18219860000610352,0.21765066375732423,11.581179271697998,-0.2793942054372569,0.07157918494362503,-0.15303696640884734,18.600000381469727,1531,0,20.100000381469727,-13.050000190734863,-57.599998474121094,2779096485
0.13034440383911133,0.1996917854309082,11.516780863189696,-0.2734117736162538,0.11458310432446137,-0.13021266402250825,18.600000381469727,1532,0,20.100000381469727,-13.050000190734863,-57.599998474121094,2779096485
0.08835495681762695,0.18160423126220704,11.501867475128174,-0.2645694663309065,0.1555985278857364,-0.10413419851724563,18.5,1533,0,20.100000381469727,-13.050000190734863,-57.599998474121094,2779096485
