adisAccelX,adisAccelY,adisAccelZ,adisGyroX,adisGyroY,adisGyroZ,adisTemp,adisDataCNT,lsmMagX,lsmMagY,lsmMagZ,mpuAccelX,mpuAccelY,mpuAccelZ,mpuGyroX,mpuGyroY,mpuGyroZ,mpuTemp,year,month,day,hour,min,sec,fixType,fLon,fLat,height,hMSL,hAcc,vAcc,gSpeed,headMot,padding
-0.343718147277832,1.1687060760498047,9.753951058197021,-0.0023006316129789736,0.007781190730005646,-0.002316916842932892,27.899999618530273,39147,,,,-0.32060545682907104,1.256103515625,10.034472465515137,-0.03621900454163551,0.005326324608176947,-0.010386332869529724,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.35197044830322266,1.1740380111694335,9.753112870788573,-0.001425423674155426,0.006879963707510834,-0.0029507025726971435,27.899999618530273,39148,,,,-0.3660644590854645,1.3015625476837158,10.099072456359863,-0.0391484834253788,0.002929478418081999,-0.012516862712800503,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.34359537811279295,1.1716716018676758,9.751086544036864,-0.0015165304144209289,0.008142175555382386,-0.0021397900000489807,27.899999618530273,39149,-9.449999809265137,5.699999809265137,-73.05000305175781,-0.3397460877895355,1.275244116783142,10.091894149780273,-0.036751639097929,0.006924221757799387,-0.013848443515598774,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.3422261878967285,1.1727837020874023,9.754452303314208,-0.0020528843963742065,0.005845858263339691,-0.004305059793652191,27.899999618530273,39150,,,,-0.3660644590854645,1.248925805091858,10.146924018859863,-0.037017956376075745,0.006924221757799387,-0.010386332869529724,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.3447558532714844,1.1734278289794922,9.755711771392821,-0.0016263724928263854,0.007200701511190338,-0.0021383585509729005,27.80000114440918,39151,,,,-0.36127930879592896,1.2919921875,10.056005477905273,-0.03968111798167229,0.004261059686541557,-0.010120016522705555,36.012351989746094,,,,,,,,,,,,,,,,2779096485
-0.3444194343566894,1.1697501373291015,9.760286679840087,-0.0030787606728335574,0.006984213147665558,-0.002039275643297424,27.80000114440918,39152,,,,-0.3301757872104645,1.335058569908142,10.122998237609863,-0.03648532181978226,0.005858956836163998,-0.009054751135408878,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.3452984451293945,1.1701296600341797,9.755341519927978,-0.0029207753001530457,0.006754096057355957,-0.0014892995924620056,27.899999618530273,39153,-8.850000381469727,4.949999809265137,-72.9000015258789,-0.394775390625,1.260888695716858,10.056005477905273,-0.035686373710632324,0.0050600082613527775,-0.014381076209247112,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.34460261611938475,1.1666988151550293,9.75893775177002,-0.0013231915785125732,0.006162315035596314,-0.0026677616825288393,28.0,39154,,,,-0.33735352754592896,1.213037133216858,9.950732231140137,-0.035686373710632324,0.006657905410975218,-0.013848443515598774,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.34526891174316404,1.1658473190307617,9.759142279815674,-0.002024208809533844,0.0069854049122451784,-0.0006759302537251282,28.0,39155,,,,-0.346923828125,1.287207007408142,10.158886909484863,-0.035686373710632324,0.007723170332610607,-0.007989486679434776,36.012351989746094,,,,,,,,,,,,,,,,2779096485
-0.35238772888183595,1.1712227317810058,9.754173867034911,-0.001772793088552704,0.0073957181385739135,-0.003124227490231476,28.0,39156,,,,-0.32060545682907104,1.2776367664337158,10.201952934265137,-0.03648532181978226,0.0055926404893398285,-0.009321067482233047,35.918235778808594,,,,,,,,,,,,,,,,2779096485
-0.3506058937072754,1.1717037147521971,9.754740459442138,-0.00048008804640930174,0.007472017703280334,-0.0016814067163746643,27.899999618530273,39157,-9.449999809265137,4.800000190734863,-73.3499984741211,-0.322998046875,1.2895996570587158,10.094286918640137,-0.03542005643248558,0.0026631623040884733,-0.008788435719907284,35.918235778808594,,,,,,,,,,,,,,,,2779096485
