adisAccelX,adisAccelY,adisAccelZ,adisGyroX,adisGyroY,adisGyroZ,adisTemp,adisDataCNT,lsmMagX,lsmMagY,lsmMagZ,mpuAccelX,mpuAccelY,mpuAccelZ,mpuGyroX,mpuGyroY,mpuGyroZ,mpuTemp,year,month,day,hour,min,sec,fixType,fLon,fLat,height,hMSL,hAcc,vAcc,gSpeed,headMot,padding
-0.08083392257305799,0.007422182629407324,9.815799073495118,-0.0004989743413960066,-0.00047469097295327247,0.0013858198724360522,21.5,25545,,,,-0.09930168837308884,0.001866951584815979,9.852704048156738,-0.0013298019766807556,-0.001559725496917963,0.0015987856313586235,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07947023684797795,0.0089134812414217,9.814787794654256,-0.0006434241979292096,-0.0016992124337564954,-0.00032738498713563366,21.399999618530273,25546,13.800000190734863,-18.149999618530273,-60.599998474121094,-0.12087259441614151,0.05949154123663902,9.748147010803223,1.776963472366333e-06,0.0035002827644348145,0.002131418325006962,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.08103492416691092,0.008391908037901581,9.817104952168252,-0.0004726623100068466,-0.0002681495160315808,-0.0008762558261262649,21.399999618530273,25547,,,,-0.07773078233003616,0.033080268651247025,9.86220932006836,1.776963472366333e-06,0.0005708043463528156,0.0010661538690328598,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07938609056050112,0.012532755159053595,9.815742619424531,-0.00013990699199094682,-0.0003189692871837721,-0.0005087662298317091,21.700000762939453,25548,,,,-0.08971461653709412,-0.017341244965791702,9.852704048156738,0.0008007250726222992,-0.0010270928032696247,-0.000265427865087986,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.0785429455076179,0.012596792924078679,9.813773676296941,0.001809333833372365,0.00019007397797842895,2.8613069134202735e-05,21.80000114440918,25549,,,,-0.08252431452274323,0.042684365063905716,9.843198776245117,1.776963472366333e-06,3.817211836576462e-05,0.0015987856313586235,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.08023132899059389,0.01618171149666793,9.810146978628064,0.0011110197108389484,0.0001894015298078049,3.1043203612199496e-05,21.80000114440918,25550,13.649999618530273,-18.149999618530273,-60.150001525878906,-0.07054048031568527,0.023476172238588333,9.76478099822998,-0.0010634884238243103,0.0008371206931769848,0.0005335211753845215,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07830411359704946,0.011342467687717546,9.815165973411679,0.0024899512505838213,-0.0006613918798902231,-0.0009685077256526321,21.80000114440918,25551,,,,-0.05136634036898613,0.08590281009674072,9.86220932006836,-0.0010634884238243103,3.817211836576462e-05,-0.0015970086678862572,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07232337229109334,0.008141289721072534,9.810292130225829,0.0009104570505233966,0.00015438761961661298,0.0012972564509940966,21.700000762939453,25552,,,,-0.08971461653709412,0.0354812927544117,9.776662826538086,0.0031975731253623962,0.001103437040001154,0.0002672048285603523,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07572215709948153,0.014718899035820581,9.806539410333205,0.00021183666446672553,0.0004981617665669909,-0.00042184731035157597,21.700000762939453,25553,,,,-0.08012755215167999,0.052288468927145004,9.736265182495117,-0.00026454031467437744,0.0019023856148123741,-0.0007980605587363243,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07503945445701617,0.007534744048257602,9.81223170677534,-0.00025030167631879706,0.0005488816691789902,0.0003016669738235339,21.600000381469727,25554,13.5,-18.899999618530273,-60.29999923706055,-0.12326936423778534,0.011471051722764969,9.74339485168457,0.0008007250726222992,0.0024350183084607124,0.0007998375222086906,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.0737005528228278,0.007727305944138632,9.816839831000234,-0.000539634153059367,-0.0004902904389312082,0.00048470603428679053,21.5,25555,,,,-0.11128553003072739,0.06669461727142334,9.888348579406738,1.776963472366333e-06,0.004565548151731491,-0.0015970086678862572,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07375471895812499,0.006495784582071312,9.812990829082526,-0.00157385278157606,0.00035994370694174705,-0.0005170686344729749,21.30000114440918,25563,13.5,-19.049999237060547,-60.75,-0.16161765158176422,0.02827822044491768,9.75052261352539,-0.00026454031467437744,-0.0004944605752825737,0.0005335211753845215,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07643267175344524,0.005121944614370313,9.808303422569224,-0.0008982154755688278,-0.001002462918352748,0.002742647175285173,21.200000762939453,25564,13.050000190734863,-18.75,-60.599998474121094,-0.05855664238333702,0.042684365063905716,9.878843307495117,0.0023986250162124634,3.817211836576462e-05,-0.0015970086678862572,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.0772053522341855,0.005782322383878834,9.811635370957593,6.391804063753245e-05,-0.0013793468153279979,0.00047705610410811016,21.200000762939453,25565,,,,-0.14963380992412567,0.0786997377872467,9.817059516906738,0.0023986250162124634,-0.00022814422845840454,-0.0015970086678862572,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07726202294578695,0.003022455459919815,9.816221787826423,0.00032261750714998334,-0.0002150594000656994,0.00020044022148527703,21.200000762939453,25566,13.5,-18.0,-60.75,-0.12087259441614151,0.01867411658167839,9.788543701171875,0.0008007250726222992,0.001103437040001154,0.0010661538690328598,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07701410727339851,0.005957613148737337,9.812870224357278,-0.0007591119148872174,-0.00110219164258813,0.0014794699315251025,21.399999618530273,25567,,,,-0.07773078233003616,0.025877196341753006,9.812307357788086,0.0018659904599189758,0.0035002827644348145,0.0013324692845344543,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.0757187927432519,0.00234981593505331,9.81428695625836,0.000250033052138692,-3.808568894341554e-05,-0.00024352204498536518,21.5,25568,,,,-0.10649199038743973,0.05709051713347435,9.802802085876465,0.0018659904599189758,0.0032339664176106453,-0.0005317442119121552,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07712804680437559,0.004791363203910996,9.814572551834505,0.0008581192775602921,0.0012063828482874192,-0.001698693228312544,21.5,25569,,,,-0.11607906222343445,0.033080268651247025,9.776662826538086,-0.0023950673639774323,0.0008371206931769848,0.0007998375222086906,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07627406104808575,0.005820677752773017,9.815312918388262,0.0006226692072044573,0.000548209221008367,0.00011754933312620717,21.600000381469727,25570,13.949999809265137,-16.950000762939453,-59.849998474121094,-0.08012755215167999,0.08590281009674072,9.82181167602539,0.0013333596289157867,0.0003044884651899338,0.0013324692845344543,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07986610943099871,0.008223308901729296,9.811469894399933,0.0005618692399357804,0.0003114874912407582,-0.0013278413911648698,21.700000762939453,25571,,,,-0.13045966625213623,0.0786997377872467,9.802802085876465,-0.0005308538675308228,-0.0026249901857227087,0.003196683246642351,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07673310876475194,0.007455566006037447,9.810239748619635,0.0019606080401519976,-0.0006603665628775891,0.0003004885250492723,21.700000762939453,25572,,,,-0.10888875275850296,0.011471051722764969,9.87171459197998,-0.003460332751274109,-0.003423938760533929,-0.0031949058175086975,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07924736693863237,0.005599517555523518,9.81973774435353,-0.00031479012167188536,0.0014023848452675526,0.0004822359523927171,21.700000762939453,25573,14.100000381469727,-18.450000762939453,-60.75,-0.11128553003072739,0.05468948557972908,9.82181167602539,0.0008007250726222992,0.001103437040001154,0.002131418325006962,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07635671206612718,0.006189315464922665,9.80631120287911,-0.000835611216674022,0.00032757298411429346,0.0007594510462567003,21.700000762939453,25574,,,,-0.11607906222343445,-0.029346367344260216,9.76478099822998,0.0002680942416191101,-0.0012934091500937939,0.0015987856313586235,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.08208303327765089,0.004850129909468165,9.810979965725155,-0.0004860713260032455,0.00040473807616904153,-0.0007812675285986466,21.700000762939453,25575,,,,-0.08012755215167999,0.07389768958091736,9.81468391418457,-0.0015961192548274994,-0.0012934091500937939,0.002930366899818182,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07655191949091798,0.008187944204873645,9.809980119674234,-0.0009396342881376443,0.0010108402465921684,-0.00014936598529267714,21.700000762939453,25576,,,,-0.13764996826648712,0.03067924454808235,9.805177688598633,1.776963472366333e-06,0.0008371206931769848,-0.002662274055182934,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07609571278617903,0.007535342182665309,9.813309602166733,-0.0004455047249773969,-0.0010256324196772108,-0.00023763645901673722,21.5,25577,13.350000381469727,-17.850000381469727,-60.900001525878906,-0.08971461653709412,0.03067924454808235,9.824188232421875,1.776963472366333e-06,-0.001559725496917963,0.0034629995934665203,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07854963683834128,0.006391858728732298,9.811675609894733,-0.0009686960333334152,-0.0011219190082273206,-0.000959825820558638,21.5,25578,,,,-0.11368229240179062,-0.017341244965791702,9.793295860290527,-0.0023950673639774323,-0.0012934091500937939,0.0010661538690328598,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07691930719119447,0.0046710260377605325,9.814038012861728,-0.00027747257715360525,-0.0004961027879703626,-0.00024053264668229529,21.5,25579,,,,-0.1280628889799118,0.05468948557972908,9.876466751098633,0.004529153928160667,-0.0026249901857227087,0.0002672048285603523,30.08294105529785,,,,,,,,,,,,,,,,2779096485
-0.07979960732285954,0.010505266433930774,9.812981824826398,0.0004201690972091875,-0.0001433870777214916,-0.0010590818337037795,21.399999618530273,25580,,,,-0.07054048031568527,-0.007737148553133011,9.724383354187012,-0.0031940191984176636,0.0019023856148123741,8.884817361831665e-07,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07644534416191022,0.012204042918618362,9.811972712984936,0.0010360317529603778,-0.00021448016253258761,2.599651338118145e-05,21.399999618530273,25581,12.449999809265137,-18.149999618530273,-61.5,-0.08252431452274323,0.04748641327023506,9.812307357788086,-0.002661384642124176,0.0003044884651899338,0.0010661538690328598,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07525447420182595,0.012182285779538034,9.816631911143974,0.00025232337066042037,-0.0006767117139556229,-0.0015088897387269726,21.399999618530273,25582,,,,-0.11128553003072739,0.01867411658167839,9.798048973083496,0.004262836650013924,-0.0018260413780808449,0.002930366899818182,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.0757635012993702,0.00988851509278435,9.811517717834976,0.0011791966342764482,0.0018987514637280939,0.0005590814651188524,21.30000114440918,25583,,,,-0.11128553003072739,0.061892565339803696,9.82656478881836,-0.0013298019766807556,0.0032339664176106453,0.0010661538690328598,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07601560372617776,0.010506799153350522,9.817431683370947,-0.00021709871565641324,0.0016365965457250118,0.0015608295022679001,21.30000114440918,25584,,,,-0.04177926853299141,0.08110074698925018,9.75052261352539,-0.0013298019766807556,-0.0023586738388985395,0.002131418325006962,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07436381696263304,0.00968556061156942,9.815551661942889,-0.00090955388383192,-0.000259474268840266,0.00021174534023497187,21.30000114440918,25585,13.649999618530273,-18.149999618530273,-60.900001525878906,-0.09450815618038177,0.05949154123663902,9.705373764038086,-0.0005308538675308228,0.001636069267988205,0.0015987856313586235,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07088226899099574,0.011900190639503429,9.814565191508956,-0.0007783865431442061,0.00018740415900397184,0.0011192108175404223,21.399999618530273,25586,,,,-0.10888875275850296,0.05709051713347435,9.769533157348633,-0.0005308538675308228,-0.0010270928032696247,0.0007998375222086906,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07182324204668966,0.008481927266261418,9.816713472517957,-7.607767900312317e-05,0.0007254359324324689,-6.172801232316423e-05,21.399999618530273,25587,,,,-0.12326936423778534,0.013872075825929642,9.824188232421875,-0.002128753811120987,0.0008371206931769848,0.003729315474629402,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07386824729000732,0.01132609375830658,9.815874694301778,9.784005478929601e-05,0.0008236666285649777,0.0009333022010223253,21.399999618530273,25588,,,,-0.11128553003072739,0.0354812927544117,9.752899169921875,1.776963472366333e-06,0.001636069267988205,0.0018651019781827927,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.06792148598197055,0.009051874590004803,9.807226573315473,0.0002182082773309526,0.0003135780726821035,-0.002141104203458876,21.600000381469727,25589,12.75,-18.450000762939453,-60.900001525878906,-0.1280628889799118,0.02827822044491768,9.809930801391602,-0.0005308538675308228,0.0003044884651899338,-0.001330692321062088,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07411081737416424,0.010876745284517028,9.813092565968168,-0.0015689858547173869,0.00013033261723578368,-0.0013153245341275162,21.700000762939453,25590,,,,-0.09211138635873795,0.023476172238588333,9.817059516906738,-0.002128753811120987,-0.0010270928032696247,8.884817361831665e-07,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07264444402060848,0.009173931392577423,9.810821625320694,0.00026103190736513236,0.001039862044371862,-5.72738754306165e-05,21.700000762939453,25591,,,,-0.11128553003072739,0.02107514813542366,9.81468391418457,0.0029312558472156525,0.0008371206931769848,0.0018651019781827927,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.0725680357524598,0.005607181152622258,9.811490144635709,-0.00037760077554975426,-0.0002531892087108715,0.002029292850598894,21.700000762939453,25592,,,,-0.08492108434438705,0.052288468927145004,9.70775032043457,-0.0007971711456775665,-0.003423938760533929,8.884817361831665e-07,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07037955940681602,0.012524867261551966,9.810052602067973,-0.00173305655044691,0.00026995549432639026,-0.0006881634175293105,21.5,25593,13.350000381469727,-18.0,-60.29999923706055,-0.10169845074415207,0.052288468927145004,9.788543701171875,0.0005344115197658539,0.004032915458083153,0.002664050552994013,30.08294105529785,,,,,,,,,,,,,,,,2779096485
-0.07265928456975476,0.009238193458005396,9.818917721890783,0.0005332336005114948,0.0010992971415912526,0.0016551653253329332,21.5,25594,,,,-0.05855664238333702,0.11951716244220734,9.78616714477539,-0.005058232694864273,-0.0004944605752825737,0.00532721308991313,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.0749751204895583,0.00814214953928361,9.81264975084932,-0.0004194789834034529,0.0006344623502205554,-0.0012368212036341993,21.600000381469727,25595,,,,-0.11607906222343445,0.042684365063905716,9.833693504333496,0.0008007250726222992,0.0003044884651899338,-0.0007980605587363243,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07327249456521016,0.00925538982222696,9.814666629498127,-0.0011852909233010665,0.0007606495797040447,-0.0010517181933403152,21.700000762939453,25596,,,,-0.05136634036898613,0.01867411658167839,9.736265182495117,-0.0018624365329742432,-0.0007607764564454556,-0.001330692321062088,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07565187943601798,0.007113620041831704,9.819054765921825,0.0003840499751732074,0.0010540566928844341,0.0016580948025118883,21.700000762939453,25597,13.800000190734863,-18.600000381469727,-61.349998474121094,-0.08971461653709412,0.05709051713347435,9.75527572631836,0.0005344115197658539,0.0019023856148123741,0.002131418325006962,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07339738694480151,0.0065961590123645684,9.817059930887607,-0.0002406077700175275,0.0006587237475844466,0.0005737887721377428,21.700000762939453,25598,,,,-0.19277560710906982,0.001866951584815979,9.783791542053223,0.0002680942416191101,0.001636069267988205,-0.000265427865087986,30.08294105529785,,,,,,,,,,,,,,,,2779096485
-0.07848014419133131,0.008085551070954378,9.823000012502558,-9.751652510508416e-06,-0.0009263963802401071,0.0008470224401994188,21.5,25599,,,,-0.12566612660884857,0.01867411658167839,9.771909713745117,0.0018659904599189758,0.0005708043463528156,0.002131418325006962,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07656750767478197,0.006695860541449156,9.818116529905582,0.0005071213062027178,0.0014127645155448043,0.0015613488186768968,21.5,25600,13.649999618530273,-19.049999237060547,-61.349998474121094,-0.13764996826648712,0.04988744482398033,9.77903938293457,-0.0031940191984176636,-0.0010270928032696247,-0.003727538511157036,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07999997342720243,0.007462033334320774,9.819969800099663,-0.00010027915524289969,0.0019571146386160943,0.0012903788375262315,21.600000381469727,25601,,,,-0.09211138635873795,0.04028334096074104,9.793295860290527,-0.0005308538675308228,-0.0012934091500937939,-0.001330692321062088,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.0734448617493753,0.0012936974880459378,9.81696488181046,-0.0004863709316238205,0.00041080342551001476,-5.694098029664432e-05,21.700000762939453,25602,,,,-0.14963380992412567,-0.02454431913793087,9.738641738891602,-0.0013298019766807556,-0.0023586738388985395,0.003729315474629402,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.0729426007460262,0.006746701966104213,9.816966936723684,-0.00022050090392560862,-0.0010236150751653395,3.771442209700177e-05,21.700000762939453,25603,,,,-0.10888875275850296,0.05468948557972908,9.802802085876465,0.0008007250726222992,-0.002092357724905014,-0.0018633250147104263,30.08294105529785,,,,,,,,,,,,,,,,2779096485
-0.0780991869209286,0.0017406160408041812,9.816277756190248,-0.0010554817947599593,0.00024781131001456146,0.0008469824927833422,21.700000762939453,25604,13.199999809265137,-18.450000762939453,-61.04999923706055,-0.12087259441614151,0.013872075825929642,9.83607006072998,-0.0018624365329742432,0.001103437040001154,0.00452826451510191,30.08294105529785,,,,,,,,,,,,,,,,2779096485
-0.07815858649924966,0.004579361939779502,9.815837556415502,0.00018772174096178158,0.00012079184269614147,-0.0003399151599783462,21.5,25605,,,,-0.14723703265190125,0.013872075825929642,9.895477294921875,-0.0007971711456775665,0.0005708043463528156,-0.000265427865087986,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07244176024864071,0.004429342353646602,9.810302330067834,-0.00043910648050245193,0.0004462101519592948,-0.0010645746034143202,21.5,25606,,,,-0.16880793869495392,0.04028334096074104,9.817059516906738,-0.00026454031467437744,0.0019023856148123741,0.0007998375222086906,30.177059173583984,,,,,,,,,,,,,,,,2779096485
-0.07470204690891934,0.0060768288128733505,9.819820874933976,-0.0012252916025991619,0.0007108018623430525,-0.001515487720282301,21.5,25607,,,,-0.03698573634028435,0.042684365063905716,9.722006797790527,-0.0015961192548274994,-0.0004944605752825737,0.0010661538690328598,30.08294105529785,,,,,,,,,,,,,,,,2779096485
-0.07686962686420348,0.001952393004532784,9.816505104316994,-0.0003466881334090988,-0.001856751726957484,0.002474360328914324,21.5,25608,13.5,-18.0,-60.75,-0.12326936423778534,0.061892565339803696,9.817059516906738,-0.002661384642124176,0.0027013346552848816,0.0007998375222086906,30.271177291870117,,,,,,,,,,,,,,,,2779096485
-0.07333473515545846,0.0035282154850361912,9.815674172133125,-0.00026444971951261435,0.0004448585977153679,-0.00124626210963365,21.5,25609,,,,-0.09930168837308884,-0.0005340762436389923,9.769533157348633,0.001067042350769043,0.001103437040001154,-0.0005317442119121552,30.177059173583984,,,,,,,,,,,,,,,,2779096485
