MSC_CTRL,DATA_CNTR,X_GYRO_LOW,Y_GYRO_LOW,Z_GYRO_LOW,X_ACCL_LOW,Y_ACCL_LOW,Z_ACCL_LOW,LATITUDE,LONGITUDE,ALTITUDE
193,1086,0.07172139823774494,0.043749678018521955,0.4155594900483962,-0.5874992034912109,1.1104321815490723,10.190614734649659,,,
193,1087,0.07734991596469742,0.04183601701192644,0.4114667840325788,-0.5819326461791992,1.1177453582763672,10.183975517272948,,,
193,1088,0.07956057269605858,0.040557673057077505,0.41372992501112266,-0.5879471015930176,1.1220456436157227,10.182375032043456,,,
193,1089,0.08395900294711438,0.037432160570149614,0.40965361075181467,-0.5812810050964355,1.1369579475402831,10.177392226409912,,,
193,1090,0.09010200344925383,0.034339092043201604,0.40919297709386915,-0.5737618049621582,1.1386527526855468,10.165791213226319,,,
193,1091,0.08793099452862123,0.03072200662436416,0.4060440887104731,-0.571646915435791,1.1474899642944336,10.16019213180542,,,
193,1092,0.09535107398409183,0.030261592677208536,0.4037562469128187,-0.5815887878417969,1.170903247833252,10.141494582366944,,,
193,1093,0.09711038483180907,0.025317747034904515,0.4024092932703866,-0.5732830276489258,1.1800406158447265,10.134249145507813,,,
193,1094,0.10059307382623567,0.028012226899403084,0.4023877283234597,-0.5739222198486328,1.1986129661560059,10.099600576782226,,,
193,1095,0.1045338797913777,0.023500166222536336,0.39876800637514304,-0.5728680274963379,1.2154202293395995,10.083507311248779,,,
193,1096,0.10586924202516523,0.02224231529227556,0.40375042124793414,-0.5677917617797852,1.2190403495788573,10.052905713653564,,,
193,1097,0.1093679366177432,0.019957189918933072,0.39831348467189925,-0.5631182342529296,1.2361302360534667,10.037548053741455,,,
193,1098,0.11067786566312048,0.019506136983009074,0.397857784519873,-0.5672218795776367,1.2540866844177245,10.006765741729737,,,
193,1099,0.1137371187021272,0.01728905537551811,0.4005713326177766,-0.5639075981140137,1.2658945434570312,9.987219462585449,,,
193,1100,0.11286273633722693,0.017725034819672258,0.3992146318057548,-0.5632906120300293,1.2856073684692382,9.96965715408325,,,
193,1101,0.11677446724116802,0.014947357802719611,0.39377541156908513,-0.561805493927002,1.3008956809997558,9.951183385467528,,,
193,1102,0.1150351900227509,0.012277518836206999,0.39650723560996937,-0.5620183212280273,1.3043647323608398,9.922678546142578,,,
193,1103,0.11938927864165687,0.006839490364125149,0.39469767757038504,-0.5573936172485351,1.3197123733520508,9.889489076232909,,,
193,1104,0.11805344369677585,0.0076872344602218964,0.39424403471030095,-0.5660290672302246,1.3153385910034179,9.88547851715088,,,
193,1105,0.11759033329901653,0.0076480660184895565,0.39514857737454634,-0.5574682357788086,1.322256468963623,9.863072621154785,,,
193,1106,0.1228016135779863,0.007198111636515219,0.3996567964415407,-0.5521037391662598,1.3180844856262206,9.840312212371826,,,
193,1107,0.12149693761785921,0.006238561379954219,0.3924209811018926,-0.5407843772888183,1.3316060287475586,9.83293623046875,,,
193,1108,0.1210639808615423,0.0048889179448211376,0.3919744954872381,-0.5435621978759766,1.3448536964416504,9.79677248687744,,,
193,1109,0.1223779312801656,0.003100032693198562,0.392428943953552,-0.5434567749023438,1.3459889747619629,9.779397434997557,,,
193,1110,0.11931572213234888,0.005351029657171687,0.39378987253380426,-0.5418195411682128,1.3575009017944335,9.755987216949462,,,
193,1111,0.11716065888874314,0.004914597475632226,0.3901796048073574,-0.544699868774414,1.3738735008239746,9.735138104248046,,,
193,1112,0.12068005290089374,0.0036375717855228803,0.39243818512253453,-0.5480174026489257,1.383089412689209,9.720933966064452,,,
193,1113,0.11980684232687312,0.004050994255244056,0.38836517318297825,-0.5429399406433105,1.3970360496520995,9.6906971244812,,,
193,1114,0.11850793211050605,0.0008875983018097842,0.3856644082583071,-0.5481162460327148,1.3935676712036131,9.68296289138794,,,
193,1115,0.11675246287266124,0.004029149676402681,0.38611219882189574,-0.550066047668457,1.414682472229004,9.661106465911866,,,
193,1116,0.11369693825918063,0.004041599954498802,0.3879337077968718,-0.5579363212585449,1.4214843475341796,9.643188971710204,,,
193,1117,0.11238083068007437,0.006708735812504983,0.38521251642663973,-0.5576698852539063,1.431148606109619,9.622743718719482,,,
193,1118,0.11151535658902041,0.003602671059437392,0.3893010279637403,-0.5672004959106445,1.4350689575195312,9.605557044982909,,,
193,1119,0.11369065319900803,0.006683442440051955,0.3820389272241332,-0.5610203170776367,1.4477048355102538,9.596408162689208,,,
193,1120,0.10978705159429442,0.006743376880384189,0.3843185132224083,-0.5666038841247558,1.4515654472351074,9.58796879196167,,,
193,1121,0.10716749976706523,0.007181786459033033,0.3834206084871799,-0.5649744262695312,1.4569469161987305,9.57209900817871,,,
193,1122,0.10758909148343022,0.012557050882124441,0.3824948004816302,-0.5638009788513183,1.4559092475891113,9.56273049468994,,,
193,1123,0.10236249137028976,0.009381850467158392,0.3789022627501406,-0.5641028549194336,1.461845009613037,9.559941271972656,,,
193,1124,0.09842957501987709,0.011179976887763543,0.3798150811874734,-0.5713704231262207,1.4668015342712402,9.544982275390625,,,
193,1125,0.0975472830665393,0.014752188042233154,0.37799467076644705,-0.5631184959411621,1.4633018280029297,9.534540242004395,,,
193,1126,0.0949269123172749,0.015631523886760968,0.3761897599429649,-0.562385806274414,1.4680560676574708,9.523423277282715,,,
193,1127,0.09318283475099291,0.014755630177942082,0.3789152922657738,-0.5598425331115723,1.464270336151123,9.517153077697754,,,
193,1128,0.0905602668938292,0.016524288721085505,0.3762018040889948,-0.5550206657409668,1.4669954452514649,9.51433342437744,,,
193,1129,0.08837277300604902,0.018323833274971123,0.37710855051904224,-0.5640376197814941,1.4772367637634276,9.513971696472167,,,
193,1130,0.0870602140890953,0.02008664617952182,0.37348506019778316,-0.5684676651000976,1.4759137054443359,9.50164341430664,,,
193,1131,0.07748172246494818,0.021444605335158677,0.37079974160743445,-0.5643777770996093,1.4767720054626465,9.50742223815918,,,
193,1132,0.07616741917748045,0.023241360227802436,0.3712507346222339,-0.5696629447937012,1.4786334312438965,9.50358383255005,,,
193,1133,0.07311026337783216,0.02412761363326173,0.37035278328168647,-0.5768357070922852,1.4911066139221192,9.513927658081055,,,
193,1134,0.07179692548625959,0.025475685803351664,0.3708053409036263,-0.5703789985656738,1.490365438079834,9.50291241531372,,,
193,1135,0.06610192194269326,0.024524857399360674,0.37037318309563644,-0.5794152053833007,1.4914337242126465,9.510076878356934,,,
193,1136,0.06694955285444368,0.024473311916462192,0.3694623886607321,-0.5761002883911133,1.5015234878540038,9.498399153137207,,,
193,1137,0.06257841334665848,0.027582406015269748,0.36629754794240643,-0.5860506469726562,1.5024352096557616,9.504371551513671,,,
193,1138,0.05951900717588907,0.028928227814238566,0.3667561775716317,-0.5796408180236816,1.5141091590881348,9.513784963226318,,,
193,1139,0.05691030107219923,0.025778680298472707,0.36587083629884576,-0.5895990272521973,1.512293229675293,9.518254972076416,,,
193,1140,0.05428084228571494,0.029805333261353435,0.36496037475907767,-0.5953255134582519,1.5194879737854003,9.513261549377441,,,
193,1141,0.050789278306955656,0.029813296113012772,0.366330677666367,-0.5978620201110839,1.5191615364074706,9.522030572509765,,,
193,1142,0.045551759233345875,0.030241053047301302,0.3645364461188561,-0.5934029647827148,1.5239213088989256,9.54626346359253,,,
193,1143,0.04600428356577214,0.032988156974939835,0.3658859763696429,-0.594690209197998,1.5420605278015136,9.545479557800293,,,
193,1144,0.04469742381355118,0.032957064569213164,0.3622687711085564,-0.6015332069396973,1.528346531677246,9.54868209838867,,,
193,1145,0.04163715877333023,0.03432171491708884,0.3649910077695163,-0.6012450508117676,1.5441058082580565,9.573141499328614,,,
193,1146,0.04119536032219426,0.03654886993140303,0.363173793141798,-0.6036707511901855,1.5424312278747558,9.573286437225342,,,
193,1147,0.039875564264978236,0.03972578808527218,0.36769455569752657,-0.622577912902832,1.5545240653991699,9.539088682556152,,,
193,1148,0.039010815885321334,0.037001574027202874,0.3640852533669749,-0.5917006080627442,1.557139714050293,9.621777976989746,,,
193,1149,0.038990622466355804,0.04420190940322831,0.3667764442275272,-0.6359326110839844,1.565899690246582,9.60367087097168,,,
193,1150,0.03724674463715557,0.04287661391836128,0.3695035411574765,-0.6031884223937988,1.562909154510498,9.60193479385376,,,
193,1151,0.03770138618264845,0.046031534361626374,0.365871581983951,-0.628695174407959,1.5693993591308593,9.596536539459228,,,
193,1152,0.031590303666173596,0.04647803329208633,0.36634399347181745,-0.6345941131591797,1.5781624382019042,9.581003922271728,,,
193,1153,0.03246005213077712,0.04695363391535813,0.3695084280580768,-0.6187557693481445,1.5761557006835938,9.576643299102782,,,
193,1154,0.029831432240036215,0.050976638347545455,0.368145235790898,-0.6175670318603516,1.5636159370422362,9.58637054977417,,,
193,1155,0.02939412787323975,0.05143300428984416,0.36905062400878946,-0.6423302154541015,1.5664771987915038,9.577982320404052,,,
193,1156,0.0289520431322866,0.05323020526197051,0.369498587677849,-0.6389870735168457,1.5743999221801757,9.575348054504394,,,
193,1157,0.02545908099395502,0.05410861565801952,0.3676967062001068,-0.647393733215332,1.5829266220092773,9.58240343093872,,,
193,1158,0.025881797895880573,0.05863612266920873,0.3726594070229286,-0.6556088371276855,1.5684976936340331,9.6224516746521,,,
193,1159,0.026317018339124046,0.05907714214572585,0.3717508762749508,-0.663663451385498,1.5818636070251464,9.639787174224853,,,
193,1160,0.02369482332451295,0.06084623345254641,0.36903737478236637,-0.6777090438842773,1.5910864723205567,9.628290574645996,,,
193,1161,0.019776927202648332,0.05727745111798028,0.3717799313624436,-0.6875492691040039,1.5845957443237304,9.62337184524536,,,
193,1162,0.02110611090270688,0.059113214662690976,0.37131869183535,-0.6859719993591309,1.588174779510498,9.641063689422607,,,
193,1163,0.01766919498951602,0.05785749426130226,0.3717929009569523,-0.6933952346801757,1.5842617553710936,9.63332029724121,,,
193,1164,0.02072390733886416,0.057860523607042226,0.37178227494420285,-0.6985198753356934,1.5876381690979002,9.631571285247803,,,
193,1165,0.01897692692699398,0.058311270279440865,0.37223950641385584,-0.7011000839233398,1.5891998870849608,9.624158779144286,,,
193,1166,0.01635866007499075,0.058723121484118894,0.36817254650787673,-0.6979759376525879,1.5944199317932128,9.607097117614746,,,
193,1167,0.01545716673019348,0.060027158285584366,0.36862126917784693,-0.7051817100524902,1.5928665130615234,9.622712017059326,,,
193,1168,0.008905078053006957,0.061841609883671704,0.3718068159736479,-0.7077618064880371,1.5938379745483398,9.612621991729736,,,
193,1169,0.011530828387673307,0.05999686482818471,0.3654658826813911,-0.7106241897583008,1.6005247444152833,9.614006434631348,,,
193,1170,0.009340025522238699,0.062282722570826975,0.3708982852256701,-0.7161581481933593,1.612919906616211,9.609490480804443,,,
193,1171,0.007594962586353377,0.06269936746546714,0.3672810200434591,-0.7220470680236816,1.6116910186767577,9.614103707885741,,,
193,1172,0.008468665845175673,0.0622632016000367,0.3686377141975781,-0.7202585784912109,1.604990005493164,9.613018486785888,,,
193,1173,0.005411503387624661,0.06315743117296077,0.3686451976802413,-0.7237454620361328,1.6060940681457518,9.606200050354003,,,
193,1174,0.005848361674938534,0.06314267726052174,0.3668327967161933,-0.7327842483520508,1.619251976776123,9.59813141708374,,,
193,1175,0.004072379438797393,0.06531234128480384,0.3636596535931693,-0.7300619430541992,1.6241086860656737,9.598755057525635,,,
193,1176,0.0031739687029618867,0.06528236074883227,0.365471262266793,-0.7374582992553711,1.6250660911560058,9.596557175445556,,,
193,1177,-0.0011976368580140838,0.068402886466619,0.36366457378328326,-0.744862393951416,1.622182884979248,9.598491014099121,,,
193,1178,0.0005536845064329241,0.06575515839505677,0.3686478408676232,-0.7466440795898437,1.6188201164245606,9.607388189697266,,,
193,1179,-0.0016228637892670358,0.06438112040433856,0.36549110947481683,-0.7414196235656738,1.6073724899291992,9.605373788452148,,,
193,1180,-0.002934250915341129,0.06570659565257918,0.3632273426534168,-0.7600554145812988,1.608541114807129,9.633210911560058,,,
193,1181,-0.004679933036179894,0.06570501107173057,0.36323341466070214,-0.7647483818054199,1.6146980781555176,9.62092894821167,,,
193,1182,-0.005988597080039381,0.06570001098678395,0.3627852512545609,-0.7740609313964844,1.615433422088623,9.635813849639892,,,
193,1183,-0.006403857130912712,0.06709322373735073,0.36323708982300645,-0.769943790435791,1.6138401893615721,9.64990213470459,,,
193,1184,-0.00898818199482288,0.06440602761843353,0.35873072165296976,-0.7758239624023437,1.6314192459106445,9.635011177062989,,,
193,1185,-0.00896466628239748,0.06534800101180001,0.3587298827572264,-0.7854828002929687,1.6190561218261719,9.648474812316895,,,
193,1186,-0.010728917293936822,0.06305123762449387,0.35783606597427126,-0.7776063209533691,1.6188294624328612,9.661235665130615,,,
193,1187,-0.012914939785214739,0.06440998241265229,0.35964982515047517,-0.7824121879577637,1.613166902923584,9.673842420959472,,,
193,1188,-0.01292052576560118,0.06619985969178092,0.3591908226786973,-0.7793502487182616,1.6273324234008788,9.67169257736206,,,
193,1189,-0.012044325793256936,0.06486664796057363,0.36055065936290265,-0.7934966285705566,1.6343777061462401,9.67578190460205,,,
193,1190,-0.013359880766437003,0.06710776459690257,0.36054736370105367,-0.7988566390991211,1.6413432861328126,9.691883917999267,,,
193,1191,-0.019922242587528505,0.06435068713098169,0.3587663747220632,-0.8096956535339355,1.643776837158203,9.70233170852661,,,
193,1192,-0.01948720190765861,0.06479159342315248,0.3578578439740854,-0.8132241828918457,1.6577417922973632,9.718322018432616,,,
193,1193,-0.022596961796738688,0.06648611621945082,0.3569521295189603,-0.8249562644958496,1.6672111305236816,9.724067944335937,,,
193,1194,-0.020413955335395285,0.06604320589855973,0.35739882818650204,-0.8367651329040527,1.6781255859375,9.749420188140869,,,
193,1195,-0.02216465751488885,0.06741729049459702,0.36102195232311124,-0.8473870582580566,1.6848035331726074,9.768950616455077,,,
193,1196,-0.02435006747911605,0.06874926385589743,0.35966666964436994,-0.8454204711914062,1.6884556167602538,9.767334243011474,,,
193,1197,-0.02391940104133661,0.0705549536539984,0.36101703213299735,-0.8552939308166504,1.6997133697509765,9.781690646362305,,,
193,1198,-0.024362231467394985,0.07237507112730489,0.36418130692959133,-0.8742048309326171,1.7174211769104004,9.792394891357421,,,
193,1199,-0.025262646231950778,0.07363698337822804,0.3596501247560978,-0.8649854797363281,1.7219297660827637,9.797605515289307,,,
193,1200,-0.02351601203102231,0.07319407971523968,0.3600983414254609,-0.8830554634094238,1.7363279647827148,9.7938753364563,,,
193,1201,-0.024390321158992596,0.07321169652585055,0.3623649778029355,-0.8777088363647461,1.7464989639282227,9.800906188964843,,,
193,1202,-0.02352098548435803,0.07413242455162092,0.36507512371254647,-0.8843194175720215,1.7475752128601074,9.806575253295899,,,
193,1203,-0.02744781651167987,0.07368757678103681,0.3659957918171923,-0.8823524940490722,1.750631021118164,9.803617727661132,,,
193,1204,-0.02308849478123189,0.07504465709351393,0.3668813394849627,-0.8800487777709961,1.7589968574523924,9.805742449188232,,,
193,1205,-0.02177770686640306,0.07501963003716992,0.36370774362455344,-0.880998257446289,1.751991463470459,9.802879542541504,,,
193,1206,-0.023967730757218822,0.07729032107740418,0.36732923657499494,-0.8713427467346191,1.7506167030334472,9.798539443206787,,,
193,1207,-0.02088723900851872,0.07690831725064322,0.36958609249336627,-0.8695416961669922,1.7439073532104492,9.799230374908447,,,
193,1208,-0.02306984599569861,0.0769254080869388,0.37185728953420766,-0.8670220497131348,1.7354057006835937,9.79115004043579,,,
193,1209,-0.023504813438638524,0.07689434231282302,0.3682370416115757,-0.8595975059509277,1.7314877418518066,9.809975742340088,,,
193,1210,-0.022199325214378958,0.07823348623535847,0.36732233232986894,-0.8610906990051269,1.7388125450134277,9.807350112152099,,,
193,1211,-0.019579260728639927,0.07693623383676997,0.37275058034284747,-0.847757795715332,1.7234785491943359,9.785977249145507,,,
193,1212,-0.019117049147748498,0.07740358531856525,0.36958077282908885,-0.8529379516601562,1.7132813438415526,9.783842770385743,,,
193,1213,-0.02086402290171595,0.07742042315455727,0.37185044521020616,-0.8363278518676758,1.7117018684387206,9.785871228027343,,,
193,1214,-0.017373584108517224,0.07743154185210836,0.3727437426767487,-0.8266097229003906,1.709652027130127,9.75597166519165,,,
193,1215,-0.01603671053081107,0.07658023577805363,0.3727446414936166,-0.8162300460815429,1.7007843101501465,9.75380503616333,,,
193,1216,-0.013836113890467697,0.07929551493066572,0.3700136164010594,-0.8188556015014649,1.702689811706543,9.732275720977784,,,
193,1217,-0.014271580676112004,0.0788423181500642,0.3695639882563186,-0.8076588218688965,1.7061314979553222,9.738359336853026,,,
193,1218,-0.014267965434932221,0.0770789726132955,0.37319203924094446,-0.8038367156982421,1.7006148109436034,9.706521897888184,,,
193,1219,-0.016020984564574153,0.07975689427371649,0.37183051810734963,-0.7988702842712402,1.7068835899353028,9.695108776855468,,,
193,1220,-0.012956638229982656,0.07660128806647071,0.3695672905760703,-0.8050630615234374,1.7140834930419921,9.688183833312989,,,
193,1221,-0.009909635731990296,0.07845153920751143,0.3758884765288442,-0.7986086334228515,1.7097202529907225,9.67358189163208,,,
193,1222,-0.012960586366298698,0.07709919932177464,0.37545109226721507,-0.7990736534118652,1.7149373443603515,9.66395729751587,,,
193,1223,-0.009929629413874066,0.07659369139946125,0.37362883094923105,-0.7852260841369628,1.7172182189941405,9.652056352233886,,,
193,1224,-0.006024722860226307,0.07608577997426406,0.3713508162159991,-0.7911338455200195,1.713113564300537,9.653835047149657,,,
193,1225,-0.006027312784386408,0.07655344437748743,0.3736128453247879,-0.7826263236999511,1.7141450645446776,9.617420718383789,,,
193,1226,-0.007769446243072643,0.07562796926707399,0.3704530180072143,-0.7755499000549316,1.7174847297668456,9.611479984283447,,,
193,1227,-0.0055934838428125,0.07743930496668594,0.3722500325580643,-0.7648744033813476,1.7129247375488281,9.600729046630859,,,
193,1228,-0.006024583044269077,0.07562962708485257,0.37044694599992894,-0.7549917846679687,1.7154261405944824,9.573530405426025,,,
193,1229,-0.008208874480838442,0.07652488197479633,0.37045139347894934,-0.754305899810791,1.710157048034668,9.5562633934021,,,
193,1230,-0.008641971053112579,0.07560454676528675,0.36773972956751705,-0.7491980072021485,1.7136685676574706,9.547357245635986,,,
193,1231,-0.006018570958108223,0.07337153279657438,0.368643919362918,-0.7350046356201172,1.7220352264404297,9.538902547454834,,,
193,1232,-0.008639900445365042,0.07513693562528519,0.3654777004587283,-0.7327987159729004,1.7032538246154785,9.545023921203613,,,
193,1233,-0.00951757847211428,0.07691056762176433,0.36321084437046375,-0.7179649559020996,1.70940708694458,9.554384172821045,,,
193,1234,-0.011700019011726041,0.07691982210655236,0.3645765999301918,-0.7157016143798828,1.7065027587890624,9.556143764495848,,,
193,1235,-0.01126055082654389,0.07600434050812944,0.3623146174267221,-0.7132011459350586,1.7120707740783692,9.530022792816162,,,
193,1236,-0.011697382482246863,0.07599932710737736,0.36186341801693817,-0.6783332824707031,1.699392876434326,9.547091519927978,,,
193,1237,-0.011730911680370961,0.07907521824529436,0.35958652181136397,-0.6824971908569336,1.7135450508117676,9.554326526641846,,,
193,1238,-0.013474536509267639,0.07860983750270574,0.3577832821214659,-0.6835630470275879,1.7159957611083985,9.55033260345459,,,
193,1239,-0.013504204123811122,0.07991070514247402,0.35777626469199353,-0.6598051574707031,1.7123565376281737,9.525594691467285,,,
193,1240,-0.012197677266726423,0.08080513445247986,0.3573158507448379,-0.6616029930114746,1.7206079040527342,9.520449676513671,,,
193,1241,-0.020927692425477023,0.0820923334179533,0.35145613734575293,-0.6437851646423339,1.725545587158203,9.52355569152832,,,
193,1242,-0.01700197326791029,0.08255609629017971,0.3527990629570363,-0.642589436340332,1.7238828575134277,9.519976805877684,,,
193,1243,-0.019626478574767032,0.08521069531735434,0.3487242733574524,-0.6497002906799316,1.734769499206543,9.50475970993042,,,
193,1244,-0.02268374090085892,0.08566702131223669,0.35009148699787723,-0.6243457664489745,1.731175659942627,9.507051313781737,,,
193,1245,-0.022682595741590185,0.08606244747089166,0.34375183868084636,-0.6252698623657227,1.7357482131958006,9.502030264282226,,,
193,1246,-0.025305875994345486,0.08742804324095431,0.3464725573399849,-0.6181535499572753,1.7314308059692383,9.511643979644775,,,
193,1247,-0.02616101702036993,0.09015111213975488,0.3451103038370903,-0.6054792037963866,1.7336821846008301,9.507163802337645,,,
193,1248,-0.02875582142316956,0.09149702714936185,0.3401370702121573,-0.5985951957702637,1.7258958381652831,9.500260055541991,,,
