MSC_CTRL,DATA_CNTR,X_GYRO_OUT,Y_GYRO_OUT,Z_GYRO_OUT,X_ACCL_OUT,Y_ACCL_OUT,Z_ACCL_OUT,LATITUDE,LONGITUDE,ALTITUDE
193,1122,65535,15,65534,19,57,4011
193,1123,65529,11,65532,20,57,4014
193,1124,65527,11,65530,20,56,4010
193,1125,65534,15,65531,20,54,4012
193,1126,65535,19,65534,20,54,4011
193,1127,65529,20,65531,17,59,4013
193,1128,65531,18,65525,19,58,4019
193,1129,65529,19,65532,20,56,4012
193,1130,65530,18,65526,18,58,4009
193,1131,65530,13,65532,20,54,4010
193,1132,65529,18,65529,23,57,4012
193,1133,65528,18,65535,20,58,4014
193,1134,65525,18,65525,19,58,4013
193,1135,65532,16,65527,20,54,4012
193,1136,65530,17,65528,22,58,4012
193,1137,65535,13,65533,19,55,4015
193,1138,65534,13,65527,20,60,4011
193,1139,65530,17,0,17,58,4012
193,1140,65534,14,65530,22,54,4014
193,1141,65527,15,65533,21,55,4009
193,1142,65530,13,65525,21,56,4013
193,1143,65534,15,65531,23,55,4012
193,1144,65532,12,65529,22,53,4009
193,1145,65529,18,65527,20,57,4008
193,1146,65530,17,65533,21,55,4011
193,1147,65530,25,65533,21,53,4011
193,1148,65530,20,65528,20,55,4011
193,1149,65532,10,1,22,53,4010
193,1150,65529,19,65535,21,56,4012
193,1151,65530,16,65529,18,54,4015
193,1152,65532,18,4,20,54,4011
193,1153,65532,18,65534,20,56,4011
193,1154,65532,15,65526,21,57,4009
193,1155,0,19,65526,20,55,4013
193,1156,65529,20,65531,17,54,4009
193,1157,65527,14,65534,21,51,4016
193,1158,65533,16,65531,22,51,4013
193,1159,65534,16,65533,23,56,4015
193,1160,65525,20,65528,18,57,4016
193,1161,65529,14,65532,22,56,4012
193,1162,65531,13,65531,21,55,4014
193,1163,65533,18,65530,16,54,4010
193,1164,65530,21,65533,20,57,4015
193,1165,65529,15,65531,22,58,4011
193,1166,65531,22,65532,23,56,4011
193,1167,65534,18,65530,19,54,4012
193,1168,0,15,0,22,54,4012
193,1169,65533,22,65531,18,53,4014
193,1170,65524,15,0,20,53,4011
193,1171,65524,16,7,21,54,4012
193,1172,65530,20,65528,20,56,4010
193,1173,65534,15,65534,21,51,4011
193,1174,65531,16,65532,20,58,4012
193,1175,65532,12,1,19,56,4013
193,1176,65526,18,65530,21,53,4012
193,1177,65529,21,65534,22,54,4009
193,1178,65528,16,65530,21,58,4012
193,1179,65532,21,65530,19,53,4008
193,1180,1,19,65528,21,58,4011
193,1181,65528,18,65533,20,57,4009
193,1182,65531,18,65526,20,55,4012
193,1183,65531,17,3,24,54,4013
193,1184,65526,18,65534,19,57,4007
193,1185,65535,15,65533,22,54,4007
193,1186,65527,17,65533,21,55,4007
193,1187,65533,21,1,21,56,4007
193,1188,65527,11,1,18,60,4006
193,1189,65525,14,65531,23,58,4012
193,1190,65534,20,65526,21,54,4007
193,1191,65529,19,65529,21,60,4014
193,1192,65527,21,65527,22,55,4012
193,1193,65528,18,65528,25,56,4009
193,1194,65527,17,65530,24,55,4012
193,1195,65527,13,65535,19,56,4010
193,1196,65528,21,65535,23,57,4013
193,1197,65528,22,65531,20,60,4011
193,1198,65528,13,65531,22,58,4014
193,1199,65533,18,65533,21,60,4017
193,1200,65531,22,65528,21,60,4009
193,1201,65527,23,65531,18,61,4012
193,1202,65529,25,65530,18,59,4013
193,1203,0,15,65526,23,59,4014
193,1204,65530,19,65529,24,54,4014
193,1205,65532,19,65533,22,60,4015
193,1206,65533,17,65535,21,57,4016
193,1207,65535,18,65527,21,58,4014
193,1208,65521,20,65534,19,59,4014
193,1209,65533,19,65534,22,56,4018
193,1210,65532,17,65524,22,61,4014
193,1211,65528,19,65528,20,56,4015
193,1212,65528,20,0,20,56,4015
193,1213,1,15,65533,24,58,4011
193,1214,2,11,65530,20,55,4016
193,1215,65533,15,65530,22,56,4017
193,1216,65535,11,0,22,57,4012
193,1217,65535,14,65527,24,55,4014
193,1218,65523,19,0,20,59,4012
193,1219,65527,21,65534,22,58,4016
193,1220,65530,18,65528,21,57,4013
193,1221,65528,19,65527,21,58,4014
193,1222,65524,16,3,23,57,4014
193,1223,65531,14,65524,21,57,4016
193,1224,65534,16,65529,22,57,4012
193,1225,65531,18,7,19,55,4011
193,1226,65531,18,65535,20,57,4011
193,1227,65527,22,65533,19,59,4012
193,1228,65532,23,4,21,54,4007
193,1229,65527,15,65532,20,53,4012
193,1230,65534,21,65525,23,57,4010
193,1231,65528,16,65524,19,57,4008
193,1232,65531,19,65520,21,56,4010
193,1233,65531,18,3,19,53,4010
193,1234,65529,19,65530,19,55,4018
193,1235,65529,19,65532,21,53,4011
193,1236,65535,22,65530,18,55,4013
193,1237,65534,20,65527,22,55,4016
193,1238,65525,11,65530,22,60,4015
193,1239,65532,20,0,21,56,4010
193,1240,65530,10,65531,22,58,4013
193,1241,65533,17,65530,21,55,4012
193,1242,65526,17,65530,25,55,4013
193,1243,65526,15,65525,23,55,4012
193,1244,65532,15,65531,20,57,4008
193,1245,65524,20,65532,23,54,4016
193,1246,65527,20,65535,20,53,4015
193,1247,1,16,65531,19,51,4016
193,1248,65534,16,65530,20,53,4013
193,1249,65525,15,65529,21,58,4015
193,1250,4,14,0,19,57,4010
193,1251,1,16,3,22,55,4010
193,1252,65527,17,65531,22,54,4006
193,1253,65526,13,0,21,56,4010
193,1254,65531,17,65531,21,55,4007
193,1255,65533,14,65529,20,55,4010
193,1256,65530,19,65531,20,55,4016
193,1257,65530,15,65531,21,58,4014
193,1258,65529,20,65531,22,51,4010
193,1259,65533,23,65529,19,54,4016
193,1260,0,14,65529,22,55,4010
193,1261,65527,23,65530,21,57,4009
193,1262,65532,21,65531,22,57,4010
193,1263,65530,12,65529,21,54,4011
193,1264,65531,14,65527,21,55,4013
193,1265,65532,18,65530,22,56,4012
193,1266,65534,14,5,21,56,4011
193,1267,65531,18,1,21,54,4007
193,1268,65530,18,1,19,54,4011
193,1269,65534,15,65532,23,55,4011
193,1270,65532,17,65533,19,55,4010
193,1271,65533,24,65531,20,58,4012
193,1272,65527,10,65533,23,55,4010
193,1273,65527,10,65531,20,56,4017
193,1274,65531,16,65531,18,54,4013
193,1275,65525,16,65534,23,58,4009
193,1276,65532,18,65530,19,55,4013
193,1277,65534,17,65530,22,55,4011
193,1278,65530,17,65532,22,56,4012
193,1279,65527,19,65534,20,53,4011
193,1280,65527,21,65530,18,55,4010
193,1281,65533,18,65528,20,56,4008
193,1282,65531,13,3,24,52,4010
193,1283,1,17,65529,21,56,4012
193,1284,1,20,65533,21,56,4010
193,1285,65530,17,65530,20,53,4013
193,1286,65533,20,65530,20,55,4010
193,1287,65530,20,65527,20,58,4009
193,1288,65533,20,65528,21,54,4010
193,1289,65530,15,4,19,55,4008
193,1290,65528,15,10,18,57,4006
193,1291,65525,12,65525,22,54,4011
193,1292,65525,12,65522,24,58,4012
193,1293,65532,16,65530,21,54,4012
193,1294,65532,22,65533,19,57,4011
193,1295,65530,15,65530,18,60,4009
193,1296,65530,13,65531,23,58,4011
193,1297,65527,15,65535,23,57,4011
193,1298,65531,16,65535,20,60,4010
193,1299,65533,12,65528,20,58,4010
193,1300,65531,14,65529,21,60,4013
193,1301,65531,21,65528,19,59,4013
193,1302,65526,14,65527,22,58,4016
193,1303,65523,13,65526,22,53,4011
193,1304,65532,14,65530,21,56,4014
193,1305,65524,18,65533,18,56,4011
193,1306,65528,19,0,19,58,4012
193,1307,65531,19,65522,19,59,4014
193,1308,65535,21,65528,23,60,4015
193,1309,65526,21,65534,18,60,4012
193,1310,65529,14,65535,21,55,4017
193,1311,4,18,1,20,58,4013
193,1312,0,17,65528,21,57,4015
193,1313,65533,20,65531,23,57,4015
193,1314,65527,21,65535,20,57,4014
193,1315,65524,11,65533,21,57,4012
193,1316,65524,15,0,22,57,4012
193,1317,65533,21,65535,21,58,4015
193,1318,65532,15,65530,20,58,4011
193,1319,65528,16,65535,22,56,4007
193,1320,65531,16,65527,18,58,4013
193,1321,65533,16,65527,18,57,4011
193,1322,65530,17,65532,19,57,4013
193,1323,65533,13,65532,22,56,4011
193,1324,65529,13,65532,24,57,4011
193,1325,65525,15,65526,21,56,4012
193,1326,65528,14,65527,23,57,4013
193,1327,65528,15,65533,18,56,4011
193,1328,65526,16,65533,18,56,4010
193,1329,65525,16,65530,24,56,4011
193,1330,65533,11,65531,20,56,4011
193,1331,65534,15,65533,22,57,4015
193,1332,65531,17,65532,24,55,4013
193,1333,65534,16,65531,18,58,4011
193,1334,65534,13,65528,19,54,4010
193,1335,65528,13,65531,22,57,4009
193,1336,65530,19,65534,18,59,4010
193,1337,65532,19,65533,18,58,4011
193,1338,65526,22,65530,19,55,4011
193,1339,65533,14,65522,19,57,4007
193,1340,65525,19,65532,24,56,4010
193,1341,65531,17,65528,20,58,4015
193,1342,65534,19,65530,20,59,4015
193,1343,65530,15,65531,19,58,4012
193,1344,1,14,65528,20,61,4011
193,1345,65533,10,65529,20,55,4012
193,1346,65530,20,1,22,58,4014
193,1347,65529,22,3,19,56,4011
193,1348,65533,17,65535,24,54,4015
193,1349,65530,18,65530,20,55,4013
193,1350,65528,15,65529,19,57,4016
193,1351,65535,13,65534,20,54,4010
193,1352,65527,16,0,20,57,4014
193,1353,65525,17,65532,18,59,4011
193,1354,65531,20,65530,23,54,4012
193,1355,1,17,65531,21,54,4013
193,1356,2,22,65532,22,55,4014
193,1357,65532,15,65535,18,54,4013
193,1358,65530,12,65534,21,58,4018
193,1359,65528,12,65529,20,56,4013
193,1360,65523,19,65535,20,54,4008
193,1361,65522,18,1,21,55,4010
193,1362,65528,12,65527,21,57,4008
193,1363,65526,12,65533,20,55,4010
193,1364,65529,16,65534,20,54,4009
193,1365,65530,16,65531,19,56,4016
193,1366,65522,10,65534,20,56,4006
193,1367,65529,20,65532,19,55,4010
193,1368,65529,18,65534,19,54,4009
193,1369,65533,19,65530,22,56,4011
193,1370,65527,17,65532,22,55,4015
193,1371,65529,16,65530,22,56,4010
193,1372,65528,19,65531,20,56,4015
193,1373,65530,19,2,23,53,4009
193,1374,65528,16,1,20,52,4015
193,1375,65530,18,65526,18,54,4008
193,1376,3,17,0,21,59,4013
193,1377,65533,16,65531,21,58,4009
193,1378,65531,22,65529,21,56,4011
193,1379,65530,23,1,19,55,4015
193,1380,65532,15,65533,21,55,4014
193,1381,65529,22,65529,20,53,4012
193,1382,65529,15,1,18,59,4015
193,1383,65526,13,65531,17,55,4011
193,1384,1,19,2,21,55,4014
,,,,,,,,49.22390516666666,16.588354,252.1
193,1385,65530,16,65530,20,58,4012
193,1386,65532,13,65529,18,56,4011
193,1387,65527,16,65532,20,56,4012
193,1388,65535,11,65524,18,54,4008
193,1389,65533,13,65532,17,57,4018
193,1390,65528,18,0,21,58,4013
193,1391,65529,18,0,18,56,4010
193,1392,65529,17,65533,18,58,4012
193,1393,65523,11,65533,19,56,4011
193,1394,65530,15,0,19,55,4011
193,1395,65532,14,65533,19,53,4011
193,1396,65535,16,65528,16,58,4012
193,1397,65530,18,65535,23,54,4013
193,1398,65529,19,65534,20,59,4014
193,1399,65525,16,0,18,56,4013
193,1400,65526,13,65527,21,58,4013
193,1401,0,18,65533,18,56,4011
193,1402,0,18,65530,17,55,4015
193,1403,65528,12,0,19,55,4013
193,1404,65528,15,65526,16,59,4013
193,1405,65534,18,1,22,57,4016
193,1406,65527,17,65530,21,59,4014
193,1407,65533,14,65529,20,59,4018
193,1408,65535,18,65532,21,58,4010
193,1409,65530,17,65531,20,59,4010
193,1410,65530,18,65532,23,59,4015
193,1411,65528,16,65533,21,57,4010
193,1412,65527,19,65530,21,56,4010
193,1413,65531,19,7,19,56,4011
193,1414,65531,13,65529,20,57,4013
193,1415,65529,15,65527,20,58,4015
193,1416,65532,19,65532,22,57,4010
193,1417,65533,20,0,23,58,4009
193,1418,65525,16,0,21,58,4014
193,1419,65530,17,65530,23,57,4016
193,1420,65528,15,65534,21,60,4013
193,1421,65529,21,65533,23,58,4011
193,1422,65533,20,65531,20,59,4010
193,1423,65532,13,65526,21,56,4012
193,1424,65528,11,65531,22,58,4012
193,1425,0,17,65533,23,60,4017
193,1426,2,23,65531,22,58,4010
193,1427,65534,17,65530,21,60,4011
193,1428,65526,13,0,24,56,4014
193,1429,65533,14,65529,18,61,4018
193,1430,65532,19,65534,24,57,4013
193,1431,1,18,65531,20,60,4014
193,1432,65530,14,65535,21,55,4011
193,1433,65528,15,65532,20,57,4010
193,1434,65533,25,65530,20,59,4016
193,1435,1,21,65526,21,55,4013
193,1436,65535,18,65531,22,60,4013
193,1437,65531,12,65530,18,59,4010
193,1438,65531,19,65529,23,57,4012
193,1439,65529,21,65533,20,55,4011
193,1440,65525,16,65532,21,56,4011
193,1441,65527,19,65528,23,54,4008
193,1442,65535,19,65527,19,57,4012
193,1443,65528,20,65533,24,57,4010
193,1444,65527,20,2,21,58,4016
193,1445,65527,19,65528,20,56,4011
193,1446,65526,18,65535,20,54,4012
193,1447,65532,23,65535,20,55,4009
193,1448,65533,17,65533,18,56,4013
193,1449,65528,16,65535,21,55,4017
193,1450,65530,15,2,20,57,4009
193,1451,65529,15,65533,21,57,4011
193,1452,65529,17,0,22,56,4010
193,1453,65531,15,65535,23,56,4009
193,1454,65526,18,2,18,54,4013
193,1455,65527,24,65522,21,58,4011
193,1456,65534,20,65530,22,53,4015
193,1457,65532,15,0,23,56,4011
193,1458,65528,18,65535,19,54,4014
193,1459,65529,11,65534,20,56,4008
193,1460,65525,20,65526,21,55,4008
193,1461,65528,23,65527,23,58,4011
193,1462,65533,18,65525,21,52,4008
193,1463,65533,20,65529,20,57,4010
193,1464,65527,14,65532,19,55,4010
193,1465,65530,12,65535,18,59,4014
193,1466,65531,13,65529,19,51,4011
193,1467,65525,18,65527,20,53,4011
193,1468,65533,18,65535,20,57,4012
193,1469,65532,15,65531,19,54,4012
193,1470,65533,17,65535,20,55,4012
193,1471,65527,12,65532,23,54,4011
193,1472,65529,16,65528,20,55,4015
193,1473,65530,16,65534,21,54,4015
193,1474,0,14,2,23,51,4010
193,1475,65528,11,2,20,58,4006
193,1476,65532,19,1,25,54,4011
193,1477,65522,16,65525,20,55,4013
193,1478,65530,18,65529,19,54,4013
193,1479,1,20,65531,20,57,4012
193,1480,65531,15,65526,24,58,4012
193,1481,65531,22,65524,18,55,4013
193,1482,65528,20,0,19,55,4017
193,1483,1,19,65529,19,56,4016
193,1484,65526,14,65531,21,55,4014
193,1485,65524,18,1,19,54,4010
193,1486,65531,18,65528,19,51,4013
193,1487,65531,16,65527,19,58,4017
193,1488,65533,18,65535,20,55,4015
193,1489,65528,22,0,22,54,4013
193,1490,65531,17,0,19,54,4010
193,1491,65530,21,65517,19,56,4014
193,1492,65525,22,65517,19,56,4010
193,1493,65534,20,65533,17,59,4012
193,1494,65526,19,65535,19,56,4015
193,1495,65527,17,65519,19,55,4008
193,1496,65529,18,65522,18,59,4011
193,1497,65531,13,65530,18,58,4017
193,1498,65525,25,65530,19,58,4013
193,1499,65529,22,65534,21,58,4012
193,1500,65527,15,65534,21,57,4013
193,1501,65529,15,1,16,59,4011
193,1502,65535,16,65535,19,57,4012
193,1503,65527,13,65535,18,57,4011
193,1504,65531,17,65529,16,58,4014
193,1505,65535,15,65535,19,56,4011
193,1506,65532,19,65529,20,56,4010
193,1507,65530,18,2,19,57,4011
193,1508,65520,16,65523,21,55,4012
193,1509,65521,15,65528,20,58,4009
193,1510,65528,18,65534,18,59,4011
193,1511,65531,22,65532,21,57,4014
193,1512,65533,20,0,22,55,4013
193,1513,65532,17,65532,17,58,4013
193,1514,65532,19,65530,20,58,4013
193,1515,65525,17,65529,19,57,4008
193,1516,65526,17,65530,21,60,4013
193,1517,65528,16,65532,18,57,4011
193,1518,65526,16,65533,17,57,4011
193,1519,65529,18,65527,20,56,4007
193,1520,65526,17,65530,22,57,4010
193,1521,65523,19,65526,19,59,4015
193,1522,65526,17,65531,18,58,4013
193,1523,65527,20,0,17,57,4014
193,1524,65528,14,65531,17,54,4011
193,1525,65535,14,65530,23,57,4013
193,1526,65528,18,65529,22,59,4013
193,1527,65525,19,65532,19,61,4016
193,1528,65531,18,65534,18,60,4011
193,1529,65532,15,0,19,59,4014
193,1530,65527,22,3,18,57,4010
193,1531,65528,19,1,18,58,4012
193,1532,65534,20,65521,21,58,4014
193,1533,65531,17,0,18,59,4011
193,1534,65528,12,65534,19,57,4015
193,1535,65527,18,2,19,57,4018
193,1536,65526,18,65534,22,58,4014
193,1537,65526,16,65524,20,57,4014
193,1538,65528,21,65535,20,59,4013
193,1539,65532,23,65526,23,61,4014
193,1540,65530,23,65532,23,59,4011
193,1541,65527,16,65528,20,55,4012
193,1542,65529,17,1,21,58,4012
193,1543,65525,17,65532,23,60,4012
193,1544,65532,14,65527,23,58,4010
193,1545,65535,13,65522,24,57,4008
193,1546,65528,17,65532,19,59,4010
193,1547,65532,16,65533,23,55,4012
193,1548,65532,16,65534,23,56,4009
193,1549,65527,14,65533,20,58,4010
193,1550,65527,22,65531,21,57,4010
193,1551,65533,15,65532,23,60,4005
193,1552,65530,17,65531,22,56,4008
193,1553,65531,21,5,20,58,4008
193,1554,65528,17,65531,20,58,4012
193,1555,65529,21,65529,22,57,4014
193,1556,65528,18,65534,23,57,4013
193,1557,65527,16,65532,22,55,4010
193,1558,65523,17,65531,21,53,4014
193,1559,65528,19,65530,23,57,4010
193,1560,65533,20,65532,22,58,4013
193,1561,65527,21,0,25,54,4009
193,1562,65530,20,65529,17,55,4017
193,1563,65527,18,65530,19,56,4014
193,1564,65529,17,65527,17,57,4011
193,1565,65531,17,65531,22,56,4013
193,1566,2,20,2,20,54,4011
193,1567,65535,22,4,21,55,4016
193,1568,65530,17,65532,22,55,4013
193,1569,65527,21,65530,20,57,4019
193,1570,65530,17,65534,23,57,4013
193,1571,65530,16,65532,23,54,4013
193,1572,65527,23,65532,20,54,4019
193,1573,65530,20,65535,21,56,4013
193,1574,65529,16,65534,22,54,4014
193,1575,65523,21,65534,24,52,4017
193,1576,65531,15,65535,22,54,4015
193,1577,65532,17,65531,21,54,4017
193,1578,65525,13,65527,21,55,4014
193,1579,65525,13,65530,19,53,4016
193,1580,65532,13,65530,17,56,4012
193,1581,65525,15,65532,20,53,4010
193,1582,65531,15,65533,17,56,4017
193,1583,3,17,65532,23,55,4015
193,1584,2,17,65528,20,54,4013
193,1585,65525,13,65530,20,53,4012
193,1586,65529,15,65534,21,55,4009
193,1587,65528,13,65531,20,54,4006
193,1588,65535,19,65529,22,57,4011
193,1589,65527,18,65529,22,53,4014
193,1590,65532,11,65530,20,56,4009
193,1591,65531,19,65529,20,55,4011
193,1592,65533,20,65535,22,55,4012
193,1593,65529,21,65525,20,55,4014
193,1594,65528,17,1,20,53,4009
193,1595,65529,17,65532,21,55,4005
193,1596,65531,20,65532,19,55,4014
193,1597,65531,21,65531,22,58,4013
193,1598,65526,17,65530,19,53,4012
193,1599,65531,19,65532,18,54,4010
193,1600,65530,19,65526,17,54,4014
193,1601,65525,23,65530,21,54,4011
193,1602,65525,18,65535,18,59,4013
193,1603,65534,15,65533,18,53,4011
193,1604,65529,23,65533,18,55,4009
193,1605,65526,14,65525,20,55,4010
193,1606,65528,14,65532,20,55,4009
193,1607,65527,18,65533,15,56,4010
193,1608,65529,17,65534,19,55,4013
193,1609,65531,18,65528,14,57,4012
193,1610,65530,18,0,18,54,4011
193,1611,65533,17,2,20,54,4015
193,1612,65530,15,65531,19,55,4013
193,1613,65530,16,65535,20,61,4015
193,1614,65527,17,0,22,56,4014
193,1615,65530,13,65533,21,56,4014
193,1616,65531,17,65527,19,56,4013
193,1617,65532,14,65535,21,56,4014
193,1618,65528,22,0,22,60,4010
193,1619,65529,19,65530,22,60,4011
193,1620,65533,19,65528,22,57,4017
193,1621,65528,15,65534,22,55,4009
193,1622,65532,18,65532,23,59,4010
193,1623,65531,15,65521,24,58,4012
193,1624,65531,17,65526,20,58,4010
193,1625,65532,20,65529,22,59,4014
193,1626,65534,14,65528,23,59,4014
193,1627,65524,16,1,16,62,4013
193,1628,65528,18,0,21,57,4013
193,1629,65528,16,65529,20,59,4013
193,1630,65529,15,65528,20,58,4011
193,1631,65526,19,65528,24,61,4008
193,1632,65524,12,65530,22,64,4013
193,1633,65528,10,65529,24,61,4013
193,1634,65531,13,65532,20,60,4015
193,1635,65531,16,65530,18,58,4012
193,1636,65532,16,65530,21,57,4012
193,1637,65532,11,65534,22,62,4014
193,1638,65529,15,4,22,58,4013
193,1639,65524,16,65527,23,61,4010
193,1640,65530,22,65526,22,56,4010
193,1641,65528,16,65535,22,61,4015
193,1642,65524,14,65529,21,58,4018
193,1643,65525,17,65532,20,61,4018
193,1644,65533,23,65531,20,59,4011
193,1645,65527,18,65533,22,61,4008
193,1646,65531,17,65535,22,59,4012
193,1647,65532,14,3,21,61,4010
193,1648,65526,19,65528,24,57,4014
193,1649,65522,19,65533,22,55,4013
193,1650,65528,16,0,25,54,4008
193,1651,0,15,65528,22,58,4008
193,1652,65534,20,65526,24,59,4014
193,1653,65531,20,3,24,59,4014
193,1654,65526,15,65532,22,58,4014
193,1655,65530,13,65531,24,60,4011
193,1656,65528,20,65527,21,59,4009
193,1657,65531,19,65534,23,57,4007
193,1658,65529,18,65531,17,59,4013
193,1659,65529,15,65526,21,61,4012
193,1660,2,17,65532,24,57,4010
193,1661,65529,20,65533,23,58,4009
193,1662,65530,20,65525,21,52,4011
193,1663,65531,15,4,22,54,4010
193,1664,65531,15,65531,21,55,4012
193,1665,1,13,65525,21,56,4012
193,1666,65529,22,65535,22,55,4012
193,1667,65525,22,65531,27,55,4010
193,1668,65530,19,65526,20,54,4011
193,1669,0,12,65532,23,61,4014
193,1670,65529,21,65532,19,54,4010
193,1671,65527,11,65532,22,58,4011
193,1672,65527,17,0,23,55,4008
193,1673,65524,15,65532,21,55,4008
193,1674,65534,15,65534,21,52,4016
193,1675,65527,17,65531,23,53,4015
193,1676,65531,17,65531,23,57,4009
193,1677,65533,14,65530,23,58,4011
193,1678,65531,16,65527,24,52,4011
193,1679,65528,20,65528,22,52,4012
193,1680,65529,14,65531,21,55,4010
193,1681,65529,12,65529,22,55,4006
193,1682,65535,18,2,25,56,4007
193,1683,65531,17,65530,21,53,4011
193,1684,65528,17,0,21,54,4011
193,1685,65526,19,65530,25,53,4011
193,1686,65526,15,65531,24,55,4011
193,1687,65533,17,65532,20,56,4011
193,1688,65529,18,65531,21,53,4012
193,1689,65530,19,65527,21,52,4018
193,1690,65530,19,65526,19,55,4011
193,1691,65534,16,65531,17,56,4012
193,1692,65531,14,65534,20,58,4014
193,1693,65530,18,2,21,54,4008
193,1694,65531,17,7,21,54,4011
193,1695,65528,15,65534,21,54,4008
193,1696,65528,16,2,19,55,4013
193,1697,65535,20,65530,21,57,4010
193,1698,65534,16,65534,19,55,4008
193,1699,65528,16,65535,20,53,4009
193,1700,65524,19,65529,21,50,4013
193,1701,65529,19,65535,20,55,4018
193,1702,65528,15,65528,19,54,4013
193,1703,65528,16,65530,19,54,4013
193,1704,65527,17,65533,17,51,4011
193,1705,65534,22,65531,17,53,4011
193,1706,65527,17,0,18,56,4012
193,1707,65528,15,2,14,52,4010
193,1708,1,22,65530,17,55,4016
193,1709,65529,16,65534,16,59,4015
193,1710,65532,23,1,18,52,4011
193,1711,65526,16,65526,17,54,4012
193,1712,65527,15,65526,20,53,4017
193,1713,65529,14,0,19,54,4018
193,1714,65528,14,65529,16,54,4010
193,1715,1,17,65529,17,57,4007
193,1716,65535,21,65535,17,57,4011
193,1717,65532,19,5,17,58,4012
193,1718,65529,13,65530,15,56,4013
193,1719,65534,19,65534,18,54,4010
193,1720,65532,13,65529,18,54,4014
193,1721,65527,16,65532,18,56,4010
193,1722,65529,19,65528,21,58,4012
193,1723,65531,19,65531,17,57,4008
193,1724,65535,12,65529,19,54,4011
193,1725,65534,16,65533,15,55,4009
193,1726,65528,14,65528,16,57,4011
