accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temp,dataCNT,pad,magX,magY,magZ,pad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-17.700000762939453,31.649999618530273,-67.05000305175781,2779096485
-0.112415470123291,1.9202708290100097,9.687772422027587,-0.01788557004726822,0.013315399226823272,-0.049825067176076966,19.200000762939453,1485,0,-17.700000762939453,31.649999618530273,-67.05000305175781,2779096485
-0.10908148727416991,1.909566098022461,9.696834685516357,-0.018119801721433716,0.016102650288740084,-0.04902370203587113,19.100000381469727,1486,0,-16.799999237060547,32.25,-67.19999694824219,2779096485
-0.1036549705505371,1.8986280532836914,9.709306858825684,-0.01695558088519821,0.018608405225370026,-0.04985584666016403,18.899999618530273,1487,0,-16.799999237060547,32.25,-67.19999694824219,2779096485
-0.1087535545349121,1.8854216201782226,9.716282158660889,-0.017057972770505372,0.024075229089169006,-0.05068952260207321,18.899999618530273,1488,0,-16.799999237060547,32.25,-67.19999694824219,2779096485
-0.11506207275390624,1.8689153358459472,9.726479401397706,-0.01698384368207245,0.028573341428914337,-0.04934750913268585,18.899999618530273,1489,0,-16.799999237060547,32.25,-67.19999694824219,2779096485
-0.12502839431762694,1.8641984054565428,9.741481838226319,-0.017176210464189604,0.03502486909900299,-0.05045595006027298,18.899999618530273,1490,0,-18.149999618530273,31.950000762939453,-67.3499984741211,2779096485
-0.13187135467529296,1.8534519912719727,9.768355387878417,-0.01719949314985962,0.04328108786938156,-0.050394324513072054,18.899999618530273,1491,0,-18.149999618530273,31.950000762939453,-67.3499984741211,2779096485
-0.13480424423217774,1.8481529167175292,9.793227770233154,-0.016333446485122985,0.05154548920215317,-0.05268847798674393,19.0,1492,0,-18.149999618530273,31.950000762939453,-67.3499984741211,2779096485
-0.13224560623168946,1.8457396278381346,9.822912599182128,-0.01413796978706314,0.05917987317807709,-0.048917255487832184,19.100000381469727,1493,0,-16.649999618530273,32.25,-67.3499984741211,2779096485
-0.13181015701293944,1.8430319770812988,9.86131583328247,-0.00980454732799652,0.07058168464838546,-0.04879127465333176,19.100000381469727,1494,0,-16.649999618530273,32.25,-67.3499984741211,2779096485
-0.14351326599121092,1.836740842437744,9.883297270965576,-0.004423057802839966,0.07992085789489425,-0.04757569475582703,19.100000381469727,1495,0,-16.649999618530273,32.25,-67.3499984741211,2779096485
-0.1587021743774414,1.8236380004882813,9.888697880554199,0.0029551500516870116,0.08969589739821549,-0.04600731925324127,19.0,1496,0,-16.649999618530273,32.25,-67.3499984741211,2779096485
-0.1659325454711914,1.8149634468078613,9.883161566925049,0.009240096996735992,0.09745154841354278,-0.04641677361012436,19.0,1497,0,-17.549999237060547,31.350000381469727,-67.80000305175781,2779096485
-0.1796195129394531,1.8119561256408692,9.852631671905517,0.018122191908495636,0.10521738601996963,-0.04167642013929016,19.0,1498,0,-17.549999237060547,31.350000381469727,-67.80000305175781,2779096485
-0.18632116165161133,1.811920199584961,9.812985904693603,0.020953325206972656,0.11380679287203826,-0.03972682644508484,18.899999618530273,1499,0,-17.549999237060547,31.350000381469727,-67.80000305175781,2779096485
-0.1985361328125,1.8169568382263184,9.749696306610106,0.02669866911356079,0.11966169922511932,-0.03777553498569626,18.899999618530273,1500,0,-17.549999237060547,31.350000381469727,-67.80000305175781,2779096485
-0.20653777389526368,1.819332967376709,9.684983311462402,0.03262881642482224,0.12192593874205246,-0.03599334093856018,18.899999618530273,1501,0,-17.100000381469727,32.25,-68.4000015258789,2779096485
-0.21391917648315428,1.8235007637023926,9.613415579986572,0.035415415012276456,0.12385549214919266,-0.030939699857144776,18.899999618530273,1502,0,-17.100000381469727,32.25,-68.4000015258789,2779096485
-0.22284162368774413,1.8248977302551268,9.534495530700683,0.036989862522105864,0.12261515816952576,-0.029220602753701783,18.899999618530273,1503,0,-17.100000381469727,32.25,-68.4000015258789,2779096485
-0.23063335342407226,1.8316448753356933,9.474295349121093,0.03594959851795624,0.12000884892872818,-0.02956998951261093,18.899999618530273,1504,0,-17.100000381469727,32.25,-68.4000015258789,2779096485
-0.23778379745483397,1.8412195617675782,9.422305112457275,0.034418533901986084,0.11416442211446456,-0.02546767617135315,19.0,1505,0,-17.100000381469727,31.5,-66.9000015258789,2779096485
-0.24222438507080077,1.844924543762207,9.36456700592041,0.03332522638718933,0.10796349124332749,-0.021184540851224367,19.100000381469727,1506,0,-17.100000381469727,31.5,-66.9000015258789,2779096485
-0.2524885078430176,1.8414270805358885,9.307579645538329,0.03134836858151169,0.09649699824848831,-0.018602339876029054,19.100000381469727,1507,0,-17.100000381469727,31.5,-66.9000015258789,2779096485
-0.2597610107421875,1.832886025238037,9.267818249511718,0.028931150434712984,0.08620721631531128,-0.014755230602377014,19.100000381469727,1508,0,-17.100000381469727,31.5,-66.9000015258789,2779096485
-0.2730325294494629,1.8352584159851073,9.248878787994384,0.02355066625286102,0.07419902304266723,-0.012159307689759369,19.100000381469727,1509,0,-17.549999237060547,32.54999923706055,-67.3499984741211,2779096485
-0.2682204940795898,1.8323662002563477,9.235715309143066,0.020873563532872924,0.06293709410765397,-0.006497120987637482,19.100000381469727,1510,0,-17.549999237060547,32.54999923706055,-67.3499984741211,2779096485
-0.2601584403991699,1.8356531539916991,9.221958545684814,0.015137760400824433,0.0511047094131633,-0.0031767516844696045,19.100000381469727,1511,0,-17.549999237060547,32.54999923706055,-67.3499984741211,2779096485
-0.2544845909118652,1.845648747253418,9.210095358276368,0.009562073170313873,0.03845643203482025,0.0024984978227093504,19.0,1512,0,-17.549999237060547,32.54999923706055,-67.3499984741211,2779096485
-0.24976885681152344,1.8548720985412597,9.200927783966064,0.005491138524384308,0.026451760792693634,0.005361469211799469,19.0,1513,0,-17.25,31.950000762939453,-67.94999694824219,2779096485
-0.23669951095581054,1.867867685699463,9.194198471069337,-0.0014565626849871826,0.012829858358119508,0.008330654122334748,19.0,1514,0,-17.25,31.950000762939453,-67.94999694824219,2779096485
-0.22950155181884765,1.8656840843200684,9.200971598052979,-0.006573427210246582,0.0007870306757369995,0.0067610535656559756,19.0,1515,0,-17.25,31.950000762939453,-67.94999694824219,2779096485
-0.22508653488159178,1.8644965431213378,9.204756656646728,-0.015271131507299042,-0.011660178041686859,0.010909186593153687,19.0,1516,0,-17.25,31.950000762939453,-67.94999694824219,2779096485
-0.22722056503295898,1.8671991844177245,9.225311071014405,-0.023510845336935274,-0.03139503382139191,0.012727339972661438,19.0,1517,0,-17.100000381469727,31.049999237060547,-67.94999694824219,2779096485
-0.2207623237609863,1.8739831153869628,9.24696782836914,-0.030731334134888915,-0.04098982392547257,0.014415804065876312,19.0,1518,0,-17.100000381469727,31.049999237060547,-67.94999694824219,2779096485
-0.22583473892211914,1.8849057205200195,9.263232948303223,-0.038093030390770874,-0.051085448100711674,0.014026929286175384,19.0,1519,0,-17.100000381469727,31.049999237060547,-67.94999694824219,2779096485
-0.2339212417602539,1.8994276229858398,9.297684540557862,-0.04520687290360519,-0.05813307777139893,0.014350310277218628,19.100000381469727,1520,0,-17.100000381469727,31.799999237060547,-67.05000305175781,2779096485
-0.24587041244506835,1.9139683296203613,9.322758235931396,-0.05136249008910599,-0.06652148919947784,0.016304244923970947,19.100000381469727,1521,0,-17.100000381469727,31.799999237060547,-67.05000305175781,2779096485
-0.25974026260375976,1.9245816192626952,9.357385794830321,-0.06059970421398178,-0.07281247486225709,0.016267906091146547,19.100000381469727,1522,0,-17.100000381469727,31.799999237060547,-67.05000305175781,2779096485
-0.2802303764343262,1.9277878234863282,9.39813614807129,-0.06678839785999405,-0.07683595863579025,0.01874806139197403,19.100000381469727,1523,0,-17.100000381469727,31.799999237060547,-67.05000305175781,2779096485
-0.29761372756958004,1.9167194206237792,9.456180915832519,-0.0753636167214528,-0.0793993976412349,0.019146789867640533,19.0,1524,0,-17.399999618530273,32.25,-66.75,2779096485
-0.30519210662841795,1.9158230636596678,9.498299973297119,-0.08139047672703582,-0.07884864927368866,0.021338704587766877,19.0,1525,0,-17.399999618530273,32.25,-66.75,2779096485
-0.3149618255615234,1.9126909545898436,9.537859271240235,-0.08778153732498978,-0.07850005480519837,0.02407445011455551,19.0,1526,0,-17.399999618530273,32.25,-66.75,2779096485
-0.30997210388183594,1.9001760513305663,9.586024560546875,-0.09309940393214157,-0.07819155422664367,0.02726158812720505,19.100000381469727,1527,0,-17.399999618530273,32.25,-66.75,2779096485
-0.29720478363037106,1.9003483917236328,9.62530411376953,-0.09737128073883941,-0.07880500006372224,0.028456035841605224,19.100000381469727,1528,0,-17.850000381469727,32.400001525878906,-67.5,2779096485
-0.28676559143066405,1.8869688331604004,9.680019646453857,-0.10035145118879578,-0.07544153415651031,0.033977381270446166,19.100000381469727,1529,0,-17.850000381469727,32.400001525878906,-67.5,2779096485
-0.258860205078125,1.8800234405517577,9.742366456604003,-0.1012300679737912,-0.07372306289591919,0.035694614161138914,19.100000381469727,1530,0,-17.850000381469727,32.400001525878906,-67.5,2779096485
-0.22570228729248046,1.8770503631591797,9.78936166305542,-0.1022883815521048,-0.07012492589296494,0.03686264331770706,19.100000381469727,1531,0,-17.850000381469727,32.400001525878906,-67.5,2779096485
-0.19827713623046875,1.8656325691223143,9.858071198272706,-0.09644348202675095,-0.06883419824791732,0.04027823394499634,19.100000381469727,1532,0,-17.549999237060547,32.25,-68.25,2779096485
-0.1537482292175293,1.8617915840148924,9.922323696899413,-0.09164466551248855,-0.06413610248538956,0.04133239964994064,19.200000762939453,1533,0,-17.549999237060547,32.25,-68.25,2779096485
-0.11725404815673827,1.8585336029052735,9.98445947418213,-0.08631494118066467,-0.05963665856510834,0.03894544832872269,19.200000762939453,1534,0,-17.549999237060547,32.25,-68.25,2779096485
-0.07195469360351563,1.8521456809997559,10.036989498901367,-0.07646093895156525,-0.055658408582379304,0.04134174734530258,19.200000762939453,1535,0,-17.549999237060547,32.25,-68.25,2779096485
-0.03760302886962891,1.8514828247070312,10.076268753051757,-0.06677285165723755,-0.052420916851765136,0.039939093698310855,19.200000762939453,1536,0,-17.100000381469727,32.400001525878906,-68.4000015258789,2779096485
-0.005792805480957031,1.8401891456604003,10.116681005096435,-0.05605107170870483,-0.04760138094436432,0.0366250960080072,19.0,1537,0,-17.100000381469727,32.400001525878906,-68.4000015258789,2779096485
0.014062602233886718,1.8350838325500487,10.119066069030762,-0.044459210406411744,-0.03998335543532379,0.034113535380240784,19.0,1538,0,-17.100000381469727,32.400001525878906,-68.4000015258789,2779096485
0.029446244049072264,1.8382567276000976,10.12080061340332,-0.033649239878987124,-0.035519624505015106,0.03116263307046326,19.0,1539,0,-17.100000381469727,32.400001525878906,-68.4000015258789,2779096485
0.04375703887939453,1.8531429748535155,10.114684884643554,-0.023407634529598542,-0.030031974721634828,0.030560459062621004,18.799999237060547,1540,0,-17.700000762939453,31.5,-67.19999694824219,2779096485
0.05234213256835937,1.8624865905761718,10.086461322784423,-0.013733375699136047,-0.023411176533824005,0.027063155995746917,18.799999237060547,1541,0,-17.700000762939453,31.5,-67.19999694824219,2779096485
